name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error
Cerebras Systems Inc,CBRS,US,USD,NASDAQ,OK,2026-06-08,237.83,198.7,232.35,232.35,278.05,190.83,18.28,7.35,1.8,196.73,386.34,201.01,311.07,96.38,21.68,8636900.0,2054113943.0,2525358625.0,False,,,,,,,17,yfinance_close,
DB하이텍,000990,KR,KRW,KOSPI,OK,2026-06-09,170500.0,153400.0,168400.0,168400.0,185600.0,149900.0,6860.0,4.92,2.1,76300.0,230500.0,77900.0,220500.0,202.1,61.09,323614.0,55176187000.0,135108010985.0,False,,,,,,,63,pykrx_adjusted,
HD현대일렉트릭,267260,KR,KRW,KOSPI,OK,2026-06-09,954000.0,866000.0,943000.0,943000.0,1031000.0,849000.0,35050.0,3.31,2.1,830000.0,1430000.0,832000.0,1420000.0,72.29,20.67,95401.0,91012554000.0,206148780200.0,False,,,,,,,63,pykrx_adjusted,
HD현대중공업,329180,KR,KRW,KOSPI,OK,2026-06-09,618000.0,569000.0,612000.0,612000.0,661000.0,559000.0,19740.0,3.32,2.4,428000.0,765000.0,439000.0,745000.0,78.74,56.38,222448.0,137472864000.0,359045473350.0,False,,,,,,,63,pykrx_adjusted,
Intel,INTC,US,USD,NASDAQ,OK,2026-06-08,110.27,101.61,109.17,109.17,112.48,99.88,3.46,4.31,2.1,40.63,132.75,41.19,129.44,226.73,75.6,136337000.0,15033880532.0,14830689815.0,False,,,,,,,64,yfinance_close,
LG에너지솔루션,373220,KR,KRW,KOSPI,OK,2026-06-09,400500.0,370000.0,396500.0,396500.0,427500.0,364000.0,12180.0,2.95,1.9,350500.0,497500.0,356000.0,484500.0,41.94,34.01,281390.0,112696695000.0,267097683950.0,False,,,,,,,63,pykrx_adjusted,
LG이노텍,011070,KR,KRW,KOSPI,OK,2026-06-09,1118000.0,1029000.0,1107000.0,1107000.0,1196000.0,1011000.0,35600.0,5.33,1.9,240000.0,1788000.0,250000.0,1530000.0,645.0,56.72,597216.0,667687488000.0,704094171350.0,False,,,,,,,63,pykrx_adjusted,
LG전자,066570,KR,KRW,KOSPI,OK,2026-06-09,243000.0,215500.0,239500.0,239500.0,267000.0,210000.0,11000.0,5.49,2.2,103600.0,438000.0,105600.0,392500.0,322.78,41.69,4301159.0,1045181637000.0,1310103393965.0,False,,,,,,,63,pykrx_adjusted,
LG전자우,066575,KR,KRW,KOSPI,OK,2026-06-09,83300.0,75000.0,82300.0,82300.0,90600.0,73300.0,3330.0,4.55,2.0,47100.0,138400.0,47300.0,124400.0,193.84,39.65,406046.0,33823631800.0,86987050570.0,False,,,,,,,63,pykrx_adjusted,
LG화학,051910,KR,KRW,KOSPI,OK,2026-06-09,331000.0,304500.0,327500.0,327500.0,354000.0,299500.0,10550.0,3.07,2.2,288000.0,437500.0,290000.0,429500.0,51.91,28.76,275456.0,91175936000.0,160082315675.0,False,,,,,,,63,pykrx_adjusted,
LS,006260,KR,KRW,KOSPI,OK,2026-06-09,389500.0,344000.0,384000.0,384000.0,429500.0,335000.0,18150.0,4.66,1.9,221000.0,604000.0,230500.0,553000.0,173.3,43.99,155410.0,60532195000.0,144036572100.0,False,,,,,,,63,pykrx_adjusted,
LS ELECTRIC,010120,KR,KRW,KOSPI,OK,2026-06-09,224500.0,201500.0,222000.0,222000.0,244500.0,197100.0,9140.0,4.27,3.2,127000.0,335000.0,136200.0,318500.0,163.78,46.88,701243.0,157429053500.0,327215315725.0,False,,,,,,,63,pykrx_adjusted,
LS마린솔루션,060370,KR,KRW,KOSDAQ,OK,2026-06-09,29300.0,25800.0,28850.0,28850.0,32400.0,25050.0,1419.0,4.13,2.3,25550.0,51600.0,26550.0,50100.0,101.96,14.4,114694.0,3360534200.0,11098594365.0,False,,,,,,,63,pykrx_adjusted,
NVIDIA,NVDA,US,USD,NASDAQ,OK,2026-06-08,208.64,199.02,206.55,206.55,217.11,197.09,3.85,1.92,2.2,164.27,236.54,165.17,235.74,43.99,61.39,137741400.0,28738365612.0,38879710108.0,False,,,,,,,64,yfinance_close,
SK,034730,KR,KRW,KOSPI,OK,2026-06-09,592000.0,552000.0,586000.0,586000.0,626000.0,544000.0,15840.0,3.53,1.9,298000.0,719000.0,301000.0,680000.0,141.28,69.83,163510.0,96797920000.0,165733883300.0,False,,,,,,,63,pykrx_adjusted,
SK스퀘어,402340,KR,KRW,KOSPI,OK,2026-06-09,1247000.0,1151000.0,1235000.0,1235000.0,1187000.0,1131000.0,38500.0,4.73,2.4,460000.0,1392000.0,466500.0,1361000.0,202.61,84.44,604790.0,754173130000.0,1176836449050.0,False,,,,,,,63,pykrx_adjusted,
SK이노베이션,096770,KR,KRW,KOSPI,OK,2026-06-09,106300.0,104700.0,105200.0,105200.0,113100.0,100600.0,3100.0,2.55,1.9,103700.0,155400.0,104600.0,149800.0,49.86,5.03,274319.0,29160109700.0,73790732870.0,False,,,,,,,63,pykrx_adjusted,
SK하이닉스,000660,KR,KRW,KOSPI,OK,2026-06-09,2181000.0,2026000.0,2159000.0,2159000.0,2055000.0,1995000.0,62100.0,4.54,2.2,806000.0,2407000.0,807000.0,2363000.0,198.64,85.88,4044170.0,8820334770000.0,12326543697950.0,False,,,,,,,63,pykrx_adjusted,
대한전선,001440,KR,KRW,KOSPI,OK,2026-06-09,38950.0,33600.0,38300.0,38300.0,43650.0,32550.0,2135.0,4.87,2.2,26500.0,75900.0,26700.0,72300.0,186.42,25.2,3073151.0,119699231450.0,322377772320.0,False,,,,,,,63,pykrx_adjusted,
덕산테코피아,317330,KR,KRW,KOSDAQ,OK,2026-06-09,15210.0,13760.0,14920.0,14920.0,17330.0,13210.0,961.0,4.63,2.1,13620.0,33000.0,13940.0,31250.0,142.29,8.2,84726.0,1288682460.0,6373968548.0,True,,,,,,,63,pykrx_adjusted,
두산로보틱스,454910,KR,KRW,KOSPI,OK,2026-06-09,118200.0,106000.0,116700.0,116700.0,129000.0,103500.0,4890.0,4.54,2.0,78200.0,170000.0,79500.0,166700.0,117.39,43.57,1917446.0,226642117200.0,398610623175.0,False,,,,,,,63,pykrx_adjusted,
두산에너빌리티,034020,KR,KRW,KOSPI,OK,2026-06-09,93000.0,86400.0,92000.0,92000.0,100300.0,83000.0,3330.0,3.13,1.8,85500.0,139200.0,85800.0,136400.0,62.81,13.97,2527980.0,235102140000.0,429469416945.0,False,,,,,,,63,pykrx_adjusted,
미래에셋벤처투자,100790,KR,KRW,KOSDAQ,OK,2026-06-09,43200.0,36050.0,42350.0,42350.0,49500.0,34650.0,2855.0,6.98,1.9,19800.0,70700.0,20750.0,67400.0,257.07,45.97,2386213.0,103084401600.0,183478776445.0,False,,,,,,,63,pykrx_adjusted,
미래에셋증권,006800,KR,KRW,KOSPI,OK,2026-06-09,51700.0,49300.0,51000.0,51000.0,57100.0,47350.0,2470.0,3.73,1.7,48800.0,87800.0,49750.0,83800.0,79.92,7.44,2578529.0,133309949300.0,222139489928.0,False,,,,,,,63,pykrx_adjusted,
산일전기,062040,KR,KRW,KOSPI,OK,2026-06-09,225000.0,201000.0,222000.0,222000.0,246000.0,196100.0,9640.0,4.68,2.2,131000.0,341000.0,132500.0,333500.0,160.31,44.76,213090.0,47945250000.0,102134426775.0,False,,,,,,,63,pykrx_adjusted,
삼성SDI,006400,KR,KRW,KOSPI,OK,2026-06-09,516000.0,472000.0,511000.0,511000.0,555000.0,463000.0,17630.0,3.21,2.1,375000.0,723000.0,376500.0,712000.0,92.8,40.52,469160.0,242086560000.0,522125407150.0,False,,,,,,,63,pykrx_adjusted,
삼성생명,032830,KR,KRW,KOSPI,OK,2026-06-09,390500.0,363000.0,386500.0,386500.0,415000.0,357500.0,11050.0,3.75,1.8,190500.0,485000.0,200500.0,480000.0,154.59,67.91,293855.0,114750377500.0,199417880025.0,False,,,,,,,63,pykrx_adjusted,
삼성전기,009150,KR,KRW,KOSPI,OK,2026-06-09,1931000.0,1806000.0,1912000.0,1912000.0,1789000.0,1781000.0,50200.0,5.15,2.4,360000.0,2192000.0,382000.0,2127000.0,508.89,85.75,1316886.0,2542906866000.0,2356103216200.0,False,,,,,,,63,pykrx_adjusted,
삼성전자,005930,KR,KRW,KOSPI,OK,2026-06-09,320500.0,297500.0,317500.0,317500.0,325500.0,293000.0,9190.0,3.81,1.7,167000.0,370000.0,167200.0,360500.0,121.56,75.62,21433683.0,6869495401500.0,10479116660075.0,False,,,,,,,63,pykrx_adjusted,
삼성전자우,005935,KR,KRW,KOSPI,OK,2026-06-09,204000.0,189100.0,202000.0,202000.0,215000.0,186200.0,5950.0,3.72,1.8,113500.0,243500.0,114000.0,231500.0,114.54,69.62,3482124.0,710353296000.0,1264682262080.0,False,,,,,,,63,pykrx_adjusted,
삼성중공업,010140,KR,KRW,KOSPI,OK,2026-06-09,26200.0,24450.0,25950.0,25950.0,28050.0,23700.0,841.0,2.88,2.0,24200.0,35350.0,24450.0,34400.0,46.07,17.94,4190734.0,109797230800.0,209547506418.0,False,,,,,,,63,pykrx_adjusted,
삼양식품,003230,KR,KRW,KOSPI,OK,2026-06-09,1105000.0,1020000.0,1094000.0,1094000.0,1179000.0,1004000.0,33800.0,2.76,2.0,981000.0,1484000.0,1022000.0,1444000.0,51.27,24.65,37766.0,41731430000.0,91090108000.0,False,,,,,,,63,pykrx_adjusted,
삼화콘덴서,001820,KR,KRW,KOSPI,OK,2026-06-09,117400.0,106200.0,116100.0,116100.0,127300.0,103900.0,4500.0,5.6,1.7,41500.0,172800.0,43350.0,156200.0,316.39,57.81,771220.0,90541228000.0,207373753875.0,False,,,,,,,63,pykrx_adjusted,
