ticker,name,market,financial_sector,raw_source_mode,missing_component_count,blocker_reason,blocker_category,source_group,single_blocker_ticker,audit_note
006380,카프로,KOSPI,false,DIRECT,4,EV/EBITDA:EV_EBITDA_INPUT:OK:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,EXACT_DA_SOURCE,FALSE,"승인 exact D&A 원천 부족; debt_status=OK, da_status=NO_EXACT_CANDIDATE"
006380,카프로,KOSPI,false,DIRECT,4,과열·급락 위험:MISSING_RISK_INPUT,SOURCE_DATA_GAP,PRODUCTION_PRICE_METRICS,FALSE,가격·스윙·ATR·거래활동 metric 보강 필요
006380,카프로,KOSPI,false,DIRECT,4,기간 저가·고가 대비 현재위치:MISSING_POSITION,SOURCE_DATA_GAP,PRODUCTION_PRICE_METRICS,FALSE,가격·스윙·ATR·거래활동 metric 보강 필요
006380,카프로,KOSPI,false,DIRECT,4,최근 분기 실적 가속·둔화:ANNUAL_OP_DENOM_NONPOSITIVE,POLICY_SEMANTIC_BLOCKER,V880_SCORING_CONTRACT,FALSE,전년도 연간 영업이익 분모가 비양수이며 승인 계약상 turnaround 예외에도 해당하지 않음
014160,대영포장,KOSPI,false,DIRECT,4,EV/EBITDA:EV_EBITDA_INPUT:OK:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,EXACT_DA_SOURCE,FALSE,"승인 exact D&A 원천 부족; debt_status=OK, da_status=NO_EXACT_CANDIDATE"
014160,대영포장,KOSPI,false,DIRECT,4,PER:MISSING_PER,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
014160,대영포장,KOSPI,false,DIRECT,4,과열·급락 위험:MISSING_RISK_INPUT,SOURCE_DATA_GAP,PRODUCTION_PRICE_METRICS,FALSE,가격·스윙·ATR·거래활동 metric 보강 필요
014160,대영포장,KOSPI,false,DIRECT,4,기간 저가·고가 대비 현재위치:MISSING_POSITION,SOURCE_DATA_GAP,PRODUCTION_PRICE_METRICS,FALSE,가격·스윙·ATR·거래활동 metric 보강 필요
029780,삼성카드,KOSPI,true,UNAVAILABLE,4,매출 성장과 안정성:MISSING_REVENUE_GROWTH_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
029780,삼성카드,KOSPI,true,UNAVAILABLE,4,수급·공시부담:SUPPLY_LIMITED_NO_POSITIVE_EVIDENCE,SOURCE_EVIDENCE_GAP,PRODUCTION_ANALYSIS_SUPPLY,FALSE,공시·수급 없음 판정을 확정할 만큼 source completeness가 부족함
029780,삼성카드,KOSPI,true,UNAVAILABLE,4,최근 3년 매출 성장률:MISSING_3Y_REVENUE,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
029780,삼성카드,KOSPI,true,UNAVAILABLE,4,최근 분기 실적 가속·둔화:MISSING_ACCEL_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
002210,동성제약,KOSPI,false,DIRECT,5,EV/EBITDA:EV_EBITDA_INPUT:EMPTY_AS_ZERO:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,EXACT_DA_SOURCE,FALSE,"승인 exact D&A 원천 부족; debt_status=EMPTY_AS_ZERO, da_status=NO_EXACT_CANDIDATE"
002210,동성제약,KOSPI,false,DIRECT,5,과열·급락 위험:MISSING_RISK_INPUT,SOURCE_DATA_GAP,PRODUCTION_PRICE_METRICS,FALSE,가격·스윙·ATR·거래활동 metric 보강 필요
002210,동성제약,KOSPI,false,DIRECT,5,기간 저가·고가 대비 현재위치:MISSING_POSITION,SOURCE_DATA_GAP,PRODUCTION_PRICE_METRICS,FALSE,가격·스윙·ATR·거래활동 metric 보강 필요
002210,동성제약,KOSPI,false,DIRECT,5,수급·공시부담:SUPPLY_LIMITED_NO_POSITIVE_EVIDENCE,SOURCE_EVIDENCE_GAP,PRODUCTION_ANALYSIS_SUPPLY,FALSE,공시·수급 없음 판정을 확정할 만큼 source completeness가 부족함
002210,동성제약,KOSPI,false,DIRECT,5,최근 분기 실적 가속·둔화:ANNUAL_OP_DENOM_NONPOSITIVE,POLICY_SEMANTIC_BLOCKER,V880_SCORING_CONTRACT,FALSE,전년도 연간 영업이익 분모가 비양수이며 승인 계약상 turnaround 예외에도 해당하지 않음
006370,대구백화점,KOSPI,false,UNAVAILABLE,6,EV/EBITDA:EV_EBITDA_INPUT:OK:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,EXACT_DA_SOURCE,FALSE,"승인 exact D&A 원천 부족; debt_status=OK, da_status=NO_EXACT_CANDIDATE"
006370,대구백화점,KOSPI,false,UNAVAILABLE,6,PSR 또는 대체 가치지표:MISSING_PSR_INPUT,SOURCE_DATA_GAP,FINANCIAL_AND_RAW_SOURCE,FALSE,시가총액 또는 연간 매출 입력 보강 필요
006370,대구백화점,KOSPI,false,UNAVAILABLE,6,매출 성장과 안정성:MISSING_REVENUE_GROWTH_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
006370,대구백화점,KOSPI,false,UNAVAILABLE,6,영업현금흐름:MISSING_OCF_MARGIN_INPUT,SOURCE_DATA_GAP,OCF_AND_REVENUE_SOURCE,FALSE,영업현금흐름 또는 연간 매출 입력 보강 필요
006370,대구백화점,KOSPI,false,UNAVAILABLE,6,최근 3년 매출 성장률:MISSING_3Y_REVENUE,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
006370,대구백화점,KOSPI,false,UNAVAILABLE,6,최근 분기 실적 가속·둔화:MISSING_ACCEL_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
001045,CJ우,KOSPI,true,UNAVAILABLE,12,PBR:MISSING_PBR_OR_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
001045,CJ우,KOSPI,true,UNAVAILABLE,12,PER:MISSING_PER,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
001045,CJ우,KOSPI,true,UNAVAILABLE,12,ROE:MISSING_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
001045,CJ우,KOSPI,true,UNAVAILABLE,12,매출 성장과 안정성:MISSING_REVENUE_GROWTH_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
001045,CJ우,KOSPI,true,UNAVAILABLE,12,수급·공시부담:SUPPLY_LIMITED_NO_POSITIVE_EVIDENCE,SOURCE_EVIDENCE_GAP,PRODUCTION_ANALYSIS_SUPPLY,FALSE,공시·수급 없음 판정을 확정할 만큼 source completeness가 부족함
001045,CJ우,KOSPI,true,UNAVAILABLE,12,순이익 흐름:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
001045,CJ우,KOSPI,true,UNAVAILABLE,12,영업이익 성장과 흑자 여부:MISSING_OP_PROFIT,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
001045,CJ우,KOSPI,true,UNAVAILABLE,12,영업이익률:MISSING_MARGIN,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
001045,CJ우,KOSPI,true,UNAVAILABLE,12,최근 3년 매출 성장률:MISSING_3Y_REVENUE,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
001045,CJ우,KOSPI,true,UNAVAILABLE,12,최근 3년 영업이익 성장률:MISSING_3Y_OP,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
001045,CJ우,KOSPI,true,UNAVAILABLE,12,최근 분기 실적 가속·둔화:MISSING_ACCEL_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
001045,CJ우,KOSPI,true,UNAVAILABLE,12,흑자 지속성과 이익 안정성:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
088980,맥쿼리인프라,KOSPI,true,UNAVAILABLE,12,PBR:MISSING_PBR_OR_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
088980,맥쿼리인프라,KOSPI,true,UNAVAILABLE,12,PER:MISSING_PER,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
088980,맥쿼리인프라,KOSPI,true,UNAVAILABLE,12,ROE:MISSING_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
088980,맥쿼리인프라,KOSPI,true,UNAVAILABLE,12,매출 성장과 안정성:MISSING_REVENUE_GROWTH_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
088980,맥쿼리인프라,KOSPI,true,UNAVAILABLE,12,수급·공시부담:SUPPLY_LIMITED_NO_POSITIVE_EVIDENCE,SOURCE_EVIDENCE_GAP,PRODUCTION_ANALYSIS_SUPPLY,FALSE,공시·수급 없음 판정을 확정할 만큼 source completeness가 부족함
088980,맥쿼리인프라,KOSPI,true,UNAVAILABLE,12,순이익 흐름:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
088980,맥쿼리인프라,KOSPI,true,UNAVAILABLE,12,영업이익 성장과 흑자 여부:MISSING_OP_PROFIT,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
088980,맥쿼리인프라,KOSPI,true,UNAVAILABLE,12,영업이익률:MISSING_MARGIN,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
088980,맥쿼리인프라,KOSPI,true,UNAVAILABLE,12,최근 3년 매출 성장률:MISSING_3Y_REVENUE,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
088980,맥쿼리인프라,KOSPI,true,UNAVAILABLE,12,최근 3년 영업이익 성장률:MISSING_3Y_OP,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
088980,맥쿼리인프라,KOSPI,true,UNAVAILABLE,12,최근 분기 실적 가속·둔화:MISSING_ACCEL_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
088980,맥쿼리인프라,KOSPI,true,UNAVAILABLE,12,흑자 지속성과 이익 안정성:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
003495,대한항공우,KOSPI,false,PREFERRED_COMMON:003490,13,EV/EBITDA:EV_EBITDA_INPUT:OK:OK,SOURCE_DATA_GAP,EV_EBITDA_OTHER_INPUT,FALSE,D&A/debt exact 상태는 통과했으므로 시가총액·현금·영업이익 입력 중 누락 점검 필요
003495,대한항공우,KOSPI,false,PREFERRED_COMMON:003490,13,PBR:MISSING_PBR_OR_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
003495,대한항공우,KOSPI,false,PREFERRED_COMMON:003490,13,PER:MISSING_PER,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
003495,대한항공우,KOSPI,false,PREFERRED_COMMON:003490,13,PSR 또는 대체 가치지표:MISSING_PSR_INPUT,SOURCE_DATA_GAP,FINANCIAL_AND_RAW_SOURCE,FALSE,시가총액 또는 연간 매출 입력 보강 필요
003495,대한항공우,KOSPI,false,PREFERRED_COMMON:003490,13,ROE:MISSING_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
003495,대한항공우,KOSPI,false,PREFERRED_COMMON:003490,13,매출 성장과 안정성:MISSING_REVENUE_GROWTH_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
003495,대한항공우,KOSPI,false,PREFERRED_COMMON:003490,13,부채비율:MISSING_DEBT_RATIO,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
003495,대한항공우,KOSPI,false,PREFERRED_COMMON:003490,13,수급·공시부담:SUPPLY_LIMITED_NO_POSITIVE_EVIDENCE,SOURCE_EVIDENCE_GAP,PRODUCTION_ANALYSIS_SUPPLY,FALSE,공시·수급 없음 판정을 확정할 만큼 source completeness가 부족함
003495,대한항공우,KOSPI,false,PREFERRED_COMMON:003490,13,순이익 흐름:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
003495,대한항공우,KOSPI,false,PREFERRED_COMMON:003490,13,순현금·기업가치 상태:NETCASH_INPUT:OK,SOURCE_DATA_GAP,NETCASH_INPUT,FALSE,시가총액·현금·승인 core debt 원천 보강 필요
003495,대한항공우,KOSPI,false,PREFERRED_COMMON:003490,13,영업이익 성장과 흑자 여부:MISSING_OP_PROFIT,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
003495,대한항공우,KOSPI,false,PREFERRED_COMMON:003490,13,영업이익률:MISSING_MARGIN,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
003495,대한항공우,KOSPI,false,PREFERRED_COMMON:003490,13,흑자 지속성과 이익 안정성:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
066575,LG전자우,KOSPI,false,PREFERRED_COMMON:066570,13,EV/EBITDA:EV_EBITDA_INPUT:OK:OK,SOURCE_DATA_GAP,EV_EBITDA_OTHER_INPUT,FALSE,D&A/debt exact 상태는 통과했으므로 시가총액·현금·영업이익 입력 중 누락 점검 필요
066575,LG전자우,KOSPI,false,PREFERRED_COMMON:066570,13,PBR:MISSING_PBR_OR_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
066575,LG전자우,KOSPI,false,PREFERRED_COMMON:066570,13,PER:MISSING_PER,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
066575,LG전자우,KOSPI,false,PREFERRED_COMMON:066570,13,PSR 또는 대체 가치지표:MISSING_PSR_INPUT,SOURCE_DATA_GAP,FINANCIAL_AND_RAW_SOURCE,FALSE,시가총액 또는 연간 매출 입력 보강 필요
066575,LG전자우,KOSPI,false,PREFERRED_COMMON:066570,13,ROE:MISSING_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
066575,LG전자우,KOSPI,false,PREFERRED_COMMON:066570,13,매출 성장과 안정성:MISSING_REVENUE_GROWTH_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
066575,LG전자우,KOSPI,false,PREFERRED_COMMON:066570,13,부채비율:MISSING_DEBT_RATIO,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
066575,LG전자우,KOSPI,false,PREFERRED_COMMON:066570,13,수급·공시부담:SUPPLY_LIMITED_NO_POSITIVE_EVIDENCE,SOURCE_EVIDENCE_GAP,PRODUCTION_ANALYSIS_SUPPLY,FALSE,공시·수급 없음 판정을 확정할 만큼 source completeness가 부족함
066575,LG전자우,KOSPI,false,PREFERRED_COMMON:066570,13,순이익 흐름:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
066575,LG전자우,KOSPI,false,PREFERRED_COMMON:066570,13,순현금·기업가치 상태:NETCASH_INPUT:OK,SOURCE_DATA_GAP,NETCASH_INPUT,FALSE,시가총액·현금·승인 core debt 원천 보강 필요
066575,LG전자우,KOSPI,false,PREFERRED_COMMON:066570,13,영업이익 성장과 흑자 여부:MISSING_OP_PROFIT,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
066575,LG전자우,KOSPI,false,PREFERRED_COMMON:066570,13,영업이익률:MISSING_MARGIN,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
066575,LG전자우,KOSPI,false,PREFERRED_COMMON:066570,13,흑자 지속성과 이익 안정성:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
097955,CJ제일제당 우,KOSPI,false,PREFERRED_COMMON:097950,13,EV/EBITDA:EV_EBITDA_INPUT:OK:OK,SOURCE_DATA_GAP,EV_EBITDA_OTHER_INPUT,FALSE,D&A/debt exact 상태는 통과했으므로 시가총액·현금·영업이익 입력 중 누락 점검 필요
097955,CJ제일제당 우,KOSPI,false,PREFERRED_COMMON:097950,13,PBR:MISSING_PBR_OR_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
097955,CJ제일제당 우,KOSPI,false,PREFERRED_COMMON:097950,13,PER:MISSING_PER,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
097955,CJ제일제당 우,KOSPI,false,PREFERRED_COMMON:097950,13,PSR 또는 대체 가치지표:MISSING_PSR_INPUT,SOURCE_DATA_GAP,FINANCIAL_AND_RAW_SOURCE,FALSE,시가총액 또는 연간 매출 입력 보강 필요
097955,CJ제일제당 우,KOSPI,false,PREFERRED_COMMON:097950,13,ROE:MISSING_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
097955,CJ제일제당 우,KOSPI,false,PREFERRED_COMMON:097950,13,매출 성장과 안정성:MISSING_REVENUE_GROWTH_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
097955,CJ제일제당 우,KOSPI,false,PREFERRED_COMMON:097950,13,부채비율:MISSING_DEBT_RATIO,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
097955,CJ제일제당 우,KOSPI,false,PREFERRED_COMMON:097950,13,수급·공시부담:SUPPLY_LIMITED_NO_POSITIVE_EVIDENCE,SOURCE_EVIDENCE_GAP,PRODUCTION_ANALYSIS_SUPPLY,FALSE,공시·수급 없음 판정을 확정할 만큼 source completeness가 부족함
097955,CJ제일제당 우,KOSPI,false,PREFERRED_COMMON:097950,13,순이익 흐름:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
097955,CJ제일제당 우,KOSPI,false,PREFERRED_COMMON:097950,13,순현금·기업가치 상태:NETCASH_INPUT:OK,SOURCE_DATA_GAP,NETCASH_INPUT,FALSE,시가총액·현금·승인 core debt 원천 보강 필요
097955,CJ제일제당 우,KOSPI,false,PREFERRED_COMMON:097950,13,영업이익 성장과 흑자 여부:MISSING_OP_PROFIT,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
097955,CJ제일제당 우,KOSPI,false,PREFERRED_COMMON:097950,13,영업이익률:MISSING_MARGIN,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
097955,CJ제일제당 우,KOSPI,false,PREFERRED_COMMON:097950,13,흑자 지속성과 이익 안정성:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
001530,DI동일,KOSPI,false,UNAVAILABLE,16,EV/EBITDA:EV_EBITDA_INPUT:NO_EXACT_CANDIDATE:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,EXACT_DA_SOURCE,FALSE,"승인 exact D&A 원천 부족; debt_status=NO_EXACT_CANDIDATE, da_status=NO_EXACT_CANDIDATE"
001530,DI동일,KOSPI,false,UNAVAILABLE,16,PBR:MISSING_PBR_OR_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
001530,DI동일,KOSPI,false,UNAVAILABLE,16,PER:MISSING_PER,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
001530,DI동일,KOSPI,false,UNAVAILABLE,16,PSR 또는 대체 가치지표:MISSING_PSR_INPUT,SOURCE_DATA_GAP,FINANCIAL_AND_RAW_SOURCE,FALSE,시가총액 또는 연간 매출 입력 보강 필요
001530,DI동일,KOSPI,false,UNAVAILABLE,16,ROE:MISSING_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
001530,DI동일,KOSPI,false,UNAVAILABLE,16,매출 성장과 안정성:MISSING_REVENUE_GROWTH_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
001530,DI동일,KOSPI,false,UNAVAILABLE,16,부채비율:MISSING_DEBT_RATIO,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
001530,DI동일,KOSPI,false,UNAVAILABLE,16,순이익 흐름:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
001530,DI동일,KOSPI,false,UNAVAILABLE,16,순현금·기업가치 상태:NETCASH_INPUT:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,NETCASH_INPUT,FALSE,시가총액·현금·승인 core debt 원천 보강 필요
001530,DI동일,KOSPI,false,UNAVAILABLE,16,영업이익 성장과 흑자 여부:MISSING_OP_PROFIT,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
001530,DI동일,KOSPI,false,UNAVAILABLE,16,영업이익률:MISSING_MARGIN,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
001530,DI동일,KOSPI,false,UNAVAILABLE,16,영업현금흐름:MISSING_OCF_MARGIN_INPUT,SOURCE_DATA_GAP,OCF_AND_REVENUE_SOURCE,FALSE,영업현금흐름 또는 연간 매출 입력 보강 필요
001530,DI동일,KOSPI,false,UNAVAILABLE,16,최근 3년 매출 성장률:MISSING_3Y_REVENUE,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
001530,DI동일,KOSPI,false,UNAVAILABLE,16,최근 3년 영업이익 성장률:MISSING_3Y_OP,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
001530,DI동일,KOSPI,false,UNAVAILABLE,16,최근 분기 실적 가속·둔화:MISSING_ACCEL_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
001530,DI동일,KOSPI,false,UNAVAILABLE,16,흑자 지속성과 이익 안정성:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
002380,KCC,KOSPI,false,UNAVAILABLE,16,EV/EBITDA:EV_EBITDA_INPUT:NO_EXACT_CANDIDATE:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,EXACT_DA_SOURCE,FALSE,"승인 exact D&A 원천 부족; debt_status=NO_EXACT_CANDIDATE, da_status=NO_EXACT_CANDIDATE"
002380,KCC,KOSPI,false,UNAVAILABLE,16,PBR:MISSING_PBR_OR_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
002380,KCC,KOSPI,false,UNAVAILABLE,16,PER:MISSING_PER,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
002380,KCC,KOSPI,false,UNAVAILABLE,16,PSR 또는 대체 가치지표:MISSING_PSR_INPUT,SOURCE_DATA_GAP,FINANCIAL_AND_RAW_SOURCE,FALSE,시가총액 또는 연간 매출 입력 보강 필요
002380,KCC,KOSPI,false,UNAVAILABLE,16,ROE:MISSING_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
002380,KCC,KOSPI,false,UNAVAILABLE,16,매출 성장과 안정성:MISSING_REVENUE_GROWTH_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
002380,KCC,KOSPI,false,UNAVAILABLE,16,부채비율:MISSING_DEBT_RATIO,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
002380,KCC,KOSPI,false,UNAVAILABLE,16,순이익 흐름:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
002380,KCC,KOSPI,false,UNAVAILABLE,16,순현금·기업가치 상태:NETCASH_INPUT:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,NETCASH_INPUT,FALSE,시가총액·현금·승인 core debt 원천 보강 필요
002380,KCC,KOSPI,false,UNAVAILABLE,16,영업이익 성장과 흑자 여부:MISSING_OP_PROFIT,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
002380,KCC,KOSPI,false,UNAVAILABLE,16,영업이익률:MISSING_MARGIN,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
002380,KCC,KOSPI,false,UNAVAILABLE,16,영업현금흐름:MISSING_OCF_MARGIN_INPUT,SOURCE_DATA_GAP,OCF_AND_REVENUE_SOURCE,FALSE,영업현금흐름 또는 연간 매출 입력 보강 필요
