name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error
Cerebras Systems Inc,CBRS,US,USD,NASDAQ,OK,2026-07-30,203.07,166.62,198.7,198.7,235.14,159.33,14.58,6.76,1.9,160.81,386.34,168.52,311.07,140.25,18.74,6651953.0,1350812144.0,1079361709.0,False,,,,,,,53,yfinance_close,
DB하이텍,000990,KR,KRW,KOSPI,OK,2026-07-31,79800.0,69600.0,77100.0,77100.0,99200.0,66800.0,8830.0,5.96,1.9,68900.0,230500.0,71200.0,220500.0,234.54,6.75,71936.0,5740492800.0,43063195800.0,False,,,,,,,62,pykrx_adjusted,
HD현대일렉트릭,267260,KR,KRW,KOSPI,OK,2026-07-31,658000.0,550000.0,645000.0,645000.0,753000.0,529000.0,43000.0,4.44,2.7,538000.0,1430000.0,583000.0,1420000.0,165.8,13.45,19484.0,12820472000.0,135181332250.0,False,,,,,,,62,pykrx_adjusted,
HD현대중공업,329180,KR,KRW,KOSPI,OK,2026-07-31,457000.0,415500.0,450500.0,450500.0,504000.0,399000.0,21450.0,3.52,2.6,411500.0,765000.0,434000.0,745000.0,85.91,12.87,26347.0,12040579000.0,147435419175.0,False,,,,,,,62,pykrx_adjusted,
Intel,INTC,US,USD,NASDAQ,OK,2026-07-30,91.13,82.61,89.57,89.57,102.57,79.34,5.2,4.65,2.1,81.79,142.35,81.88,140.94,74.04,15.42,133597656.0,12174754024.0,11788211539.0,False,,,,,,,63,yfinance_close,
LG에너지솔루션,373220,KR,KRW,KOSPI,OK,2026-07-31,312000.0,293500.0,308000.0,308000.0,342500.0,282000.0,13890.0,3.69,1.8,290500.0,497500.0,300500.0,483000.0,71.26,10.39,64519.0,20129928000.0,105861444100.0,False,,,,,,,62,pykrx_adjusted,
LG이노텍,011070,KR,KRW,KOSPI,OK,2026-07-31,489500.0,420000.0,473500.0,473500.0,608000.0,403500.0,53800.0,6.08,2.7,416000.0,1788000.0,424000.0,1530000.0,329.81,5.36,50835.0,24883732500.0,183250432325.0,False,,,,,,,62,pykrx_adjusted,
LG전자,066570,KR,KRW,KOSPI,OK,2026-07-31,154100.0,140200.0,149900.0,149900.0,184900.0,134600.0,13990.0,6.31,2.0,138800.0,438000.0,140900.0,392500.0,215.56,5.11,163551.0,25203209100.0,266705608270.0,False,,,,,,,62,pykrx_adjusted,
LG전자우,066575,KR,KRW,KOSPI,OK,2026-07-31,56400.0,50500.0,55100.0,55100.0,65900.0,48500.0,4300.0,5.52,2.1,50000.0,138400.0,53000.0,124400.0,176.8,7.24,10008.0,564451200.0,7152244520.0,True,,,,,,,62,pykrx_adjusted,
LG화학,051910,KR,KRW,KOSPI,OK,2026-07-31,243500.0,226000.0,240000.0,240000.0,267500.0,217500.0,10990.0,3.46,2.1,224000.0,437500.0,232500.0,429500.0,95.31,9.13,28371.0,6908338500.0,52445613575.0,False,,,,,,,62,pykrx_adjusted,
LS,006260,KR,KRW,KOSPI,OK,2026-07-31,252500.0,223000.0,246000.0,246000.0,298500.0,214500.0,21000.0,5.38,2.1,221000.0,604000.0,223500.0,553000.0,173.3,8.22,14800.0,3737000000.0,44093214375.0,False,,,,,,,62,pykrx_adjusted,
LS ELECTRIC,010120,KR,KRW,KOSPI,OK,2026-07-31,173400.0,149500.0,169400.0,169400.0,203000.0,143600.0,13400.0,5.92,3.0,148000.0,335000.0,150300.0,318500.0,126.35,13.58,176049.0,30526896600.0,179448880905.0,False,,,,,,,62,pykrx_adjusted,
LS마린솔루션,060370,KR,KRW,KOSDAQ,OK,2026-07-31,25300.0,22650.0,24850.0,24850.0,28800.0,21800.0,1583.0,5.07,3.1,22450.0,51600.0,23050.0,50100.0,129.84,9.78,13406.0,339171800.0,3936218600.0,True,,,,,,,62,pykrx_adjusted,
NVIDIA,NVDA,US,USD,NASDAQ,OK,2026-07-30,195.04,191.7,193.09,193.09,204.52,184.11,4.31,2.06,2.0,189.8,236.54,190.01,235.74,24.63,11.21,123110210.0,24011414532.0,25968031438.0,False,,,,,,,63,yfinance_close,
SK,034730,KR,KRW,KOSPI,OK,2026-07-31,539000.0,459500.0,529000.0,529000.0,609000.0,443500.0,31800.0,5.17,1.9,420500.0,883000.0,425000.0,858000.0,109.99,25.62,26835.0,14464065000.0,147163849200.0,False,,,,,,,62,pykrx_adjusted,
SK스퀘어,402340,KR,KRW,KOSPI,OK,2026-07-31,1009000.0,798000.0,984000.0,984000.0,1195000.0,755000.0,84600.0,6.63,2.1,768000.0,2189000.0,799000.0,1970000.0,185.03,16.96,224528.0,226548752000.0,1164290739150.0,False,,,,,,,62,pykrx_adjusted,
SK이노베이션,096770,KR,KRW,KOSPI,OK,2026-07-31,107500.0,97500.0,106300.0,106300.0,116300.0,95500.0,3995.0,3.58,2.0,87700.0,155400.0,89500.0,146700.0,77.19,29.25,233951.0,25149732500.0,94771693860.0,False,,,,,,,62,pykrx_adjusted,
SK하이닉스,000660,KR,KRW,KOSPI,OK,2026-07-31,1626000.0,1309000.0,1588000.0,1588000.0,1905000.0,1245000.0,126900.0,6.23,2.0,1246000.0,2987000.0,1286000.0,2919000.0,139.73,21.83,1724822.0,2804560572000.0,11834929119650.0,False,,,,,,,62,pykrx_adjusted,
대한전선,001440,KR,KRW,KOSPI,OK,2026-07-31,23400.0,20750.0,22700.0,22700.0,28350.0,19930.0,2250.0,5.54,2.3,20550.0,75900.0,20800.0,72300.0,269.34,5.15,691749.0,16186926600.0,57256567070.0,False,,,,,,,62,pykrx_adjusted,
덕산테코피아,317330,KR,KRW,KOSDAQ,OK,2026-07-31,9020.0,7930.0,8770.0,8770.0,10850.0,7610.0,833.0,5.01,2.4,7850.0,33000.0,8610.0,31250.0,320.38,4.65,7867.0,70960340.0,672146538.0,True,,,,,,,62,pykrx_adjusted,
두산로보틱스,454910,KR,KRW,KOSPI,OK,2026-07-31,59800.0,54700.0,58100.0,58100.0,72500.0,52600.0,5780.0,5.78,2.2,54200.0,170000.0,55400.0,166700.0,213.65,4.84,226545.0,13547391000.0,41652390865.0,False,,,,,,,62,pykrx_adjusted,
두산에너빌리티,034020,KR,KRW,KOSPI,OK,2026-07-31,64700.0,57600.0,63700.0,63700.0,72300.0,55300.0,3470.0,3.82,2.2,57000.0,139200.0,60200.0,136400.0,144.21,9.37,408991.0,26461717700.0,195089536180.0,False,,,,,,,62,pykrx_adjusted,
