name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error
Cerebras Systems Inc,CBRS,US,USD,NASDAQ,OK,2026-09-11,191.93,162.42,188.25,188.25,218.9,155.99,12.26,6.02,2.3,160.81,265.63,168.52,262.06,65.18,29.69,3409800.0,654442889.0,1586607508.0,False,,,,,,,62,yfinance_close,
DB하이텍,000990,KR,KRW,KOSPI,OK,2026-09-15,118000.0,104400.0,116400.0,116400.0,130000.0,101600.0,5450.0,4.97,1.9,68900.0,177600.0,71200.0,174000.0,157.76,45.17,444300.0,52427400000.0,55567834045.0,False,,,,,,,65,pykrx_adjusted,
HD현대일렉트릭,267260,KR,KRW,KOSPI,OK,2026-09-15,712000.0,632000.0,702000.0,702000.0,783000.0,615000.0,32200.0,3.96,2.1,538000.0,1213000.0,583000.0,1194000.0,125.46,25.78,42822.0,30489264000.0,90419582900.0,False,,,,,,,65,pykrx_adjusted,
HD현대중공업,329180,KR,KRW,KOSPI,OK,2026-09-15,460500.0,423000.0,456000.0,456000.0,493500.0,415500.0,15010.0,2.92,2.0,411500.0,738000.0,422000.0,714000.0,79.34,15.01,101621.0,46796470500.0,121565032875.0,False,,,,,,,65,pykrx_adjusted,
Intel,INTC,US,USD,NASDAQ,OK,2026-09-11,102.94,92.87,101.73,101.73,111.8,90.86,4.03,3.76,2.0,81.79,142.35,81.88,140.94,74.04,34.92,86990400.0,8954791988.0,8732809043.0,False,,,,,,,62,yfinance_close,
LG에너지솔루션,373220,KR,KRW,KOSPI,OK,2026-09-15,357500.0,327000.0,354000.0,354000.0,384500.0,321000.0,12200.0,3.48,1.6,290500.0,425000.0,300500.0,420500.0,46.3,49.81,54401.0,19448357500.0,109767181450.0,False,,,,,,,65,pykrx_adjusted,
LG이노텍,011070,KR,KRW,KOSPI,OK,2026-09-15,520000.0,437000.0,510000.0,510000.0,593000.0,420500.0,33200.0,4.84,2.4,416000.0,1320000.0,424000.0,1283000.0,217.31,11.5,35402.0,18409040000.0,145718800450.0,False,,,,,,,65,pykrx_adjusted,
LG전자,066570,KR,KRW,KOSPI,OK,2026-09-15,201500.0,183700.0,199400.0,199400.0,217000.0,180100.0,7120.0,3.7,1.7,141900.0,262000.0,148000.0,243500.0,84.64,49.63,161711.0,32584766500.0,137072861795.0,False,,,,,,,65,pykrx_adjusted,
LG전자우,066575,KR,KRW,KOSPI,OK,2026-09-15,69700.0,63900.0,69000.0,69000.0,74800.0,62800.0,2310.0,3.36,2.0,50000.0,90000.0,53000.0,87100.0,80.0,49.25,20227.0,1409821900.0,4711818685.0,True,,,,,,,65,pykrx_adjusted,
LG화학,051910,KR,KRW,KOSPI,OK,2026-09-15,269500.0,247500.0,267000.0,267000.0,288500.0,243500.0,8730.0,3.16,2.0,224000.0,372500.0,232500.0,367500.0,66.29,30.64,33419.0,9006420500.0,50915646900.0,False,,,,,,,65,pykrx_adjusted,
