name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error
Cerebras Systems Inc,CBRS,US,USD,NASDAQ,OK,2026-08-13,231.01,195.18,226.71,226.71,262.54,188.01,14.33,6.6,1.9,160.81,386.34,168.52,311.07,140.25,31.13,16461897.0,3802862736.0,1316904016.0,False,,,,,,,63,yfinance_close,
DB하이텍,000990,KR,KRW,KOSPI,OK,2026-08-13,99700.0,79800.0,97300.0,97300.0,117200.0,75800.0,7970.0,5.78,1.9,68900.0,230500.0,71200.0,220500.0,234.54,19.06,448154.0,44680953800.0,37148474985.0,False,,,,,,,63,pykrx_adjusted,
HD현대일렉트릭,267260,KR,KRW,KOSPI,OK,2026-08-13,785000.0,683000.0,773000.0,773000.0,875000.0,663000.0,40700.0,4.49,2.2,538000.0,1355000.0,583000.0,1267000.0,151.86,30.23,154121.0,120984985000.0,119361380850.0,False,,,,,,,63,pykrx_adjusted,
HD현대중공업,329180,KR,KRW,KOSPI,OK,2026-08-13,496000.0,448000.0,490000.0,490000.0,538000.0,438500.0,19210.0,3.32,2.4,411500.0,765000.0,434000.0,745000.0,85.91,23.9,401809.0,199297264000.0,127597891150.0,False,,,,,,,63,pykrx_adjusted,
Intel,INTC,US,USD,NASDAQ,OK,2026-08-13,104.56,93.04,103.18,103.18,114.69,90.74,4.61,4.15,1.9,81.79,142.35,81.88,140.94,74.04,37.6,111979671.0,11708594126.0,11548079714.0,False,,,,,,,63,yfinance_close,
LG에너지솔루션,373220,KR,KRW,KOSPI,OK,2026-08-13,365500.0,331500.0,361500.0,361500.0,395500.0,324500.0,13670.0,3.73,1.8,290500.0,497500.0,300500.0,458000.0,71.26,36.23,321608.0,117547724000.0,100841123675.0,False,,,,,,,63,pykrx_adjusted,
LG이노텍,011070,KR,KRW,KOSPI,OK,2026-08-13,615000.0,481500.0,599000.0,599000.0,732000.0,455000.0,53400.0,6.16,2.5,416000.0,1788000.0,424000.0,1530000.0,329.81,14.5,323823.0,199151145000.0,148530781150.0,False,,,,,,,63,pykrx_adjusted,
LG전자,066570,KR,KRW,KOSPI,OK,2026-08-13,206500.0,172300.0,202500.0,202500.0,236500.0,165400.0,13690.0,6.12,1.8,141900.0,438000.0,148000.0,392500.0,208.67,21.82,1210921.0,250055186500.0,230595927460.0,False,,,,,,,63,pykrx_adjusted,
LG전자우,066575,KR,KRW,KOSPI,OK,2026-08-13,72400.0,62100.0,71200.0,71200.0,81500.0,60000.0,4125.0,5.32,2.0,50000.0,138400.0,53000.0,124400.0,176.8,25.34,73898.0,5350215200.0,6686854700.0,True,,,,,,,63,pykrx_adjusted,
LG화학,051910,KR,KRW,KOSPI,OK,2026-08-13,275500.0,249500.0,272500.0,272500.0,298000.0,244500.0,10320.0,3.43,2.0,224000.0,409500.0,232500.0,392500.0,82.81,27.76,213415.0,58795832500.0,50783260300.0,False,,,,,,,63,pykrx_adjusted,
LS,006260,KR,KRW,KOSPI,OK,2026-08-13,326000.0,276500.0,320000.0,320000.0,369500.0,266500.0,19760.0,5.42,2.2,221000.0,604000.0,223500.0,553000.0,173.3,27.42,208349.0,67921774000.0,47356108800.0,False,,,,,,,63,pykrx_adjusted,
LS ELECTRIC,010120,KR,KRW,KOSPI,OK,2026-08-13,214000.0,181300.0,210000.0,210000.0,243000.0,174700.0,13090.0,6.02,2.5,148000.0,298500.0,150300.0,285000.0,101.69,43.85,702414.0,150316596000.0,158877875290.0,False,,,,,,,63,pykrx_adjusted,
