name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error
Cerebras Systems Inc,CBRS,US,USD,NASDAQ,OK,2026-08-10,230.01,195.03,225.81,225.81,260.79,188.04,13.99,6.5,1.9,160.81,386.34,168.52,311.07,140.25,30.68,3676558.0,845645085.0,1065515373.0,False,,,,,,,60,yfinance_close,
DB하이텍,000990,KR,KRW,KOSPI,OK,2026-08-10,91900.0,70500.0,89300.0,89300.0,110700.0,66800.0,8550.0,6.05,1.9,68900.0,230500.0,71200.0,220500.0,234.54,14.23,404166.0,37142855400.0,39411194275.0,False,,,,,,,63,pykrx_adjusted,
HD현대일렉트릭,267260,KR,KRW,KOSPI,OK,2026-08-10,764000.0,661000.0,752000.0,752000.0,854000.0,641000.0,41100.0,4.45,2.2,538000.0,1404000.0,583000.0,1362000.0,160.97,26.1,115016.0,87872224000.0,127459130200.0,False,,,,,,,63,pykrx_adjusted,
HD현대중공업,329180,KR,KRW,KOSPI,OK,2026-08-10,532000.0,481000.0,526000.0,526000.0,577000.0,471000.0,20400.0,3.46,2.6,411500.0,765000.0,434000.0,745000.0,85.91,34.09,428788.0,228115216000.0,134291212875.0,False,,,,,,,63,pykrx_adjusted,
Intel,INTC,US,USD,NASDAQ,OK,2026-08-10,97.52,85.74,96.11,96.11,107.88,83.39,4.71,4.21,1.9,81.79,142.35,81.88,140.94,74.04,25.97,99944552.0,9746592376.0,10969116729.0,False,,,,,,,63,yfinance_close,
LG에너지솔루션,373220,KR,KRW,KOSPI,OK,2026-08-10,367500.0,332500.0,363500.0,363500.0,398500.0,325000.0,14090.0,3.8,1.7,290500.0,497500.0,300500.0,468000.0,71.26,37.2,247517.0,90962497500.0,101900332800.0,False,,,,,,,63,pykrx_adjusted,
LG이노텍,011070,KR,KRW,KOSPI,OK,2026-08-10,555000.0,421500.0,539000.0,539000.0,672000.0,403500.0,53400.0,6.11,2.5,416000.0,1788000.0,424000.0,1530000.0,329.81,10.13,163865.0,90945075000.0,159859723300.0,False,,,,,,,63,pykrx_adjusted,
LG전자,066570,KR,KRW,KOSPI,OK,2026-08-10,190000.0,154700.0,185800.0,185800.0,221000.0,147600.0,14130.0,6.4,1.8,141900.0,438000.0,148000.0,392500.0,208.67,16.24,1054814.0,200414660000.0,234794409615.0,False,,,,,,,63,pykrx_adjusted,
LG전자우,066575,KR,KRW,KOSPI,OK,2026-08-10,67800.0,57000.0,66500.0,66500.0,77300.0,54800.0,4325.0,5.6,2.0,50000.0,138400.0,53000.0,124400.0,176.8,20.14,85970.0,5828766000.0,6675789085.0,True,,,,,,,63,pykrx_adjusted,
LG화학,051910,KR,KRW,KOSPI,OK,2026-08-10,278000.0,251000.0,274500.0,274500.0,302000.0,245500.0,10900.0,3.55,2.0,224000.0,432000.0,232500.0,423500.0,92.75,25.99,131363.0,36518914000.0,53532534900.0,False,,,,,,,63,pykrx_adjusted,
LS,006260,KR,KRW,KOSPI,OK,2026-08-10,330000.0,280000.0,324000.0,324000.0,374000.0,270000.0,20050.0,5.41,2.3,221000.0,604000.0,223500.0,553000.0,173.3,28.46,138588.0,45734040000.0,46075835400.0,False,,,,,,,63,pykrx_adjusted,
LS ELECTRIC,010120,KR,KRW,KOSPI,OK,2026-08-10,208500.0,175500.0,204500.0,204500.0,237500.0,168900.0,13210.0,6.02,2.7,148000.0,315000.0,150300.0,304000.0,112.84,36.23,398682.0,83125197000.0,170635662550.0,False,,,,,,,63,pykrx_adjusted,
LS마린솔루션,060370,KR,KRW,KOSDAQ,OK,2026-08-10,31700.0,28250.0,31300.0,31300.0,34750.0,27550.0,1387.0,4.73,2.7,22450.0,47350.0,23050.0,43800.0,110.91,37.15,99610.0,3157637000.0,3679538592.0,True,,,,,,,63,pykrx_adjusted,
NVIDIA,NVDA,US,USD,NASDAQ,OK,2026-08-10,217.55,206.39,215.37,215.37,226.26,204.15,4.47,2.13,1.9,189.8,236.54,190.01,235.74,24.63,59.37,108135773.0,23524937746.0,26209164870.0,False,,,,,,,63,yfinance_close,
SK,034730,KR,KRW,KOSPI,OK,2026-08-10,513000.0,454500.0,504000.0,504000.0,582000.0,436500.0,31550.0,5.07,1.9,450000.0,883000.0,468500.0,858000.0,96.22,14.55,100421.0,51515973000.0,127633607500.0,False,,,,,,,63,pykrx_adjusted,
SK스퀘어,402340,KR,KRW,KOSPI,OK,2026-08-10,949000.0,776000.0,924000.0,924000.0,1131000.0,745000.0,82900.0,6.43,2.1,768000.0,2189000.0,799000.0,1970000.0,185.03,12.74,410049.0,389136501000.0,965051826150.0,False,,,,,,,63,pykrx_adjusted,
SK이노베이션,096770,KR,KRW,KOSPI,OK,2026-08-10,124500.0,114400.0,123300.0,123300.0,126900.0,112400.0,4025.0,3.66,2.0,87700.0,138000.0,89500.0,132700.0,57.35,73.16,795636.0,99056682000.0,116114368175.0,False,,,,,,,63,pykrx_adjusted,
SK하이닉스,000660,KR,KRW,KOSPI,OK,2026-08-10,1420000.0,1258000.0,1383000.0,1383000.0,1695000.0,1209000.0,124800.0,6.1,2.0,1246000.0,2987000.0,1322000.0,2919000.0,139.73,9.99,3295283.0,4679301860000.0,10679175923700.0,False,,,,,,,63,pykrx_adjusted,
