ticker,name,market,rcept_no,target_year,preferred_fs_div,xbrl_status,context_count,approved_fact_count,approved_fact_context_missing_count,annual_candidate_fact_count,annual_candidate_context_count,annual_candidate_dimension_signature_count,annual_candidate_local_names,annual_candidate_unique_numeric_value_count,annual_candidate_unique_numeric_values_json,annual_candidate_dimension_signatures_json,annual_context_classification,both_approved_local_names_annual_present,candidate_value_conflict,candidate_context_conflict,context_evidence_json
001020,페이퍼코리아,KOSPI,20260323001240,2025,CFS,OK,1450,8,0,4,2,2,AdjustmentsForAmortisationExpense|AdjustmentsForDepreciationExpense,4,"[215028000.0,253360000.0,8394976000.0,13364613000.0]","[""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember"",""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:SeparateMember""]",ANNUAL_CANDIDATE_VALUE_CONFLICT,TRUE,TRUE,TRUE,"[{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""local_name"":""AdjustmentsForDepreciationExpense"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""scale"":"""",""sign"":"""",""raw_value"":""8394976000"",""numeric_value"":8394976000.0,""context_class"":""TARGET_YEAR_ANNUAL_DURATION"",""context"":{""context_id"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""start_date"":""2025-01-01"",""end_date"":""2025-12-31"",""instant"":"""",""dimensions"":[{""kind"":""explicitMember"",""dimension"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis"",""member"":""dart:ReportedAmountMember""},{""kind"":""explicitMember"",""dimension"":""ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis"",""member"":""ifrs-full:SeparateMember""}],""dimension_signature"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:SeparateMember""}},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""local_name"":""AdjustmentsForAmortisationExpense"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""scale"":"""",""sign"":"""",""raw_value"":""215028000"",""numeric_value"":215028000.0,""context_class"":""TARGET_YEAR_ANNUAL_DURATION"",""context"":{""context_id"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""start_date"":""2025-01-01"",""end_date"":""2025-12-31"",""instant"":"""",""dimensions"":[{""kind"":""explicitMember"",""dimension"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis"",""member"":""dart:ReportedAmountMember""},{""kind"":""explicitMember"",""dimension"":""ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis"",""member"":""ifrs-full:SeparateMember""}],""dimension_signature"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:SeparateMember""}},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""local_name"":""AdjustmentsForDepreciationExpense"",""context_ref"":""PFY2024dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""scale"":"""",""sign"":"""",""raw_value"":""7553163000"",""numeric_value"":7553163000.0,""context_class"":""OTHER_DURATION"",""context"":{""context_id"":""PFY2024dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""start_date"":""2024-01-01"",""end_date"":""2024-12-31"",""instant"":"""",""dimensions"":[{""kind"":""explicitMember"",""dimension"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis"",""member"":""dart:ReportedAmountMember""},{""kind"":""explicitMember"",""dimension"":""ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis"",""member"":""ifrs-full:SeparateMember""}],""dimension_signature"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:SeparateMember""}},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""local_name"":""AdjustmentsForAmortisationExpense"",""context_ref"":""PFY2024dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""scale"":"""",""sign"":"""",""raw_value"":""124083000"",""numeric_value"":124083000.0,""context_class"":""OTHER_DURATION"",""context"":{""context_id"":""PFY2024dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""start_date"":""2024-01-01"",""end_date"":""2024-12-31"",""instant"":"""",""dimensions"":[{""kind"":""explicitMember"",""dimension"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis"",""member"":""dart:ReportedAmountMember""},{""kind"":""explicitMember"",""dimension"":""ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis"",""member"":""ifrs-full:SeparateMember""}],""dimension_signature"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:SeparateMember""}},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""local_name"":""AdjustmentsForDepreciationExpense"",""context_ref"":""PFY2024dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""scale"":"""",""sign"":"""",""raw_value"":""12910632000"",""numeric_value"":12910632000.0,""context_class"":""OTHER_DURATION"",""context"":{""context_id"":""PFY2024dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""start_date"":""2024-01-01"",""end_date"":""2024-12-31"",""instant"":"""",""dimensions"":[{""kind"":""explicitMember"",""dimension"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis"",""member"":""dart:ReportedAmountMember""},{""kind"":""explicitMember"",""dimension"":""ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis"",""member"":""ifrs-full:ConsolidatedMember""}],""dimension_signature"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember""}},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""local_name"":""AdjustmentsForAmortisationExpense"",""context_ref"":""PFY2024dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""scale"":"""",""sign"":"""",""raw_value"":""162416000"",""numeric_value"":162416000.0,""context_class"":""OTHER_DURATION"",""context"":{""context_id"":""PFY2024dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""start_date"":""2024-01-01"",""end_date"":""2024-12-31"",""instant"":"""",""dimensions"":[{""kind"":""explicitMember"",""dimension"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis"",""member"":""dart:ReportedAmountMember""},{""kind"":""explicitMember"",""dimension"":""ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis"",""member"":""ifrs-full:ConsolidatedMember""}],""dimension_signature"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember""}},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""local_name"":""AdjustmentsForAmortisationExpense"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""scale"":"""",""sign"":"""",""raw_value"":""253360000"",""numeric_value"":253360000.0,""context_class"":""TARGET_YEAR_ANNUAL_DURATION"",""context"":{""context_id"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""start_date"":""2025-01-01"",""end_date"":""2025-12-31"",""instant"":"""",""dimensions"":[{""kind"":""explicitMember"",""dimension"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis"",""member"":""dart:ReportedAmountMember""},{""kind"":""explicitMember"",""dimension"":""ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis"",""member"":""ifrs-full:ConsolidatedMember""}],""dimension_signature"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember""}},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""local_name"":""AdjustmentsForDepreciationExpense"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""scale"":"""",""sign"":"""",""raw_value"":""13364613000"",""numeric_value"":13364613000.0,""context_class"":""TARGET_YEAR_ANNUAL_DURATION"",""context"":{""context_id"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""start_date"":""2025-01-01"",""end_date"":""2025-12-31"",""instant"":"""",""dimensions"":[{""kind"":""explicitMember"",""dimension"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis"",""member"":""dart:ReportedAmountMember""},{""kind"":""explicitMember"",""dimension"":""ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis"",""member"":""ifrs-full:ConsolidatedMember""}],""dimension_signature"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember""}}]"
001060,JW중외제약,KOSPI,20260318001544,2025,CFS,OK,1623,8,0,4,2,2,AdjustmentsForAmortisationExpense|AdjustmentsForDepreciationExpense,4,"[1994799000.0,2022536000.0,12090970000.0,12985909000.0]","[""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember"",""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:SeparateMember""]",ANNUAL_CANDIDATE_VALUE_CONFLICT,TRUE,TRUE,TRUE,"[{""member"":""entity00149947_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""local_name"":""AdjustmentsForAmortisationExpense"",""context_ref"":""PFY2024dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""scale"":"""",""sign"":"""",""raw_value"":""1936104000"",""numeric_value"":1936104000.0,""context_class"":""OTHER_DURATION"",""context"":{""context_id"":""PFY2024dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""start_date"":""2024-01-01"",""end_date"":""2024-12-31"",""instant"":"""",""dimensions"":[{""kind"":""explicitMember"",""dimension"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis"",""member"":""dart:ReportedAmountMember""},{""kind"":""explicitMember"",""dimension"":""ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis"",""member"":""ifrs-full:ConsolidatedMember""}],""dimension_signature"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember""}},{""member"":""entity00149947_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""local_name"":""AdjustmentsForDepreciationExpense"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""scale"":"""",""sign"":"""",""raw_value"":""12090970000"",""numeric_value"":12090970000.0,""context_class"":""TARGET_YEAR_ANNUAL_DURATION"",""context"":{""context_id"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""start_date"":""2025-01-01"",""end_date"":""2025-12-31"",""instant"":"""",""dimensions"":[{""kind"":""explicitMember"",""dimension"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis"",""member"":""dart:ReportedAmountMember""},{""kind"":""explicitMember"",""dimension"":""ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis"",""member"":""ifrs-full:SeparateMember""}],""dimension_signature"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:SeparateMember""}},{""member"":""entity00149947_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""local_name"":""AdjustmentsForAmortisationExpense"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""scale"":"""",""sign"":"""",""raw_value"":""1994799000"",""numeric_value"":1994799000.0,""context_class"":""TARGET_YEAR_ANNUAL_DURATION"",""context"":{""context_id"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""start_date"":""2025-01-01"",""end_date"":""2025-12-31"",""instant"":"""",""dimensions"":[{""kind"":""explicitMember"",""dimension"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis"",""member"":""dart:ReportedAmountMember""},{""kind"":""explicitMember"",""dimension"":""ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis"",""member"":""ifrs-full:SeparateMember""}],""dimension_signature"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:SeparateMember""}},{""member"":""entity00149947_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""local_name"":""AdjustmentsForDepreciationExpense"",""context_ref"":""PFY2024dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""scale"":"""",""sign"":"""",""raw_value"":""12165446000"",""numeric_value"":12165446000.0,""context_class"":""OTHER_DURATION"",""context"":{""context_id"":""PFY2024dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""start_date"":""2024-01-01"",""end_date"":""2024-12-31"",""instant"":"""",""dimensions"":[{""kind"":""explicitMember"",""dimension"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis"",""member"":""dart:ReportedAmountMember""},{""kind"":""explicitMember"",""dimension"":""ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis"",""member"":""ifrs-full:SeparateMember""}],""dimension_signature"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:SeparateMember""}},{""member"":""entity00149947_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""local_name"":""AdjustmentsForAmortisationExpense"",""context_ref"":""PFY2024dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""scale"":"""",""sign"":"""",""raw_value"":""1884577000"",""numeric_value"":1884577000.0,""context_class"":""OTHER_DURATION"",""context"":{""context_id"":""PFY2024dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""start_date"":""2024-01-01"",""end_date"":""2024-12-31"",""instant"":"""",""dimensions"":[{""kind"":""explicitMember"",""dimension"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis"",""member"":""dart:ReportedAmountMember""},{""kind"":""explicitMember"",""dimension"":""ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis"",""member"":""ifrs-full:SeparateMember""}],""dimension_signature"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:SeparateMember""}},{""member"":""entity00149947_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""local_name"":""AdjustmentsForDepreciationExpense"",""context_ref"":""PFY2024dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""scale"":"""",""sign"":"""",""raw_value"":""13362510000"",""numeric_value"":13362510000.0,""context_class"":""OTHER_DURATION"",""context"":{""context_id"":""PFY2024dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""start_date"":""2024-01-01"",""end_date"":""2024-12-31"",""instant"":"""",""dimensions"":[{""kind"":""explicitMember"",""dimension"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis"",""member"":""dart:ReportedAmountMember""},{""kind"":""explicitMember"",""dimension"":""ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis"",""member"":""ifrs-full:ConsolidatedMember""}],""dimension_signature"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember""}},{""member"":""entity00149947_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""local_name"":""AdjustmentsForAmortisationExpense"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""scale"":"""",""sign"":"""",""raw_value"":""2022536000"",""numeric_value"":2022536000.0,""context_class"":""TARGET_YEAR_ANNUAL_DURATION"",""context"":{""context_id"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""start_date"":""2025-01-01"",""end_date"":""2025-12-31"",""instant"":"""",""dimensions"":[{""kind"":""explicitMember"",""dimension"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis"",""member"":""dart:ReportedAmountMember""},{""kind"":""explicitMember"",""dimension"":""ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis"",""member"":""ifrs-full:ConsolidatedMember""}],""dimension_signature"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember""}},{""member"":""entity00149947_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""local_name"":""AdjustmentsForDepreciationExpense"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""scale"":"""",""sign"":"""",""raw_value"":""12985909000"",""numeric_value"":12985909000.0,""context_class"":""TARGET_YEAR_ANNUAL_DURATION"",""context"":{""context_id"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""start_date"":""2025-01-01"",""end_date"":""2025-12-31"",""instant"":"""",""dimensions"":[{""kind"":""explicitMember"",""dimension"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis"",""member"":""dart:ReportedAmountMember""},{""kind"":""explicitMember"",""dimension"":""ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis"",""member"":""ifrs-full:ConsolidatedMember""}],""dimension_signature"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember""}}]"
