name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error
Cerebras Systems Inc,CBRS,US,USD,NASDAQ,OK,2026-09-01,172.62,162.42,168.75,168.75,201.01,155.99,12.91,6.24,2.0,160.81,265.63,168.52,262.06,65.18,11.27,6386963.0,1102517522.0,1679650012.0,False,,,,,,,64,yfinance_close,
DB하이텍,000990,KR,KRW,KOSPI,OK,2026-09-02,91100.0,75900.0,89300.0,89300.0,104500.0,72900.0,6080.0,5.06,1.8,68900.0,183800.0,71200.0,176400.0,166.76,19.32,34076.0,3104323600.0,30563949350.0,False,,,,,,,64,pykrx_adjusted,
HD현대일렉트릭,267260,KR,KRW,KOSPI,OK,2026-09-02,732000.0,641000.0,721000.0,721000.0,812000.0,623000.0,36450.0,4.3,2.2,538000.0,1213000.0,583000.0,1194000.0,125.46,28.74,34263.0,25080516000.0,96250372400.0,False,,,,,,,64,pykrx_adjusted,
HD현대중공업,329180,KR,KRW,KOSPI,OK,2026-09-02,432500.0,415500.0,427500.0,427500.0,468500.0,399000.0,16420.0,3.02,2.1,411500.0,738000.0,432500.0,714000.0,79.34,6.43,45887.0,19846127500.0,103714484500.0,False,,,,,,,64,pykrx_adjusted,
Intel,INTC,US,USD,NASDAQ,OK,2026-09-01,88.97,82.61,87.67,87.67,98.51,79.34,4.34,4.0,1.9,81.79,142.35,81.88,140.94,74.04,11.86,73437030.0,6533692649.0,9374937160.0,False,,,,,,,64,yfinance_close,
LG에너지솔루션,373220,KR,KRW,KOSPI,OK,2026-09-02,355000.0,323500.0,351000.0,351000.0,382500.0,317500.0,12560.0,3.52,1.7,290500.0,497500.0,300500.0,442500.0,71.26,31.16,71198.0,25275290000.0,101859000600.0,False,,,,,,,64,pykrx_adjusted,
LG이노텍,011070,KR,KRW,KOSPI,OK,2026-09-02,573000.0,476500.0,561000.0,561000.0,658000.0,457000.0,38600.0,5.12,2.5,416000.0,1381000.0,424000.0,1283000.0,231.97,16.27,42196.0,24178308000.0,174792611650.0,False,,,,,,,64,pykrx_adjusted,
LG전자,066570,KR,KRW,KOSPI,OK,2026-09-02,200500.0,176700.0,197600.0,197600.0,221500.0,171900.0,9520.0,4.39,1.6,141900.0,438000.0,148000.0,392500.0,208.67,19.79,146825.0,29438412500.0,202617800990.0,False,,,,,,,64,pykrx_adjusted,
LG전자우,066575,KR,KRW,KOSPI,OK,2026-09-02,73900.0,66700.0,73000.0,73000.0,80200.0,65300.0,2875.0,3.88,1.9,50000.0,138400.0,53000.0,117300.0,176.8,27.04,13871.0,1025066900.0,5700472770.0,True,,,,,,,64,pykrx_adjusted,
LG화학,051910,KR,KRW,KOSPI,OK,2026-09-02,276500.0,253500.0,273500.0,273500.0,297000.0,249000.0,9210.0,3.24,2.0,224000.0,381000.0,232500.0,367500.0,70.09,33.44,74681.0,20649296500.0,41276952975.0,False,,,,,,,64,pykrx_adjusted,
LS,006260,KR,KRW,KOSPI,OK,2026-09-02,301000.0,262000.0,296500.0,296500.0,335000.0,254500.0,15530.0,4.77,2.3,221000.0,465500.0,223500.0,435500.0,110.63,32.72,23482.0,7068082000.0,53497184750.0,False,,,,,,,64,pykrx_adjusted,
LS ELECTRIC,010120,KR,KRW,KOSPI,OK,2026-09-02,199800.0,171500.0,196400.0,196400.0,224500.0,165800.0,11330.0,5.46,2.4,148000.0,276500.0,150300.0,263500.0,86.82,40.31,95151.0,19011169800.0,116775102760.0,False,,,,,,,64,pykrx_adjusted,
LS마린솔루션,060370,KR,KRW,KOSDAQ,OK,2026-09-02,30800.0,27700.0,30450.0,30450.0,32100.0,27050.0,1244.0,4.41,2.7,22450.0,34850.0,23050.0,34450.0,55.23,67.34,16926.0,521320800.0,3289103648.0,True,,,,,,,64,pykrx_adjusted,
NVIDIA,NVDA,US,USD,NASDAQ,OK,2026-09-01,217.44,206.32,215.27,215.27,222.93,204.1,4.45,2.13,2.0,189.8,232.28,190.01,227.98,22.38,65.07,106942626.0,23253604859.0,27681651663.0,False,,,,,,,64,yfinance_close,
SK,034730,KR,KRW,KOSPI,OK,2026-09-02,556000.0,480500.0,547000.0,547000.0,622000.0,465500.0,30100.0,4.85,1.9,450000.0,883000.0,468500.0,858000.0,96.22,24.48,34177.0,19002412000.0,83582763400.0,False,,,,,,,64,pykrx_adjusted,
