ticker,name,market,corp_code,corp_name,source_contract_version,score_policy_version,source_cache_status,source_cache_reason,financial_basis_at_source,preferred_fs_div,annual_source_year,annual_fs_div,annual_revenue_y0,annual_revenue_y1,annual_revenue_y2,annual_operating_profit_y0,annual_operating_profit_y1,annual_operating_profit_y2,annual_net_income_y0,annual_net_income_y1,annual_net_income_y2,three_year_source_status,quarter_source_status,quarter_current_year,q2_revenue_current,q2_revenue_previous,q2_operating_profit_current,q2_operating_profit_previous,q2_net_income_current,q2_net_income_previous,q2_revenue_yoy_pct,q2_operating_profit_yoy_pct,q2_net_income_yoy_pct,quarter_acceleration_classification,quarter_acceleration_policy_status,deep_source_year,deep_fs_div,deep_source_status,cash_and_cash_equivalents,core_debt_candidates_json,lease_liability_candidates_json,other_financial_liability_candidates_json,depreciation_amortization_candidates_json,net_cash_value,net_cash_policy_status,ev_ebitda_value,ev_ebitda_source_status,investment_score_100,investment_score_status,score_threshold_policy_status,fetched_at_kst
003490,대한항공,KOSPI,00113526,대한항공,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,25225542379502.0,17870718495804.0,16111796106147.0,1113589428051.0,2110200077994.0,1790089190805.0,647272880287.0,1381858075058.0,1129105735756.0,READY,READY_Q2_SOURCE,2026,7230055624254.0,6210705839436.0,-207110889990.0,370083817468.0,-600094131193.0,557275604992.0,16.41,-155.96,-207.68,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,1869988073408.0,"[{""account_id"":""-표준계정코드 미사용-"",""account_nm"":""단기차입금"",""amount"":2027009390000.0},{""account_id"":""ifrs-full_CurrentPortionOfLongtermBorrowings"",""account_nm"":""유동성장기부채"",""amount"":1437525929701.0},{""account_id"":""ifrs-full_NoncurrentPortionOfNoncurrentBondsIssued"",""account_nm"":""사채"",""amount"":2623259302544.0},{""account_id"":""ifrs-full_NoncurrentPortionOfOtherNoncurrentBorrowings"",""account_nm"":""장기차입금"",""amount"":3277465790737.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""유동성리스부채"",""amount"":2190549115697.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""리스부채"",""amount"":10847009942214.0}]","[{""account_id"":""ifrs-full_OtherCurrentFinancialLiabilities"",""account_nm"":""기타유동금융부채"",""amount"":10370259402.0},{""account_id"":""ifrs-full_OtherNoncurrentFinancialLiabilities"",""account_nm"":""기타금융부채"",""amount"":63628127881.0}]","[{""account_id"":""ifrs-full_AdjustmentsForAmortisationExpense"",""account_nm"":""무형자산상각비"",""amount"":117424139669.0},{""account_id"":""ifrs-full_AdjustmentsForDepreciationExpense"",""account_nm"":""감가상각비"",""amount"":2737739724778.0}]",,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
003540,대신증권,KOSPI,00110893,대신증권,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,5063889973000.0,4093862748000.0,3854590575000.0,301402464000.0,83593035000.0,161317426000.0,186726503000.0,144182139000.0,135831720000.0,READY,READY_Q2_SOURCE,2026,2550413757000.0,1322101606000.0,359932819000.0,135735197000.0,257807571000.0,75216468000.0,92.91,165.17,242.75,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,,"[{""account_id"":""ifrs-full_BondsIssued"",""account_nm"":""사채"",""amount"":6087979133000.0}]",[],[],"[{""account_id"":""ifrs-full_DepreciationAndAmortisationExpense"",""account_nm"":""감가상각비 및 상각비"",""amount"":50867931000.0},{""account_id"":""ifrs-full_AdjustmentsForDepreciationAndAmortisationExpense"",""account_nm"":""감가상각비 및 상각비"",""amount"":50867931000.0}]",,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
003550,LG,KOSPI,00120021,LG,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,7252547000000.0,7175505000000.0,7445336000000.0,912174000000.0,966842000000.0,1589013000000.0,1000121000000.0,790478000000.0,1414258000000.0,READY,READY_Q2_SOURCE,2026,2139622000000.0,1797748000000.0,532978000000.0,276889000000.0,533838000000.0,244174000000.0,19.02,92.49,118.63,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,1511450000000.0,"[{""account_id"":""ifrs-full_CurrentPortionOfLongtermBorrowings"",""account_nm"":""유동성장기차입금"",""amount"":229948000000.0},{""account_id"":""ifrs-full_ShorttermBorrowings"",""account_nm"":""단기차입금"",""amount"":0.0},{""account_id"":""ifrs-full_LongtermBorrowings"",""account_nm"":""장기차입금"",""amount"":159829000000.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""유동성 리스부채"",""amount"":103017000000.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""리스부채"",""amount"":292718000000.0}]",[],"[{""account_id"":""ifrs-full_AdjustmentsForAmortisationExpense"",""account_nm"":""무형자산상각비"",""amount"":26756000000.0},{""account_id"":""ifrs-full_AdjustmentsForDepreciationExpense"",""account_nm"":""감가상각비"",""amount"":204435000000.0}]",,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
003570,SNT다이내믹스,KOSPI,00134477,SNT다이내믹스,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,712021619474.0,614453293151.0,485954273334.0,85457001419.0,110508614595.0,41595970398.0,61574936460.0,96131825495.0,49529807111.0,READY,READY_Q2_SOURCE,2026,196312938239.0,186530952841.0,17187511330.0,29586124273.0,13114150085.0,28013018809.0,5.24,-41.91,-53.19,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,45214394675.0,[],[],[],[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
003620,KG모빌리티,KOSPI,00138242,KG모빌리티,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,4303636808271.0,3905069387798.0,3736368968570.0,36155571131.0,1432909587.0,12547597407.0,46571489864.0,33844431596.0,8924265072.0,READY,READY_Q2_SOURCE,2026,1233964507107.0,986435230412.0,5222308099.0,8013267735.0,14897226264.0,-7704242793.0,25.09,-34.83,293.36,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,72593708491.0,"[{""account_id"":""ifrs-full_CurrentLoansReceivedAndCurrentPortionOfNoncurrentLoansReceived"",""account_nm"":""단기차입금"",""amount"":300203278319.0},{""account_id"":""dart_LongTermBorrowingsGross"",""account_nm"":""장기차입금"",""amount"":140000000000.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""유동성리스부채"",""amount"":4668197184.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""리스부채"",""amount"":7826577497.0}]","[{""account_id"":""ifrs-full_OtherNoncurrentFinancialLiabilities"",""account_nm"":""기타장기부채"",""amount"":13058717664.0}]",[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
003670,포스코퓨처엠,KOSPI,00155276,포스코퓨처엠,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,2938698184392.0,3699944235821.0,4759871486264.0,32827283494.0,721245866.0,35882185999.0,36521891144.0,-231338259262.0,4435219953.0,READY,READY_Q2_SOURCE,2026,679457103191.0,660936939289.0,26688763004.0,773324990.0,24654775346.0,-35547312063.0,2.8,3351.17,169.36,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,319841457995.0,"[{""account_id"":""ifrs-full_CurrentLoansReceivedAndCurrentPortionOfNoncurrentLoansReceived"",""account_nm"":""단기차입금"",""amount"":127463250125.0},{""account_id"":""ifrs-full_CurrentPortionOfLongtermBorrowings"",""account_nm"":""유동성장기차입금 및 사채"",""amount"":881083322710.0},{""account_id"":""ifrs-full_LongtermBorrowings"",""account_nm"":""비유동차입금(사채 포함)의 비유동성 부분"",""amount"":2858435600681.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""유동 리스부채"",""amount"":19946389111.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""비유동 리스부채"",""amount"":64552693463.0}]","[{""account_id"":""ifrs-full_OtherCurrentFinancialLiabilities"",""account_nm"":""기타유동금융부채"",""amount"":450750683727.0},{""account_id"":""ifrs-full_OtherNoncurrentFinancialLiabilities"",""account_nm"":""기타비유동금융부채"",""amount"":10864120439.0}]",[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
003850,보령,KOSPI,00123143,보령,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,1017427357548.0,1017106670442.0,859625585767.0,65066733505.0,70472227261.0,68267020613.0,64302934599.0,69635720165.0,40213138264.0,READY,READY_Q2_SOURCE,2026,279622584597.0,251518343105.0,23798692282.0,25366419828.0,24054889962.0,8864322176.0,11.17,-6.18,171.37,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,227612718634.0,"[{""account_id"":""ifrs-full_NoncurrentPortionOfNoncurrentBondsIssued"",""account_nm"":""사채(비유동)"",""amount"":199543414150.0},{""account_id"":""ifrs-full_NoncurrentPortionOfNoncurrentLoansReceived"",""account_nm"":""장기차입부채"",""amount"":45124999984.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""리스부채(유동)"",""amount"":4429987534.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""리스부채(비유동)"",""amount"":14434698061.0}]","[{""account_id"":""ifrs-full_OtherNoncurrentFinancialLiabilities"",""account_nm"":""기타금융부채(비유동)"",""amount"":83732648.0}]",[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
004000,롯데정밀화학,KOSPI,00157681,롯데정밀화학,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,1752682647758.0,1670545189888.0,1768621115725.0,74361152818.0,50372565787.0,154778355081.0,106092942018.0,36380501672.0,182031600493.0,READY,READY_Q2_SOURCE,2026,586274822122.0,424673817977.0,61908017606.0,8711987833.0,94165203674.0,15524391249.0,38.05,610.61,506.56,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,172038879703.0,"[{""account_id"":""ifrs-full_ShorttermBorrowings"",""account_nm"":""단기차입금"",""amount"":842860000.0}]",[],"[{""account_id"":""ifrs-full_OtherCurrentFinancialLiabilities"",""account_nm"":""기타유동금융부채"",""amount"":91725206785.0},{""account_id"":""ifrs-full_OtherNoncurrentFinancialLiabilities"",""account_nm"":""기타비유동금융부채"",""amount"":45301437028.0}]",[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
004090,한국석유,KOSPI,00157991,한국석유공업,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,696926234873.0,726195804425.0,682274380401.0,11844186456.0,18774769252.0,18003041913.0,5072886019.0,12890793820.0,14756719369.0,READY,READY_Q2_SOURCE,2026,231630791282.0,192310404308.0,13790541369.0,3527560431.0,12035890833.0,4195800888.0,20.45,290.94,186.86,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,9636333344.0,"[{""account_id"":""ifrs-full_CurrentBorrowingsAndCurrentPortionOfNoncurrentBorrowings"",""account_nm"":""단기차입금 등"",""amount"":93633704656.0},{""account_id"":""ifrs-full_LongtermBorrowings"",""account_nm"":""장기차입금 등"",""amount"":43199368850.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""유동 리스부채"",""amount"":546677340.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""비유동 리스부채"",""amount"":433387603.0}]","[{""account_id"":""ifrs-full_OtherCurrentFinancialLiabilities"",""account_nm"":""기타유동금융부채"",""amount"":320758025.0},{""account_id"":""ifrs-full_OtherNoncurrentFinancialLiabilities"",""account_nm"":""기타비유동금융부채"",""amount"":3099551609.0}]",[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
004170,신세계,KOSPI,00136378,신세계,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,6929498818333.0,6570412728809.0,6357088542148.0,479961762138.0,477024306786.0,639780613579.0,64603501354.0,186608863964.0,311968012608.0,READY,READY_Q2_SOURCE,2026,1780382086514.0,1693824109664.0,167133000915.0,75339516369.0,106987192920.0,8315133956.0,5.11,121.84,1186.66,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,845128179533.0,"[{""account_id"":""ifrs-full_CurrentBorrowingsAndCurrentPortionOfNoncurrentBorrowings"",""account_nm"":""단기차입금"",""amount"":2154639015848.0},{""account_id"":""ifrs-full_LongtermBorrowings"",""account_nm"":""장기차입금"",""amount"":2404267280398.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""리스부채"",""amount"":80287438945.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""리스부채"",""amount"":695704574608.0}]","[{""account_id"":""ifrs-full_OtherCurrentFinancialLiabilities"",""account_nm"":""기타금융부채"",""amount"":202720715582.0},{""account_id"":""ifrs-full_OtherNoncurrentFinancialLiabilities"",""account_nm"":""기타금융부채"",""amount"":107761504987.0}]",[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
004310,현대약품,KOSPI,00164706,현대약품,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,OFS,2025,OFS,191790079025.0,175735499255.0,180762658997.0,4160910933.0,180885917.0,6926929270.0,2516256242.0,-574887516.0,6121759554.0,READY,READY_Q2_SOURCE,2026,55585357882.0,48413959779.0,976252404.0,1077665605.0,1211880916.0,956456846.0,14.81,-9.41,26.71,,NOT_DEFINED_NO_CLASSIFICATION,2025,OFS,OK,2503747120.0,"[{""account_id"":""ifrs-full_ShorttermBorrowings"",""account_nm"":""단기차입금"",""amount"":43875000000.0},{""account_id"":""dart_LongTermBorrowingsGross"",""account_nm"":""장기차입금"",""amount"":5659500000.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""유동리스부채"",""amount"":263332762.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""비유동리스부채"",""amount"":132681682.0}]","[{""account_id"":""ifrs-full_OtherCurrentFinancialLiabilities"",""account_nm"":""기타금융부채"",""amount"":2742888922.0},{""account_id"":""ifrs-full_OtherNoncurrentFinancialLiabilities"",""account_nm"":""기타금융부채"",""amount"":345000000.0}]","[{""account_id"":""ifrs-full_AdjustmentsForAmortisationExpense"",""account_nm"":""무형자산상각비"",""amount"":767496321.0},{""account_id"":""ifrs-full_AdjustmentsForDepreciationExpense"",""account_nm"":""유형·투자부동산 감가상각비"",""amount"":3133603441.0}]",,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
004370,농심,KOSPI,00108241,농심,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,3514315500097.0,3438730857998.0,3410559367259.0,183933032197.0,163073931930.0,212064743455.0,170054449646.0,157630314203.0,171469224876.0,READY,READY_Q2_SOURCE,2026,956063105295.0,867725185755.0,59252095212.0,40152228653.0,54665696236.0,36412680438.0,10.18,47.57,50.13,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,253539960716.0,"[{""account_id"":""ifrs-full_ShorttermBorrowings"",""account_nm"":""단기차입금"",""amount"":27652497602.0},{""account_id"":""dart_LongTermBorrowingsGross"",""account_nm"":""장기차입금"",""amount"":14446152688.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""리스부채"",""amount"":9718194757.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""리스부채"",""amount"":13294946716.0}]",[],[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
004440,삼일씨엔에스,KOSPI,00109806,삼일씨엔에스,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,OFS,2025,OFS,223128675519.0,221295516428.0,216447816121.0,4995949054.0,-1674561213.0,5170081404.0,1494100183.0,-2013922758.0,2087170237.0,READY,READY_Q2_SOURCE,2026,79595802515.0,58012355907.0,2470959925.0,2330601223.0,1781582967.0,1224591355.0,37.2,6.02,45.48,,NOT_DEFINED_NO_CLASSIFICATION,2025,OFS,OK,95697683414.0,"[{""account_id"":""ifrs-full_CurrentPortionOfLongtermBorrowings"",""account_nm"":""유동성장기차입금"",""amount"":null},{""account_id"":""ifrs-full_ShorttermBorrowings"",""account_nm"":""단기차입금"",""amount"":127800000000.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""리스부채"",""amount"":223941032.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""리스부채"",""amount"":295353789.0}]",[],[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
004490,세방전지,KOSPI,00133858,세방전지,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,2142068327877.0,2059542800914.0,1684815345750.0,153763577366.0,179667570936.0,129915669248.0,141430242693.0,172321249541.0,118398646064.0,READY,READY_Q2_SOURCE,2026,530187002754.0,551614819656.0,35322669574.0,36193829322.0,36266527867.0,23443724934.0,-3.88,-2.41,54.7,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,227178088991.0,"[{""account_id"":""ifrs-full_CurrentPortionOfLongtermBorrowings"",""account_nm"":""비유동차입금(사채 포함)의 유동성 대체 부분"",""amount"":70000000000.0},{""account_id"":""ifrs-full_ShorttermBorrowings"",""account_nm"":""유동 차입금(사채 포함)"",""amount"":148228623014.0},{""account_id"":""ifrs-full_LongtermBorrowings"",""account_nm"":""비유동차입금(사채 포함)의 비유동성 부분"",""amount"":33000000000.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""유동 리스부채"",""amount"":5179348955.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""비유동 리스부채"",""amount"":13866814581.0}]",[],[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
004710,한솔테크닉스,KOSPI,00157399,한솔테크닉스,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,1252424760923.0,1199483140800.0,1302679102712.0,20415690200.0,33354584118.0,48937418076.0,554181787.0,23176851498.0,38973271863.0,READY,READY_Q2_SOURCE,2026,335110968126.0,293573552867.0,14233351620.0,12790594545.0,10675506827.0,8497196338.0,14.15,11.28,25.64,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,48597796996.0,"[{""account_id"":""ifrs-full_ShorttermBorrowings"",""account_nm"":""단기차입금"",""amount"":78887530593.0},{""account_id"":""ifrs-full_NoncurrentPortionOfNoncurrentLoansReceived"",""account_nm"":""비유동 금융기관 차입금(사채 제외)의 비유동성 대체 부분"",""amount"":8000000000.0},{""account_id"":""ifrs-full_NoncurrentPortionOfNoncurrentNotesAndDebenturesIssued"",""account_nm"":""사채"",""amount"":74232005650.0}]",[],"[{""account_id"":""ifrs-full_OtherCurrentFinancialLiabilities"",""account_nm"":""기타유동금융부채"",""amount"":5040363319.0},{""account_id"":""ifrs-full_OtherNoncurrentFinancialLiabilities"",""account_nm"":""기타비유동금융부채"",""amount"":77544223817.0}]",[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
004770,써니전자,KOSPI,00138057,써니전자,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,OFS,2025,OFS,12360625475.0,12809512519.0,12759842344.0,2200952273.0,2576381536.0,901749708.0,3627600280.0,4397579372.0,3864294306.0,READY,READY_Q2_SOURCE,2026,3545337177.0,3207827520.0,244575827.0,539060502.0,333626451.0,604850356.0,10.52,-54.63,-44.84,,NOT_DEFINED_NO_CLASSIFICATION,2025,OFS,OK,3150303558.0,[],"[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""유동 리스부채"",""amount"":131215846.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""비유동 리스부채"",""amount"":123438786.0}]",[],[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
004990,롯데지주,KOSPI,00120562,롯데지주,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,15539626589471.0,15756975627179.0,15159775895639.0,239439333968.0,340468760521.0,493689284141.0,-595003287583.0,-946077909988.0,163660188554.0,READY,READY_Q2_SOURCE,2026,4093073648313.0,4043186553890.0,128978572270.0,142199157410.0,64351963336.0,-68541091392.0,1.23,-9.3,193.89,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,1391291862106.0,"[{""account_id"":""ifrs-full_CurrentBorrowingsAndCurrentPortionOfNoncurrentBorrowings"",""account_nm"":""단기차입금및사채"",""amount"":3773429305995.0},{""account_id"":""ifrs-full_LongtermBorrowings"",""account_nm"":""장기차입금및사채"",""amount"":4939982254445.0}]",[],"[{""account_id"":""ifrs-full_OtherCurrentFinancialLiabilities"",""account_nm"":""기타유동금융부채"",""amount"":762573173909.0},{""account_id"":""ifrs-full_OtherNoncurrentFinancialLiabilities"",""account_nm"":""기타비유동금융부채"",""amount"":732155806161.0}]",[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
005090,SGC에너지,KOSPI,00125150,SGC에너지,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,2460687771156.0,2354993052127.0,3024051635225.0,95820325177.0,189611637907.0,106822963776.0,-94809582864.0,35894883016.0,17169648910.0,READY,READY_Q2_SOURCE,2026,576959944058.0,618460152234.0,44880845872.0,34011337486.0,7694153016.0,-5175848142.0,-6.71,31.96,248.65,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,223655673502.0,"[{""account_id"":""ifrs-full_ShorttermBorrowings"",""account_nm"":""단기차입금및사채"",""amount"":1318871651363.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""유동 리스부채"",""amount"":7740092665.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""비유동 리스부채"",""amount"":54101479168.0}]","[{""account_id"":""ifrs-full_OtherCurrentFinancialLiabilities"",""account_nm"":""기타금융부채"",""amount"":8954891447.0},{""account_id"":""ifrs-full_OtherNoncurrentFinancialLiabilities"",""account_nm"":""기타비유동금융부채"",""amount"":3623112550.0}]",[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
