name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error
Cerebras Systems Inc,CBRS,US,USD,NASDAQ,OK,2026-07-23,220.0,184.6,215.75,215.75,251.16,177.51,14.16,6.44,1.9,160.81,386.34,168.52,311.07,140.25,26.24,8195624.0,1803037280.0,1387688518.0,False,,,,,,,48,yfinance_close,
DB하이텍,000990,KR,KRW,KOSPI,OK,2026-07-24,105900.0,101600.0,103300.0,103300.0,124800.0,97600.0,8580.0,5.44,1.8,100600.0,230500.0,102000.0,220500.0,129.13,4.08,17203.0,1821797700.0,73926709290.0,False,,,,,,,61,pykrx_adjusted,
HD현대일렉트릭,267260,KR,KRW,KOSPI,OK,2026-07-24,850000.0,748000.0,838000.0,838000.0,939000.0,728000.0,40650.0,3.92,2.4,717000.0,1430000.0,752000.0,1420000.0,99.44,18.65,9791.0,8322350000.0,139116891850.0,False,,,,,,,61,pykrx_adjusted,
HD현대중공업,329180,KR,KRW,KOSPI,OK,2026-07-24,499500.0,447000.0,493000.0,493000.0,546000.0,436500.0,20900.0,3.35,2.6,437000.0,765000.0,448500.0,745000.0,75.06,19.05,10667.0,5328166500.0,158390983325.0,False,,,,,,,61,pykrx_adjusted,
Intel,INTC,US,USD,NASDAQ,OK,2026-07-23,100.23,87.59,98.71,98.71,111.35,85.07,5.05,4.48,1.8,79.62,142.35,82.54,140.94,78.79,32.86,128528923.0,12882454384.0,12072413673.0,False,,,,,,,62,yfinance_close,
LG에너지솔루션,373220,KR,KRW,KOSPI,OK,2026-07-24,335500.0,312500.0,331500.0,331500.0,365500.0,300000.0,13610.0,3.52,1.9,309500.0,497500.0,313500.0,483000.0,60.74,13.83,14455.0,4849652500.0,131928043450.0,False,,,,,,,61,pykrx_adjusted,
LG이노텍,011070,KR,KRW,KOSPI,OK,2026-07-24,649000.0,522000.0,634000.0,634000.0,762000.0,501000.0,51200.0,5.5,2.5,517000.0,1788000.0,536000.0,1530000.0,245.84,10.39,10972.0,7120828000.0,216147948350.0,False,,,,,,,61,pykrx_adjusted,
LG전자,066570,KR,KRW,KOSPI,OK,2026-07-24,178900.0,144200.0,174700.0,174700.0,209500.0,137300.0,13860.0,6.26,2.0,126100.0,438000.0,127500.0,392500.0,247.34,16.93,88888.0,15902063200.0,302517893225.0,False,,,,,,,61,pykrx_adjusted,
LG전자우,066575,KR,KRW,KOSPI,OK,2026-07-24,64200.0,53800.0,62900.0,62900.0,73500.0,51700.0,4235.0,5.39,2.2,53300.0,138400.0,56000.0,124400.0,159.66,12.81,12659.0,812707800.0,7527271525.0,True,,,,,,,61,pykrx_adjusted,
LG화학,051910,KR,KRW,KOSPI,OK,2026-07-24,264000.0,245500.0,260500.0,260500.0,288500.0,235500.0,11210.0,3.41,2.1,243000.0,437500.0,250500.0,429500.0,80.04,10.8,3403.0,898392000.0,59555942350.0,False,,,,,,,61,pykrx_adjusted,
