ticker,name,market,rcept_no,target_year,source_fs_status,source_fs_selected_from,source_fs_div,source_fs_candidates_json,target_member,xbrl_status,target_annual_fact_count,fs_selected_fact_count,fs_selected_context_count,selected_local_names,selected_depreciation_unique_values,selected_amortisation_unique_values,selected_unit_signature_count,selected_unit_signatures_json,selected_value_conflict,selected_context_conflict,both_approved_facts_unique,evidence_da_sum,selection_classification,selected_facts_json
001020,페이퍼코리아,KOSPI,20260323001240,2025,CONSISTENT,deep_fs_div,CFS,"[[""deep_fs_div"",""CFS""],[""annual_fs_div"",""CFS""],[""preferred_fs_div"",""CFS""]]",ConsolidatedMember,OK,4,2,1,AdjustmentsForAmortisationExpense|AdjustmentsForDepreciationExpense,1,1,1,"[""iso4217:KRW""]",FALSE,FALSE,TRUE,13617973000.0,MATCHED_FS_MEMBER_BOTH_FACTS_UNIQUE,"[{""member_file"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""local_name"":""AdjustmentsForAmortisationExpense"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""scale"":"""",""sign"":"""",""raw_value"":""253360000"",""normalized_value"":253360000.0,""value_status"":""OK"",""context"":{""context_id"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""start_date"":""2025-01-01"",""end_date"":""2025-12-31"",""instant"":"""",""dimension_map"":{""ConsolidatedAndSeparateFinancialStatementsAxis"":[""ConsolidatedMember""],""CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis"":[""ReportedAmountMember""]},""dimension_signature"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember""},""unit"":{""unit_id"":""KRW"",""measures"":[""iso4217:KRW""]}},{""member_file"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""local_name"":""AdjustmentsForDepreciationExpense"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""scale"":"""",""sign"":"""",""raw_value"":""13364613000"",""normalized_value"":13364613000.0,""value_status"":""OK"",""context"":{""context_id"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""start_date"":""2025-01-01"",""end_date"":""2025-12-31"",""instant"":"""",""dimension_map"":{""ConsolidatedAndSeparateFinancialStatementsAxis"":[""ConsolidatedMember""],""CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis"":[""ReportedAmountMember""]},""dimension_signature"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember""},""unit"":{""unit_id"":""KRW"",""measures"":[""iso4217:KRW""]}}]"
001060,JW중외제약,KOSPI,20260318001544,2025,CONSISTENT,deep_fs_div,CFS,"[[""deep_fs_div"",""CFS""],[""annual_fs_div"",""CFS""],[""preferred_fs_div"",""CFS""]]",ConsolidatedMember,OK,4,2,1,AdjustmentsForAmortisationExpense|AdjustmentsForDepreciationExpense,1,1,1,"[""iso4217:KRW""]",FALSE,FALSE,TRUE,15008445000.0,MATCHED_FS_MEMBER_BOTH_FACTS_UNIQUE,"[{""member_file"":""entity00149947_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""local_name"":""AdjustmentsForAmortisationExpense"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""scale"":"""",""sign"":"""",""raw_value"":""2022536000"",""normalized_value"":2022536000.0,""value_status"":""OK"",""context"":{""context_id"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""start_date"":""2025-01-01"",""end_date"":""2025-12-31"",""instant"":"""",""dimension_map"":{""ConsolidatedAndSeparateFinancialStatementsAxis"":[""ConsolidatedMember""],""CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis"":[""ReportedAmountMember""]},""dimension_signature"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember""},""unit"":{""unit_id"":""KRW"",""measures"":[""iso4217:KRW""]}},{""member_file"":""entity00149947_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""local_name"":""AdjustmentsForDepreciationExpense"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""scale"":"""",""sign"":"""",""raw_value"":""12985909000"",""normalized_value"":12985909000.0,""value_status"":""OK"",""context"":{""context_id"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""start_date"":""2025-01-01"",""end_date"":""2025-12-31"",""instant"":"""",""dimension_map"":{""ConsolidatedAndSeparateFinancialStatementsAxis"":[""ConsolidatedMember""],""CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis"":[""ReportedAmountMember""]},""dimension_signature"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember""},""unit"":{""unit_id"":""KRW"",""measures"":[""iso4217:KRW""]}}]"
001440,대한전선,KOSPI,20260318001418,2025,CONSISTENT,deep_fs_div,CFS,"[[""deep_fs_div"",""CFS""],[""annual_fs_div"",""CFS""],[""preferred_fs_div"",""CFS""]]",ConsolidatedMember,OK,4,2,1,AdjustmentsForAmortisationExpense|AdjustmentsForDepreciationExpense,1,1,1,"[""iso4217:KRW""]",FALSE,FALSE,TRUE,38129026000.0,MATCHED_FS_MEMBER_BOTH_FACTS_UNIQUE,"[{""member_file"":""entity00113207_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""local_name"":""AdjustmentsForDepreciationExpense"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""scale"":"""",""sign"":"""",""raw_value"":""37696524000"",""normalized_value"":37696524000.0,""value_status"":""OK"",""context"":{""context_id"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""start_date"":""2025-01-01"",""end_date"":""2025-12-31"",""instant"":"""",""dimension_map"":{""ConsolidatedAndSeparateFinancialStatementsAxis"":[""ConsolidatedMember""],""CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis"":[""ReportedAmountMember""]},""dimension_signature"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember""},""unit"":{""unit_id"":""KRW"",""measures"":[""iso4217:KRW""]}},{""member_file"":""entity00113207_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""local_name"":""AdjustmentsForAmortisationExpense"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""scale"":"""",""sign"":"""",""raw_value"":""432502000"",""normalized_value"":432502000.0,""value_status"":""OK"",""context"":{""context_id"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""start_date"":""2025-01-01"",""end_date"":""2025-12-31"",""instant"":"""",""dimension_map"":{""ConsolidatedAndSeparateFinancialStatementsAxis"":[""ConsolidatedMember""],""CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis"":[""ReportedAmountMember""]},""dimension_signature"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember""},""unit"":{""unit_id"":""KRW"",""measures"":[""iso4217:KRW""]}}]"
002990,금호건설,KOSPI,20260318001135,2025,CONSISTENT,deep_fs_div,CFS,"[[""deep_fs_div"",""CFS""],[""annual_fs_div"",""CFS""],[""preferred_fs_div"",""CFS""]]",ConsolidatedMember,OK,4,2,1,AdjustmentsForAmortisationExpense|AdjustmentsForDepreciationExpense,1,1,1,"[""iso4217:KRW""]",FALSE,FALSE,TRUE,10248000000.0,MATCHED_FS_MEMBER_BOTH_FACTS_UNIQUE,"[{""member_file"":""entity00106313_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""local_name"":""AdjustmentsForDepreciationExpense"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-6"",""scale"":"""",""sign"":"""",""raw_value"":""9018000000"",""normalized_value"":9018000000.0,""value_status"":""OK"",""context"":{""context_id"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""start_date"":""2025-01-01"",""end_date"":""2025-12-31"",""instant"":"""",""dimension_map"":{""ConsolidatedAndSeparateFinancialStatementsAxis"":[""ConsolidatedMember""],""CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis"":[""ReportedAmountMember""]},""dimension_signature"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember""},""unit"":{""unit_id"":""KRW"",""measures"":[""iso4217:KRW""]}},{""member_file"":""entity00106313_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""local_name"":""AdjustmentsForAmortisationExpense"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-6"",""scale"":"""",""sign"":"""",""raw_value"":""1230000000"",""normalized_value"":1230000000.0,""value_status"":""OK"",""context"":{""context_id"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""start_date"":""2025-01-01"",""end_date"":""2025-12-31"",""instant"":"""",""dimension_map"":{""ConsolidatedAndSeparateFinancialStatementsAxis"":[""ConsolidatedMember""],""CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis"":[""ReportedAmountMember""]},""dimension_signature"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember""},""unit"":{""unit_id"":""KRW"",""measures"":[""iso4217:KRW""]}}]"
003230,삼양식품,KOSPI,20260318001082,2025,CONSISTENT,deep_fs_div,CFS,"[[""deep_fs_div"",""CFS""],[""annual_fs_div"",""CFS""],[""preferred_fs_div"",""CFS""]]",ConsolidatedMember,OK,4,2,1,AdjustmentsForAmortisationExpense|AdjustmentsForDepreciationExpense,1,1,1,"[""iso4217:KRW""]",FALSE,FALSE,TRUE,46195648000.0,MATCHED_FS_MEMBER_BOTH_FACTS_UNIQUE,"[{""member_file"":""entity00126955_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""local_name"":""AdjustmentsForAmortisationExpense"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""scale"":"""",""sign"":"""",""raw_value"":""6190127000"",""normalized_value"":6190127000.0,""value_status"":""OK"",""context"":{""context_id"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""start_date"":""2025-01-01"",""end_date"":""2025-12-31"",""instant"":"""",""dimension_map"":{""ConsolidatedAndSeparateFinancialStatementsAxis"":[""ConsolidatedMember""],""CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis"":[""ReportedAmountMember""]},""dimension_signature"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember""},""unit"":{""unit_id"":""KRW"",""measures"":[""iso4217:KRW""]}},{""member_file"":""entity00126955_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""local_name"":""AdjustmentsForDepreciationExpense"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""scale"":"""",""sign"":"""",""raw_value"":""40005521000"",""normalized_value"":40005521000.0,""value_status"":""OK"",""context"":{""context_id"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""start_date"":""2025-01-01"",""end_date"":""2025-12-31"",""instant"":"""",""dimension_map"":{""ConsolidatedAndSeparateFinancialStatementsAxis"":[""ConsolidatedMember""],""CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis"":[""ReportedAmountMember""]},""dimension_signature"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember""},""unit"":{""unit_id"":""KRW"",""measures"":[""iso4217:KRW""]}}]"
003280,흥아해운,KOSPI,20260318000745,2025,CONSISTENT,deep_fs_div,CFS,"[[""deep_fs_div"",""CFS""],[""annual_fs_div"",""CFS""],[""preferred_fs_div"",""CFS""]]",ConsolidatedMember,OK,3,2,1,AdjustmentsForAmortisationExpense|AdjustmentsForDepreciationExpense,1,1,1,"[""iso4217:KRW""]",FALSE,FALSE,TRUE,29880341000.0,MATCHED_FS_MEMBER_BOTH_FACTS_UNIQUE,"[{""member_file"":""entity00167208_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""local_name"":""AdjustmentsForDepreciationExpense"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""scale"":"""",""sign"":"""",""raw_value"":""29873729000"",""normalized_value"":29873729000.0,""value_status"":""OK"",""context"":{""context_id"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""start_date"":""2025-01-01"",""end_date"":""2025-12-31"",""instant"":"""",""dimension_map"":{""ConsolidatedAndSeparateFinancialStatementsAxis"":[""ConsolidatedMember""],""CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis"":[""ReportedAmountMember""]},""dimension_signature"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember""},""unit"":{""unit_id"":""KRW"",""measures"":[""iso4217:KRW""]}},{""member_file"":""entity00167208_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""local_name"":""AdjustmentsForAmortisationExpense"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""scale"":"""",""sign"":"""",""raw_value"":""6612000"",""normalized_value"":6612000.0,""value_status"":""OK"",""context"":{""context_id"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""start_date"":""2025-01-01"",""end_date"":""2025-12-31"",""instant"":"""",""dimension_map"":{""ConsolidatedAndSeparateFinancialStatementsAxis"":[""ConsolidatedMember""],""CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis"":[""ReportedAmountMember""]},""dimension_signature"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember""},""unit"":{""unit_id"":""KRW"",""measures"":[""iso4217:KRW""]}}]"
004170,신세계,KOSPI,20260316001039,2025,CONSISTENT,deep_fs_div,CFS,"[[""deep_fs_div"",""CFS""],[""annual_fs_div"",""CFS""],[""preferred_fs_div"",""CFS""]]",ConsolidatedMember,OK,4,2,1,AdjustmentsForAmortisationExpense|AdjustmentsForDepreciationExpense,1,1,1,"[""iso4217:KRW""]",FALSE,FALSE,TRUE,501492000000.0,MATCHED_FS_MEMBER_BOTH_FACTS_UNIQUE,"[{""member_file"":""entity00136378_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""local_name"":""AdjustmentsForAmortisationExpense"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-6"",""scale"":"""",""sign"":"""",""raw_value"":""61693000000"",""normalized_value"":61693000000.0,""value_status"":""OK"",""context"":{""context_id"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""start_date"":""2025-01-01"",""end_date"":""2025-12-31"",""instant"":"""",""dimension_map"":{""ConsolidatedAndSeparateFinancialStatementsAxis"":[""ConsolidatedMember""],""CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis"":[""ReportedAmountMember""]},""dimension_signature"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember""},""unit"":{""unit_id"":""KRW"",""measures"":[""iso4217:KRW""]}},{""member_file"":""entity00136378_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""local_name"":""AdjustmentsForDepreciationExpense"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-6"",""scale"":"""",""sign"":"""",""raw_value"":""439799000000"",""normalized_value"":439799000000.0,""value_status"":""OK"",""context"":{""context_id"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""start_date"":""2025-01-01"",""end_date"":""2025-12-31"",""instant"":"""",""dimension_map"":{""ConsolidatedAndSeparateFinancialStatementsAxis"":[""ConsolidatedMember""],""CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis"":[""ReportedAmountMember""]},""dimension_signature"":""ifrs-full:CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis=dart:ReportedAmountMember|ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember""},""unit"":{""unit_id"":""KRW"",""measures"":[""iso4217:KRW""]}}]"
