name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error
Cerebras Systems Inc,CBRS,US,USD,NASDAQ,OK,2026-08-12,262.06,226.92,257.84,257.84,292.99,219.89,14.06,6.51,1.9,160.81,386.34,168.52,311.07,140.25,44.89,8060560.0,2112350334.0,1118297893.0,False,,,,,,,62,yfinance_close,
DB하이텍,000990,KR,KRW,KOSPI,OK,2026-08-12,95100.0,75200.0,92700.0,92700.0,112600.0,71300.0,7940.0,5.73,1.9,68900.0,230500.0,71200.0,220500.0,234.54,16.21,292264.0,27794306400.0,36674102775.0,False,,,,,,,63,pykrx_adjusted,
HD현대일렉트릭,267260,KR,KRW,KOSPI,OK,2026-08-12,782000.0,680000.0,770000.0,770000.0,872000.0,659000.0,40850.0,4.5,2.2,538000.0,1355000.0,583000.0,1280000.0,151.86,29.87,109295.0,85468690000.0,119523641800.0,False,,,,,,,63,pykrx_adjusted,
HD현대중공업,329180,KR,KRW,KOSPI,OK,2026-08-12,496000.0,445500.0,490000.0,490000.0,540000.0,435500.0,20200.0,3.46,2.4,411500.0,765000.0,434000.0,745000.0,85.91,23.9,268993.0,133420528000.0,128171700050.0,False,,,,,,,63,pykrx_adjusted,
Intel,INTC,US,USD,NASDAQ,OK,2026-08-12,100.95,89.4,99.56,99.56,111.11,87.09,4.62,4.16,1.9,81.79,142.35,81.88,140.94,74.04,31.64,161584069.0,16311911272.0,11480741218.0,False,,,,,,,63,yfinance_close,
LG에너지솔루션,373220,KR,KRW,KOSPI,OK,2026-08-12,358500.0,324000.0,354500.0,354500.0,389000.0,317000.0,13750.0,3.75,1.8,290500.0,497500.0,300500.0,458000.0,71.26,32.85,257478.0,92305863000.0,100378995725.0,False,,,,,,,63,pykrx_adjusted,
LG이노텍,011070,KR,KRW,KOSPI,OK,2026-08-12,604000.0,470500.0,588000.0,588000.0,721000.0,444000.0,53300.0,6.14,2.4,416000.0,1788000.0,424000.0,1530000.0,329.81,13.7,307839.0,185934756000.0,146107374300.0,False,,,,,,,63,pykrx_adjusted,
LG전자,066570,KR,KRW,KOSPI,OK,2026-08-12,205000.0,169800.0,201000.0,201000.0,236000.0,162800.0,14080.0,6.33,1.8,141900.0,438000.0,148000.0,392500.0,208.67,21.31,3086187.0,632668335000.0,231793419035.0,False,,,,,,,63,pykrx_adjusted,
LG전자우,066575,KR,KRW,KOSPI,OK,2026-08-12,71900.0,61200.0,70600.0,70600.0,81300.0,59000.0,4290.0,5.55,2.0,50000.0,138400.0,53000.0,124400.0,176.8,24.77,234869.0,16887081100.0,6761194915.0,True,,,,,,,63,pykrx_adjusted,
LG화학,051910,KR,KRW,KOSPI,OK,2026-08-12,275500.0,249500.0,272500.0,272500.0,298500.0,244500.0,10400.0,3.45,2.1,224000.0,409500.0,232500.0,392500.0,82.81,27.76,117471.0,32363260500.0,50045007975.0,False,,,,,,,63,pykrx_adjusted,
LS,006260,KR,KRW,KOSPI,OK,2026-08-12,337000.0,287500.0,331000.0,331000.0,380500.0,277500.0,19770.0,5.4,2.3,221000.0,604000.0,223500.0,553000.0,173.3,30.29,148023.0,49883751000.0,46180984350.0,False,,,,,,,63,pykrx_adjusted,
LS ELECTRIC,010120,KR,KRW,KOSPI,OK,2026-08-12,208500.0,175800.0,204500.0,204500.0,237500.0,169200.0,13090.0,6.0,2.5,148000.0,298500.0,150300.0,285000.0,101.69,40.2,491635.0,102505897500.0,159659523315.0,False,,,,,,,63,pykrx_adjusted,
LS마린솔루션,060370,KR,KRW,KOSDAQ,OK,2026-08-12,32300.0,29000.0,31900.0,31900.0,35200.0,28350.0,1320.0,4.58,2.7,22450.0,40700.0,23050.0,39050.0,81.29,53.97,101308.0,3272248400.0,3673464232.0,True,,,,,,,63,pykrx_adjusted,
NVIDIA,NVDA,US,USD,NASDAQ,OK,2026-08-12,224.09,212.92,221.85,221.85,226.26,210.68,4.47,2.13,1.9,189.8,236.54,190.01,235.74,24.63,73.36,106431963.0,23850338199.0,25945942480.0,False,,,,,,,63,yfinance_close,
SK,034730,KR,KRW,KOSPI,OK,2026-08-12,545000.0,466500.0,536000.0,536000.0,614000.0,450500.0,31400.0,5.06,1.9,450000.0,883000.0,468500.0,858000.0,96.22,21.94,161338.0,87929210000.0,117950945950.0,False,,,,,,,63,pykrx_adjusted,
SK스퀘어,402340,KR,KRW,KOSPI,OK,2026-08-12,1024000.0,819000.0,999000.0,999000.0,1205000.0,777000.0,82200.0,6.4,2.0,768000.0,2189000.0,799000.0,1970000.0,185.03,18.02,708475.0,725478400000.0,895622428000.0,False,,,,,,,63,pykrx_adjusted,
SK이노베이션,096770,KR,KRW,KOSPI,OK,2026-08-12,122400.0,112500.0,121200.0,121200.0,125700.0,110500.0,3975.0,3.63,1.9,87700.0,136400.0,89500.0,132200.0,55.53,71.25,670033.0,82012039200.0,112363551770.0,False,,,,,,,63,pykrx_adjusted,
SK하이닉스,000660,KR,KRW,KOSPI,OK,2026-08-12,1504000.0,1258000.0,1467000.0,1467000.0,1775000.0,1209000.0,123200.0,6.03,2.1,1246000.0,2987000.0,1322000.0,2919000.0,139.73,14.82,4566672.0,6868274688000.0,9553647007950.0,False,,,,,,,63,pykrx_adjusted,
대한전선,001440,KR,KRW,KOSPI,OK,2026-08-12,29450.0,24850.0,28900.0,28900.0,33500.0,23950.0,1841.0,5.22,2.4,20550.0,70300.0,20800.0,65500.0,242.09,17.89,2219028.0,65350374600.0,58896973765.0,False,,,,,,,63,pykrx_adjusted,
덕산테코피아,317330,KR,KRW,KOSDAQ,OK,2026-08-12,11320.0,9660.0,11120.0,11120.0,12780.0,9330.0,664.0,4.73,2.5,7850.0,28000.0,8610.0,26350.0,256.69,17.22,50179.0,568026280.0,684662668.0,True,,,,,,,63,pykrx_adjusted,
두산로보틱스,454910,KR,KRW,KOSPI,OK,2026-08-12,76300.0,62000.0,74600.0,74600.0,88900.0,59200.0,5700.0,5.9,2.2,54200.0,170000.0,55400.0,166700.0,213.65,19.08,479922.0,36618048600.0,43394847105.0,False,,,,,,,63,pykrx_adjusted,
두산에너빌리티,034020,KR,KRW,KOSPI,OK,2026-08-12,80300.0,72000.0,79300.0,79300.0,87600.0,70300.0,3330.0,3.9,2.1,57000.0,124600.0,60200.0,120000.0,118.6,34.47,2082680.0,167239204000.0,166464953285.0,False,,,,,,,63,pykrx_adjusted,
미래에셋벤처투자,100790,KR,KRW,KOSDAQ,OK,2026-08-12,16210.0,10830.0,15560.0,15560.0,20950.0,9760.0,2150.0,6.91,2.0,10000.0,70700.0,10530.0,67400.0,607.0,10.23,889797.0,14423609370.0,8710962870.0,True,,,,,,,63,pykrx_adjusted,
미래에셋증권,006800,KR,KRW,KOSPI,OK,2026-08-12,36500.0,32000.0,35950.0,35950.0,40450.0,31100.0,1794.0,3.94,1.7,28900.0,77400.0,30200.0,72900.0,167.82,15.67,1598443.0,58343169500.0,63491478150.0,False,,,,,,,63,pykrx_adjusted,
산일전기,062040,KR,KRW,KOSPI,OK,2026-08-12,189100.0,163000.0,186000.0,186000.0,212000.0,157800.0,10450.0,5.17,2.7,115800.0,320000.0,120800.0,302500.0,176.34,35.9,283450.0,53600395000.0,39768971205.0,False,,,,,,,63,pykrx_adjusted,
삼성SDI,006400,KR,KRW,KOSPI,OK,2026-08-12,485500.0,429500.0,479000.0,479000.0,535000.0,418500.0,22350.0,4.53,1.7,341500.0,707000.0,358500.0,688000.0,107.03,39.4,479152.0,232628296000.0,190036459500.0,False,,,,,,,63,pykrx_adjusted,
