name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error
Cerebras Systems Inc,CBRS,US,USD,NASDAQ,OK,2026-08-19,215.69,179.33,211.33,211.33,247.69,172.06,14.54,6.8,1.8,160.81,338.33,168.52,290.69,110.39,30.91,10851766.0,2340617435.0,1669377489.0,False,,,,,,,63,yfinance_close,
DB하이텍,000990,KR,KRW,KOSPI,OK,2026-08-19,93600.0,74700.0,91300.0,91300.0,110200.0,70900.0,7570.0,5.65,2.0,68900.0,230500.0,71200.0,220500.0,234.54,15.28,418894.0,39208478400.0,37995313470.0,False,,,,,,,62,pykrx_adjusted,
HD현대일렉트릭,267260,KR,KRW,KOSPI,OK,2026-08-19,752000.0,654000.0,740000.0,740000.0,838000.0,634000.0,39200.0,4.43,2.2,538000.0,1231000.0,583000.0,1194000.0,128.81,30.88,99051.0,74486352000.0,115354768100.0,False,,,,,,,62,pykrx_adjusted,
HD현대중공업,329180,KR,KRW,KOSPI,OK,2026-08-19,474000.0,427500.0,468500.0,468500.0,515000.0,418500.0,18520.0,3.25,2.3,411500.0,765000.0,434000.0,745000.0,85.91,17.68,186254.0,88284396000.0,123737783100.0,False,,,,,,,62,pykrx_adjusted,
Intel,INTC,US,USD,NASDAQ,OK,2026-08-19,92.8,82.61,91.44,91.44,102.76,79.34,4.53,4.11,1.9,81.79,142.35,81.88,140.94,74.04,18.18,108826782.0,10099125702.0,11619227163.0,False,,,,,,,63,yfinance_close,
LG에너지솔루션,373220,KR,KRW,KOSPI,OK,2026-08-19,357500.0,324000.0,353500.0,353500.0,387000.0,317000.0,13430.0,3.7,1.8,290500.0,497500.0,300500.0,458000.0,71.26,32.37,270199.0,96596142500.0,102337354100.0,False,,,,,,,62,pykrx_adjusted,
LG이노텍,011070,KR,KRW,KOSPI,OK,2026-08-19,603000.0,468500.0,587000.0,587000.0,721000.0,442000.0,53700.0,6.23,2.5,416000.0,1788000.0,424000.0,1530000.0,329.81,13.63,138740.0,83660220000.0,153532855400.0,False,,,,,,,62,pykrx_adjusted,
LG전자,066570,KR,KRW,KOSPI,OK,2026-08-19,201500.0,169200.0,197600.0,197600.0,230000.0,162800.0,12920.0,5.77,1.8,141900.0,438000.0,148000.0,392500.0,208.67,20.13,858018.0,172890627000.0,239782881350.0,False,,,,,,,62,pykrx_adjusted,
LG전자우,066575,KR,KRW,KOSPI,OK,2026-08-19,70000.0,59900.0,68800.0,68800.0,78900.0,57900.0,4040.0,5.22,2.1,50000.0,138400.0,53000.0,124400.0,176.8,22.62,53328.0,3732960000.0,6947172325.0,True,,,,,,,62,pykrx_adjusted,
LG화학,051910,KR,KRW,KOSPI,OK,2026-08-19,266000.0,241500.0,263000.0,263000.0,287500.0,236500.0,9820.0,3.33,2.0,224000.0,381000.0,232500.0,367500.0,70.09,26.75,118663.0,31564358000.0,47613368275.0,False,,,,,,,62,pykrx_adjusted,
