ticker,name,market,corp_code,corp_name,corp_code_source,corp_identity_status,corp_identity_reason,corp_candidate_count,corp_selection_method,financial_data_status,financial_source_status,financial_basis,financial_report_year,financial_report_code,financial_report_name,financial_fs_div,financial_currency,revenue,operating_profit,net_income,total_assets,total_liabilities,total_equity,previous_revenue,previous_operating_profit,previous_net_income,revenue_yoy_pct,operating_profit_yoy_pct,net_income_yoy_pct,operating_margin_pct,debt_ratio_pct,roe_annualized_pct,earnings_trend,market_cap,listed_shares,valuation_price_basis_date,eps_annualized,bps,per_annualized,pbr,valuation_data_status,valuation_basis,financial_missing_fields,target_period_key,fetched_at_kst
014710,사조씨푸드,KOSPI,00124780,사조씨푸드,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 반기보고서,2026,11012,반기보고서,CFS,KRW,151553045845.0,13073631944.0,6806590387.0,413198290498.0,212674141370.0,200524149128.0,104482841260.0,7667377446.0,9785651327.0,45.05,70.51,-30.44,8.63,106.06,6.79,흑자지속,164609271080.0,17218543.0,2026-09-22,790.61,11645.83,12.09,0.82,READY,KRX 시가총액·상장주식수 / OpenDART 반기보고서 / 누적순이익 × 2 연환산,,2026_11012_corp-candidate-name-match-v2,2026-09-23T15:11:49+09:00
014820,동원시스템즈,KOSPI,00132637,동원시스템즈,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 반기보고서,2026,11012,반기보고서,CFS,KRW,740000882477.0,44420859905.0,36060401159.0,1562703031054.0,653687810602.0,909015220452.0,703131751297.0,38455509341.0,26452289161.0,5.24,15.51,36.32,6.0,71.91,7.93,흑자지속,608816922000.0,28991282.0,2026-09-22,2487.67,31354.78,8.44,0.67,READY,KRX 시가총액·상장주식수 / OpenDART 반기보고서 / 누적순이익 × 2 연환산,,2026_11012_corp-candidate-name-match-v2,2026-09-23T15:11:49+09:00
015260,에이엔피,KOSPI,00143314,에이엔피,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 반기보고서,2026,11012,반기보고서,CFS,KRW,61404981230.0,-1350153400.0,-2393466024.0,101492364790.0,82418208235.0,19074156555.0,62215131388.0,-3943697742.0,-4490146306.0,-1.3,65.76,46.7,-2.2,432.09,-25.1,적자지속,12391743122.0,47116894.0,2026-09-22,-101.6,404.83,,0.65,PARTIAL_LOSS_PER_NA,KRX 시가총액·상장주식수 / OpenDART 반기보고서 / 누적순이익 × 2 연환산,,2026_11012_corp-candidate-name-match-v2,2026-09-23T15:11:49+09:00
017940,E1,KOSPI,00165583,E1,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 반기보고서,2026,11012,반기보고서,CFS,KRW,7988067677323.0,-38290001412.0,180963251872.0,20492572547065.0,17736872980990.0,2755699566075.0,5031415988162.0,209229262852.0,95337515946.0,58.76,-118.3,89.81,-0.48,643.64,13.13,흑자지속,641410000000.0,6860000.0,2026-09-22,52758.97,401705.48,1.77,0.23,READY,KRX 시가총액·상장주식수 / OpenDART 반기보고서 / 누적순이익 × 2 연환산,,2026_11012_corp-candidate-name-match-v2,2026-09-23T15:11:49+09:00
023810,인팩,KOSPI,00180795,인팩,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 반기보고서,2026,11012,반기보고서,CFS,KRW,350237636792.0,10557321280.0,5496720086.0,788600704726.0,606710901124.0,181889803602.0,294604721540.0,17983791377.0,11296987754.0,18.88,-41.3,-51.34,3.01,333.56,6.04,흑자지속,51300000000.0,10000000.0,2026-09-22,1099.34,18188.98,4.67,0.28,READY,KRX 시가총액·상장주식수 / OpenDART 반기보고서 / 누적순이익 × 2 연환산,,2026_11012_corp-candidate-name-match-v2,2026-09-23T15:11:50+09:00
064960,SNT모티브,KOSPI,00398792,SNT모티브,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 반기보고서,2026,11012,반기보고서,CFS,KRW,473621263014.0,47383855947.0,48668963658.0,1317039771268.0,279104003906.0,1037935767362.0,483724150621.0,49663660758.0,35445012200.0,-2.09,-4.59,37.31,10.0,26.89,9.38,흑자지속,675449922400.0,26540272.0,2026-09-22,3667.56,39107.96,6.94,0.65,READY,KRX 시가총액·상장주식수 / OpenDART 반기보고서 / 누적순이익 × 2 연환산,,2026_11012_corp-candidate-name-match-v2,2026-09-23T15:11:50+09:00
067830,세이브존I&C,KOSPI,00422895,세이브존I&C,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 반기보고서,2026,11012,반기보고서,OFS,KRW,60164132489.0,3989042913.0,34142997960.0,677367976939.0,152028911210.0,525339065729.0,58794951710.0,4089142815.0,6044124137.0,2.33,-2.45,464.9,6.63,28.94,13.0,흑자지속,94188854025.0,41040895.0,2026-09-22,1663.85,12800.38,1.38,0.18,READY,KRX 시가총액·상장주식수 / OpenDART 반기보고서 / 누적순이익 × 2 연환산,,2026_11012_corp-candidate-name-match-v2,2026-09-23T15:11:50+09:00
077970,STX엔진,KOSPI,00480455,STX엔진,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 반기보고서,2026,11012,반기보고서,CFS,KRW,402000362715.0,42464182500.0,38823914286.0,1215119852691.0,832184545778.0,382935306913.0,352794614119.0,48799405686.0,40260817884.0,13.95,-12.98,-3.57,10.56,217.32,20.28,흑자지속,915375836400.0,40148063.0,2026-09-22,1934.04,9538.08,11.79,2.39,READY,KRX 시가총액·상장주식수 / OpenDART 반기보고서 / 누적순이익 × 2 연환산,,2026_11012_corp-candidate-name-match-v2,2026-09-23T15:11:50+09:00
078000,텔코웨어,KOSPI,00361488,텔코웨어,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 반기보고서,2026,11012,반기보고서,CFS,KRW,17126766703.0,1793832058.0,8302054427.0,136691247766.0,19396920874.0,117294326892.0,12489575383.0,-3206797624.0,-1485086422.0,37.13,155.94,659.03,10.47,16.54,14.16,흑자전환,122615821790.0,9240077.0,2026-09-22,1796.97,12694.09,7.38,1.05,READY,KRX 시가총액·상장주식수 / OpenDART 반기보고서 / 누적순이익 × 2 연환산,,2026_11012_corp-candidate-name-match-v2,2026-09-23T15:11:50+09:00
078930,GS,KOSPI,00500254,GS,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 반기보고서,2026,11012,반기보고서,CFS,KRW,14255478000000.0,2975974000000.0,1958724000000.0,37841350000000.0,16816139000000.0,21025211000000.0,12160917000000.0,1289291000000.0,379904000000.0,17.22,130.82,415.58,20.88,79.98,18.63,흑자지속,10274241747000.0,92895495.0,2026-09-22,42170.48,226331.87,2.62,0.49,READY,KRX 시가총액·상장주식수 / OpenDART 반기보고서 / 누적순이익 × 2 연환산,,2026_11012_corp-candidate-name-match-v2,2026-09-23T15:11:50+09:00
078935,GS우,KOSPI,,,,NO_CORP_CODE,OpenDART 기업코드 후보 없음,0,,LIMITED,NO_CORP_CODE,,,,,,KRW,,,,,,,,,,,,,,,,,,,,,,,,LIMITED_NO_FINANCIAL_DATA,,"revenue,operating_profit,net_income,total_assets,total_liabilities,total_equity",2026_11012_corp-candidate-name-match-v2,2026-09-23T15:11:50+09:00
088260,이리츠코크렙,KOSPI,00544452,이리츠코크렙,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 반기보고서,2026,11012,반기보고서,CFS,KRW,11668128055.0,9163005585.0,3438275484.0,661813694147.0,454654501807.0,207159192340.0,11550376999.0,9028418733.0,3486278215.0,1.02,1.49,-1.38,78.53,219.47,3.32,흑자지속,207760415200.0,63341590.0,2026-09-22,108.56,3270.51,30.21,1.0,READY,KRX 시가총액·상장주식수 / OpenDART 반기보고서 / 누적순이익 × 2 연환산,,2026_11012_corp-candidate-name-match-v2,2026-09-23T15:11:50+09:00
090080,평화산업,KOSPI,00573579,평화산업,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 반기보고서,2026,11012,반기보고서,CFS,KRW,334771517452.0,13357645985.0,15869636143.0,267947265692.0,189783467273.0,78163798419.0,315788278134.0,5078462011.0,4039233229.0,6.01,163.03,292.89,3.99,242.8,40.61,흑자지속,53584604784.0,54902259.0,2026-09-22,578.11,1423.69,1.69,0.69,READY,KRX 시가총액·상장주식수 / OpenDART 반기보고서 / 누적순이익 × 2 연환산,,2026_11012_corp-candidate-name-match-v2,2026-09-23T15:11:51+09:00
093370,후성,KOSPI,00595191,후성,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 반기보고서,2026,11012,반기보고서,CFS,KRW,329667996499.0,32661319931.0,17717372230.0,915750402063.0,481145527885.0,434604874178.0,231323832254.0,14663236184.0,-19998098948.0,42.51,122.74,188.6,9.91,110.71,8.15,흑자전환,1458672488000.0,107255330.0,2026-09-22,330.38,4052.06,41.17,3.36,READY,KRX 시가총액·상장주식수 / OpenDART 반기보고서 / 누적순이익 × 2 연환산,,2026_11012_corp-candidate-name-match-v2,2026-09-23T15:11:51+09:00
095720,웅진씽크빅,KOSPI,00628189,웅진씽크빅,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 반기보고서,2026,11012,반기보고서,CFS,KRW,370453557437.0,437922220.0,-3117145402.0,698561453882.0,450397580850.0,248163873032.0,402873340048.0,-7144454104.0,-11243223848.0,-8.05,106.13,72.28,0.12,181.49,-2.51,적자지속,68874427020.0,56827085.0,2026-09-22,-109.71,4367.0,,0.28,PARTIAL_LOSS_PER_NA,KRX 시가총액·상장주식수 / OpenDART 반기보고서 / 누적순이익 × 2 연환산,,2026_11012_corp-candidate-name-match-v2,2026-09-23T15:11:51+09:00
097230,HJ중공업,KOSPI,00633835,HJ중공업,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 반기보고서,2026,11012,반기보고서,CFS,KRW,1271308000000.0,89434000000.0,88056000000.0,2644380000000.0,1891452000000.0,752928000000.0,917843000000.0,10793000000.0,-1059000000.0,38.51,728.63,8415.01,7.03,251.21,23.39,흑자전환,1358944927200.0,90295344.0,2026-09-22,1950.4,8338.5,7.72,1.8,READY,KRX 시가총액·상장주식수 / OpenDART 반기보고서 / 누적순이익 × 2 연환산,,2026_11012_corp-candidate-name-match-v2,2026-09-23T15:11:51+09:00
100250,진양홀딩스,KOSPI,00646732,진양홀딩스,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 반기보고서,2026,11012,반기보고서,CFS,KRW,151060182635.0,4469192058.0,100499956260.0,853371736106.0,290272519602.0,563099216504.0,147032106706.0,5306455253.0,1571814295.0,2.74,-15.78,6293.88,2.96,51.55,35.7,흑자지속,195853500000.0,63900000.0,2026-09-22,3145.54,8812.19,0.97,0.35,READY,KRX 시가총액·상장주식수 / OpenDART 반기보고서 / 누적순이익 × 2 연환산,,2026_11012_corp-candidate-name-match-v2,2026-09-23T15:11:51+09:00
102260,동성케미컬,KOSPI,00679314,동성케미컬,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 반기보고서,2026,11012,반기보고서,CFS,KRW,639426447583.0,71495099412.0,51761739748.0,1199349299008.0,506978902756.0,692370396252.0,598405804839.0,47732392157.0,29442524605.0,6.85,49.78,75.81,11.18,73.22,14.95,흑자지속,180890439870.0,50669591.0,2026-09-22,2043.11,13664.42,1.75,0.26,READY,KRX 시가총액·상장주식수 / OpenDART 반기보고서 / 누적순이익 × 2 연환산,,2026_11012_corp-candidate-name-match-v2,2026-09-23T15:11:52+09:00
102460,이연제약,KOSPI,00145598,이연제약,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 반기보고서,2026,11012,반기보고서,CFS,KRW,71896112813.0,-13635485351.0,-17541318909.0,444369896594.0,249500108718.0,194869787876.0,74449821507.0,-14896642299.0,-12929867178.0,-3.43,8.47,-35.67,-18.97,128.03,-18.0,적자지속,186053978110.0,18586811.0,2026-09-22,-1887.5,10484.3,,0.95,PARTIAL_LOSS_PER_NA,KRX 시가총액·상장주식수 / OpenDART 반기보고서 / 누적순이익 × 2 연환산,,2026_11012_corp-candidate-name-match-v2,2026-09-23T15:11:52+09:00
210540,디와이파워,KOSPI,01059605,디와이파워,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 반기보고서,2026,11012,반기보고서,CFS,KRW,218751144007.0,22289708131.0,20116012009.0,422221669852.0,86044928449.0,336176741403.0,200903116882.0,17605259217.0,13265843531.0,8.88,26.61,51.64,10.19,25.6,11.97,흑자지속,123115044200.0,11041708.0,2026-09-22,3643.64,30446.08,3.06,0.37,READY,KRX 시가총액·상장주식수 / OpenDART 반기보고서 / 누적순이익 × 2 연환산,,2026_11012_corp-candidate-name-match-v2,2026-09-23T15:11:52+09:00
213500,한솔제지,KOSPI,01060744,한솔제지,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 반기보고서,2026,11012,반기보고서,CFS,KRW,1152546492570.0,62044461329.0,33387040319.0,2121632354243.0,1396124425575.0,725507928668.0,1140635669030.0,39673089468.0,15193411362.0,1.04,56.39,119.75,5.38,192.43,9.2,흑자지속,178028308480.0,23800576.0,2026-09-22,2805.57,30482.79,2.67,0.25,READY,KRX 시가총액·상장주식수 / OpenDART 반기보고서 / 누적순이익 × 2 연환산,,2026_11012_corp-candidate-name-match-v2,2026-09-23T15:11:52+09:00
248170,샘표식품,KOSPI,01167056,샘표식품,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 반기보고서,2026,11012,반기보고서,CFS,KRW,204303546769.0,11507035114.0,11112842813.0,388467038224.0,112812453359.0,275654584865.0,199601635860.0,8750070669.0,5531471951.0,2.36,31.51,100.9,5.63,40.93,8.06,흑자지속,101644363500.0,4568286.0,2026-09-22,4865.21,60340.92,4.57,0.37,READY,KRX 시가총액·상장주식수 / OpenDART 반기보고서 / 누적순이익 × 2 연환산,,2026_11012_corp-candidate-name-match-v2,2026-09-23T15:11:52+09:00
249420,일동제약,KOSPI,01168383,일동제약,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 반기보고서,2026,11012,반기보고서,CFS,KRW,289858104603.0,11207518561.0,12478208658.0,560499803557.0,310949245372.0,249550558185.0,274457036257.0,4791038831.0,-3395705864.0,5.61,133.93,467.47,3.87,124.6,10.0,흑자전환,443251910520.0,31638252.0,2026-09-22,788.81,7887.62,17.76,1.78,READY,KRX 시가총액·상장주식수 / OpenDART 반기보고서 / 누적순이익 × 2 연환산,,2026_11012_corp-candidate-name-match-v2,2026-09-23T15:11:52+09:00
271560,오리온,KOSPI,01238169,오리온,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 반기보고서,2026,11012,반기보고서,CFS,KRW,1823941014134.0,298043273797.0,213406492673.0,4972325886897.0,791643417035.0,4180682469862.0,1578938774272.0,252826571824.0,177794428849.0,15.52,17.88,20.03,16.34,18.94,10.21,흑자지속,4383742589200.0,39528788.0,2026-09-22,10797.52,105762.98,10.27,1.05,READY,KRX 시가총액·상장주식수 / OpenDART 반기보고서 / 누적순이익 × 2 연환산,,2026_11012_corp-candidate-name-match-v2,2026-09-23T15:11:53+09:00
271980,제일약품,KOSPI,01236897,제일약품,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 반기보고서,2026,11012,반기보고서,CFS,KRW,276902290951.0,-6626613727.0,-3449917716.0,526116861247.0,272853653008.0,253263208239.0,300652120178.0,10339829824.0,6665005994.0,-7.9,-164.09,-151.76,-2.39,107.74,-2.72,적자전환,145872330240.0,14704872.0,2026-09-22,-469.22,17223.08,,0.58,PARTIAL_LOSS_PER_NA,KRX 시가총액·상장주식수 / OpenDART 반기보고서 / 누적순이익 × 2 연환산,,2026_11012_corp-candidate-name-match-v2,2026-09-23T15:11:53+09:00
326030,SK바이오팜,KOSPI,,,,MISMATCH,KRX 종목명=SK바이오팜; OpenDART 후보=에스케이바이오팜,1,NO_NAME_MATCH,LIMITED,NO_CORP_CODE,,,,,,KRW,,,,,,,,,,,,,,,,,,,,,,,,LIMITED_NO_FINANCIAL_DATA,,"revenue,operating_profit,net_income,total_assets,total_liabilities,total_equity",2026_11012_corp-candidate-name-match-v2,2026-09-23T15:11:52+09:00
400760,NH올원리츠,KOSPI,01480780,NH올원리츠,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 반기보고서,2026,11012,반기보고서,CFS,KRW,12798242120.0,8404704674.0,88500018.0,917524341412.0,723859552358.0,193664789054.0,13882125496.0,8287671073.0,-413629704.0,-7.81,1.41,121.4,65.67,373.77,0.09,흑자전환,153527323625.0,54929275.0,2026-09-22,3.22,3525.71,867.39,0.79,READY,KRX 시가총액·상장주식수 / OpenDART 반기보고서 / 누적순이익 × 2 연환산,,2026_11012_corp-candidate-name-match-v2,2026-09-23T15:11:53+09:00
439260,대한조선,KOSPI,00182696,대한조선,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 반기보고서,2026,11012,반기보고서,CFS,KRW,662706534370.0,177887789133.0,156118283819.0,1762662720764.0,563800563091.0,1198862157673.0,603749384796.0,132204461924.0,104244458056.0,9.77,34.56,49.76,26.84,47.03,26.04,흑자지속,1755890453000.0,38088730.0,2026-09-22,8197.61,31475.51,5.62,1.46,READY,KRX 시가총액·상장주식수 / OpenDART 반기보고서 / 누적순이익 × 2 연환산,,2026_11012_corp-candidate-name-match-v2,2026-09-23T15:11:53+09:00
448730,삼성FN리츠,KOSPI,01688896,삼성FN리츠,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2025 사업보고서,2025,11011,사업보고서,OFS,KRW,12236124626.0,7403212797.0,3068333554.0,868078558297.0,461532884850.0,406545673447.0,12150537521.0,7548647482.0,3086977678.0,0.7,-1.93,-0.6,60.5,113.53,0.75,흑자지속,436584750000.0,91050000.0,2026-09-22,33.7,4465.08,142.29,1.07,READY,KRX 시가총액·상장주식수 / OpenDART 사업보고서 / 연환산 없음,,2026_11012_corp-candidate-name-match-v2,2026-09-23T15:11:54+09:00
