stock_code,corp_code,corp_name,modify_date,source,stock_code_candidate_count
025850,00160612,한화화인케미칼,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
025860,00107987,남해화학,20250131,OPENDART_OFFICIAL_DOWNLOAD,1
025870,00136004,신라에스지,20260213,OPENDART_OFFICIAL_DOWNLOAD,1
025880,00101752,케이씨피드,20260319,OPENDART_OFFICIAL_DOWNLOAD,1
025890,00159564,한국주강,20221122,OPENDART_OFFICIAL_DOWNLOAD,1
025900,00173032,동화기업,20230331,OPENDART_OFFICIAL_DOWNLOAD,1
025920,00183914,우경,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
025930,00207542,팬택자산관리,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
025950,00116408,동신건설,20260312,OPENDART_OFFICIAL_DOWNLOAD,1
025970,00114215,알덱스,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
025980,00161781,아난티,20230222,OPENDART_OFFICIAL_DOWNLOAD,1
026040,00120289,제이에스티나,20260330,OPENDART_OFFICIAL_DOWNLOAD,1
026150,00186939,특수건설,20260622,OPENDART_OFFICIAL_DOWNLOAD,1
026180,00200956,현대정보기술,20190717,OPENDART_OFFICIAL_DOWNLOAD,1
026220,00133317,에스티씨라이프,20260319,OPENDART_OFFICIAL_DOWNLOAD,1
026230,00113632,아이디에이치,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
026250,00127370,삼우이엠씨,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
026260,00207223,위너지스,20181012,OPENDART_OFFICIAL_DOWNLOAD,1
026540,00114826,제일창업투자,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
026870,00112907,코원에너지서비스,20250428,OPENDART_OFFICIAL_DOWNLOAD,1
026890,00117498,스틱인베스트먼트,20260319,OPENDART_OFFICIAL_DOWNLOAD,1
026910,00104120,광진실업,20260306,OPENDART_OFFICIAL_DOWNLOAD,1
026940,00123781,부국철강,20221201,OPENDART_OFFICIAL_DOWNLOAD,1
026960,00144395,동서,20260323,OPENDART_OFFICIAL_DOWNLOAD,1
026970,00110060,대백저축은행,20250616,OPENDART_OFFICIAL_DOWNLOAD,1
027040,00130587,서울전자통신,20260720,OPENDART_OFFICIAL_DOWNLOAD,1
027050,00152589,코리아나,20250521,OPENDART_OFFICIAL_DOWNLOAD,1
027350,00208374,텔슨전자,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
027360,00156895,아주IB투자,20230223,OPENDART_OFFICIAL_DOWNLOAD,1
027390,00117258,한화갤러리아타임월드,20231115,OPENDART_OFFICIAL_DOWNLOAD,1
027410,00219097,BGF,20250715,OPENDART_OFFICIAL_DOWNLOAD,1
027440,00172103,코리아이앤디,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
027580,00129615,상보,20260423,OPENDART_OFFICIAL_DOWNLOAD,1
027700,00110079,대백쇼핑,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
027710,00192499,팜스토리,20240701,OPENDART_OFFICIAL_DOWNLOAD,1
027740,00204208,마니커,20250325,OPENDART_OFFICIAL_DOWNLOAD,1
027830,00109037,대성창투,20240401,OPENDART_OFFICIAL_DOWNLOAD,1
027840,00156734,한국고덴시,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
027970,00133706,한국제지,20260327,OPENDART_OFFICIAL_DOWNLOAD,1
028040,00111865,미래SCI,20221103,OPENDART_OFFICIAL_DOWNLOAD,1
028050,00126308,삼성E&A,20260319,OPENDART_OFFICIAL_DOWNLOAD,1
028080,00219440,휴맥스홀딩스,20260306,OPENDART_OFFICIAL_DOWNLOAD,1
028090,00121251,네오퍼플,20240628,OPENDART_OFFICIAL_DOWNLOAD,1
028100,00178754,동아지질,20260310,OPENDART_OFFICIAL_DOWNLOAD,1
028150,00207755,지에스홈쇼핑,20210716,OPENDART_OFFICIAL_DOWNLOAD,1
028260,00149655,삼성물산,20260323,OPENDART_OFFICIAL_DOWNLOAD,1
028300,00199252,HLB,20260806,OPENDART_OFFICIAL_DOWNLOAD,1
028670,00122737,팬오션,20260108,OPENDART_OFFICIAL_DOWNLOAD,1
029460,00209780,케이씨,20241111,OPENDART_OFFICIAL_DOWNLOAD,1
029480,00186452,광무,20250904,OPENDART_OFFICIAL_DOWNLOAD,1
029530,00135795,신도리코,20250106,OPENDART_OFFICIAL_DOWNLOAD,1
029780,00126292,삼성카드,20250321,OPENDART_OFFICIAL_DOWNLOAD,1
029960,00197476,코엔텍,20260320,OPENDART_OFFICIAL_DOWNLOAD,1
030000,00148276,제일기획,20250605,OPENDART_OFFICIAL_DOWNLOAD,1
030030,00200761,중앙디자인,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
030190,00158325,NICE평가정보,20260306,OPENDART_OFFICIAL_DOWNLOAD,1
030200,00190321,케이티,20260401,OPENDART_OFFICIAL_DOWNLOAD,1
030210,00156859,다올투자증권,20260301,OPENDART_OFFICIAL_DOWNLOAD,1
030270,00100258,에스마크,20201204,OPENDART_OFFICIAL_DOWNLOAD,1
030350,00230036,드래곤플라이,20240603,OPENDART_OFFICIAL_DOWNLOAD,1
030390,00268020,쏠라엔텍,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
030420,00228916,디패션,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
030520,00204262,한컴,20260724,OPENDART_OFFICIAL_DOWNLOAD,1
030530,00216647,원익홀딩스,20240502,OPENDART_OFFICIAL_DOWNLOAD,1
030610,00113359,교보증권,20230102,OPENDART_OFFICIAL_DOWNLOAD,1
030720,00118044,동원수산,20260310,OPENDART_OFFICIAL_DOWNLOAD,1
030790,00273615,비케이탑스,20240513,OPENDART_OFFICIAL_DOWNLOAD,1
030950,00123514,보진재,20190514,OPENDART_OFFICIAL_DOWNLOAD,1
030960,00139685,양지사,20220613,OPENDART_OFFICIAL_DOWNLOAD,1
031150,00104467,국민은행,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
031210,00112998,서울보증보험,20250314,OPENDART_OFFICIAL_DOWNLOAD,1
031310,00200910,아이즈비전,20250327,OPENDART_OFFICIAL_DOWNLOAD,1
031330,00128661,에스에이엠티,20230215,OPENDART_OFFICIAL_DOWNLOAD,1
031390,00198378,녹십자셀,20240628,OPENDART_OFFICIAL_DOWNLOAD,1
031430,00234412,신세계인터내셔날,20260112,OPENDART_OFFICIAL_DOWNLOAD,1
031440,00274933,신세계푸드,20260811,OPENDART_OFFICIAL_DOWNLOAD,1
031510,00175173,오스템,20240325,OPENDART_OFFICIAL_DOWNLOAD,1
031800,00267997,에스티앤아이,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
031820,00186559,아이티센씨티에스,20251230,OPENDART_OFFICIAL_DOWNLOAD,1
031860,00180865,디에이치엑스컴퍼니,20260821,OPENDART_OFFICIAL_DOWNLOAD,1
031920,00136095,조은저축은행,20250617,OPENDART_OFFICIAL_DOWNLOAD,1
031950,00130860,에듀패스,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
031960,00267775,동산진흥,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
031970,00218654,엠바이엔,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
031980,00208444,피에스케이홀딩스,20230223,OPENDART_OFFICIAL_DOWNLOAD,1
031990,00110307,대선조선,20260330,OPENDART_OFFICIAL_DOWNLOAD,1
032030,00107358,일공공일안경콘택트,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
032040,00173731,씨앤에스자산관리,20220225,OPENDART_OFFICIAL_DOWNLOAD,1
032050,00194372,후야인포넷,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
032080,00201131,아즈텍WB,20221202,OPENDART_OFFICIAL_DOWNLOAD,1
032150,00148188,으뜸상호저축은행,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
032180,00145534,이수세라믹,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
032190,00238782,다우데이타,20260305,OPENDART_OFFICIAL_DOWNLOAD,1
032280,00127909,삼일,20230215,OPENDART_OFFICIAL_DOWNLOAD,1
032290,00183215,케이디지엠텍,20220228,OPENDART_OFFICIAL_DOWNLOAD,1
032300,00187770,한국파마,20251212,OPENDART_OFFICIAL_DOWNLOAD,1
032350,00231372,롯데관광개발,20221207,OPENDART_OFFICIAL_DOWNLOAD,1
032380,00231521,핸디소프트,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
032390,00244871,케이티프리텔,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
032420,00229818,터보테크,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
032500,00226352,케이엠더블유,20260311,OPENDART_OFFICIAL_DOWNLOAD,1
032540,00201733,TJ미디어,20221115,OPENDART_OFFICIAL_DOWNLOAD,1
032560,00218575,황금에스티,20220518,OPENDART_OFFICIAL_DOWNLOAD,1
032570,00101442,카라반케이디이,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
032580,00189538,피델릭스,20260324,OPENDART_OFFICIAL_DOWNLOAD,1
032590,00119733,엔토리노,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
032600,00231567,애드모바일,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
032610,00179832,에스오케이,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
032620,00220057,GC메디아이,20260415,OPENDART_OFFICIAL_DOWNLOAD,1
032640,00231363,LG유플러스,20250326,OPENDART_OFFICIAL_DOWNLOAD,1
032680,00204226,소프트센,20260303,OPENDART_OFFICIAL_DOWNLOAD,1
032710,00307897,신한카드,20250220,OPENDART_OFFICIAL_DOWNLOAD,1
032750,00173351,삼진,20231213,OPENDART_OFFICIAL_DOWNLOAD,1
032790,00110884,엠젠솔루션,20260616,OPENDART_OFFICIAL_DOWNLOAD,1
032800,00231691,판타지오,20260311,OPENDART_OFFICIAL_DOWNLOAD,1
032820,00231044,우리기술,20260310,OPENDART_OFFICIAL_DOWNLOAD,1
032830,00126256,삼성생명,20240322,OPENDART_OFFICIAL_DOWNLOAD,1
032850,00231707,비트컴퓨터,20240108,OPENDART_OFFICIAL_DOWNLOAD,1
032860,00205687,더라미,20260331,OPENDART_OFFICIAL_DOWNLOAD,1
032930,00200798,에이스앤파트너스,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
032940,00210980,원익,20260406,OPENDART_OFFICIAL_DOWNLOAD,1
032960,00199076,동일기연,20260618,OPENDART_OFFICIAL_DOWNLOAD,1
032980,00232089,바이온,20260701,OPENDART_OFFICIAL_DOWNLOAD,1
033020,00206084,세아메탈,20230223,OPENDART_OFFICIAL_DOWNLOAD,1
033030,00232317,지오엠씨,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
033050,00222435,제이엠아이,20240502,OPENDART_OFFICIAL_DOWNLOAD,1
033100,00185356,제룡전기,20221212,OPENDART_OFFICIAL_DOWNLOAD,1
033110,00194275,코너스톤네트웍스,20220211,OPENDART_OFFICIAL_DOWNLOAD,1
033130,00231442,디지틀조선,20221026,OPENDART_OFFICIAL_DOWNLOAD,1
033160,00121686,엠케이전자,20231116,OPENDART_OFFICIAL_DOWNLOAD,1
033170,00158219,시그네틱스,20250331,OPENDART_OFFICIAL_DOWNLOAD,1
033180,00193009,케이에이치필룩스,20260115,OPENDART_OFFICIAL_DOWNLOAD,1
033190,00130204,폴켐,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
033200,00241209,모아텍,20240701,OPENDART_OFFICIAL_DOWNLOAD,1
033210,00267793,삼화기연,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
033220,00107303,피엔에스커튼월,20220223,OPENDART_OFFICIAL_DOWNLOAD,1
033230,00229021,인성정보,20260102,OPENDART_OFFICIAL_DOWNLOAD,1
033240,00146861,자화전자,20250225,OPENDART_OFFICIAL_DOWNLOAD,1
033250,00125576,체시스,20231004,OPENDART_OFFICIAL_DOWNLOAD,1
033260,00225140,쌈지,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
033270,00158963,유나이티드,20240701,OPENDART_OFFICIAL_DOWNLOAD,1
033280,00206127,어울림엘시스,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
033290,00155948,로젠,20251216,OPENDART_OFFICIAL_DOWNLOAD,1
033310,00143226,엠투엔,20260313,OPENDART_OFFICIAL_DOWNLOAD,1
033320,00223513,제이씨현시스템,20250321,OPENDART_OFFICIAL_DOWNLOAD,1
033330,00119423,두림티앤씨,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
033340,00205003,좋은사람들,20260821,OPENDART_OFFICIAL_DOWNLOAD,1
033430,00244419,디에스티,20230512,OPENDART_OFFICIAL_DOWNLOAD,1
033500,00231105,동성화인텍,20230713,OPENDART_OFFICIAL_DOWNLOAD,1
033530,00134510,SJG세종,20260325,OPENDART_OFFICIAL_DOWNLOAD,1
033540,00105138,파라텍,20230612,OPENDART_OFFICIAL_DOWNLOAD,1
033550,00268011,일레덱스홀딩스,20260609,OPENDART_OFFICIAL_DOWNLOAD,1
033560,00238001,블루콤,20260522,OPENDART_OFFICIAL_DOWNLOAD,1
033600,00264787,럭슬,20220427,OPENDART_OFFICIAL_DOWNLOAD,1
033630,00243988,에스케이브로드밴드,20260415,OPENDART_OFFICIAL_DOWNLOAD,1
033640,00227333,네패스,20260327,OPENDART_OFFICIAL_DOWNLOAD,1
033660,00209443,우리금융캐피탈,20250618,OPENDART_OFFICIAL_DOWNLOAD,1
033720,00257194,블루스톤디앤아이,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
033780,00244455,케이티앤지,20250917,OPENDART_OFFICIAL_DOWNLOAD,1
033790,00276083,피노,20260806,OPENDART_OFFICIAL_DOWNLOAD,1
033830,00204642,티비씨,20250724,OPENDART_OFFICIAL_DOWNLOAD,1
033850,00244589,지노시스템,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
033880,00244862,룩소네이트,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
033920,00121543,무학,20260424,OPENDART_OFFICIAL_DOWNLOAD,1
034010,00251482,트라이써클,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
034020,00159616,두산에너빌리티,20260320,OPENDART_OFFICIAL_DOWNLOAD,1
034120,00130772,SBS,20251022,OPENDART_OFFICIAL_DOWNLOAD,1
034220,00105873,LG디스플레이,20250620,OPENDART_OFFICIAL_DOWNLOAD,1
034230,00171265,파라다이스,20260331,OPENDART_OFFICIAL_DOWNLOAD,1
034300,00217947,신세계건설,20260825,OPENDART_OFFICIAL_DOWNLOAD,1
034310,00158316,NICE,20240102,OPENDART_OFFICIAL_DOWNLOAD,1
034510,00240398,무한투자,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
034590,00145862,인천도시가스,20260702,OPENDART_OFFICIAL_DOWNLOAD,1
034600,00251190,글로웍스,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
034660,00211271,제넥셀세인,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
034730,00181712,SK,20240328,OPENDART_OFFICIAL_DOWNLOAD,1
034750,00255071,현대에이치씨엔동작방송,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
034810,00219361,해성산업,20260310,OPENDART_OFFICIAL_DOWNLOAD,1
034830,00233653,한국토지신탁,20260327,OPENDART_OFFICIAL_DOWNLOAD,1
034940,00231831,조아제약,20240701,OPENDART_OFFICIAL_DOWNLOAD,1
034950,00156956,한국기업평가,20240909,OPENDART_OFFICIAL_DOWNLOAD,1
035000,00140168,HS애드,20241008,OPENDART_OFFICIAL_DOWNLOAD,1
035010,00134909,소예,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
035080,00244561,그래디언트,20250507,OPENDART_OFFICIAL_DOWNLOAD,1
035150,00122551,백산,20250103,OPENDART_OFFICIAL_DOWNLOAD,1
035200,00356389,프럼파스트,20230502,OPENDART_OFFICIAL_DOWNLOAD,1
035210,00244729,티브로드도봉강북방송,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
035250,00255619,강원랜드,20260305,OPENDART_OFFICIAL_DOWNLOAD,1
035270,00220552,청람디지탈,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
035290,00249502,골드앤에스,20260401,OPENDART_OFFICIAL_DOWNLOAD,1
035400,00223346,쓰리디넷,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
035420,00266961,NAVER,20240311,OPENDART_OFFICIAL_DOWNLOAD,1
035430,00249034,드림라인,20250331,OPENDART_OFFICIAL_DOWNLOAD,1
035450,00259439,지아이바이오,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
035460,00258421,기산텔레콤,20260827,OPENDART_OFFICIAL_DOWNLOAD,1
035480,00255141,글로앤웰,20210208,OPENDART_OFFICIAL_DOWNLOAD,1
035500,00255309,써니트렌드,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
035510,00219486,신세계I&C,20250414,OPENDART_OFFICIAL_DOWNLOAD,1
035600,00264547,KG이니시스,20230324,OPENDART_OFFICIAL_DOWNLOAD,1
035610,00249982,솔본,20230223,OPENDART_OFFICIAL_DOWNLOAD,1
035620,00259590,바른손이앤에이,20250331,OPENDART_OFFICIAL_DOWNLOAD,1
035710,00259493,씨엘엘씨디,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
035720,00258801,카카오,20240329,OPENDART_OFFICIAL_DOWNLOAD,1
035760,00265324,CJ ENM,20250207,OPENDART_OFFICIAL_DOWNLOAD,1
035780,00259916,그로웰텔레콤,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
035810,00242378,이지홀딩스,20240701,OPENDART_OFFICIAL_DOWNLOAD,1
035830,00246383,메카포럼,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
035870,00261601,호성,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
035890,00219848,서희건설,20260323,OPENDART_OFFICIAL_DOWNLOAD,1
035900,00258689,JYP Ent.,20221206,OPENDART_OFFICIAL_DOWNLOAD,1
035910,00258731,현대멀티캡,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
035950,00242439,케이알,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
035960,00265157,바이오시스,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
036000,00259934,예림당,20260608,OPENDART_OFFICIAL_DOWNLOAD,1
036010,00138598,아비코전자,20260406,OPENDART_OFFICIAL_DOWNLOAD,1
036020,00244932,한아시스템,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
036030,00260958,케이티알파,20260330,OPENDART_OFFICIAL_DOWNLOAD,1
036060,00277985,한강구조조정기금,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
036090,00258360,위지트,20260401,OPENDART_OFFICIAL_DOWNLOAD,1
036120,00260745,서울평가정보,20250428,OPENDART_OFFICIAL_DOWNLOAD,1
036170,00232821,에이치엠넥스,20260223,OPENDART_OFFICIAL_DOWNLOAD,1
036180,00257149,지더블유바이텍,20260610,OPENDART_OFFICIAL_DOWNLOAD,1
036190,00176516,금화피에스시,20230217,OPENDART_OFFICIAL_DOWNLOAD,1
036200,00260569,유니셈,20240227,OPENDART_OFFICIAL_DOWNLOAD,1
036210,00255840,태산엘시디,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
036220,00260657,오상헬스케어,20250502,OPENDART_OFFICIAL_DOWNLOAD,1
036260,00122339,이매진아시아,20210326,OPENDART_OFFICIAL_DOWNLOAD,1
036270,00237260,헤쎄나,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
036280,00188122,남산물산,20240712,OPENDART_OFFICIAL_DOWNLOAD,1
036360,00260903,쓰리소프트,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
036420,00203315,콘텐트리중앙,20250331,OPENDART_OFFICIAL_DOWNLOAD,1
036460,00261285,한국가스공사,20260730,OPENDART_OFFICIAL_DOWNLOAD,1
036480,00177320,대성미생물,20260325,OPENDART_OFFICIAL_DOWNLOAD,1
036490,00110051,에스케이머티리얼즈,20240628,OPENDART_OFFICIAL_DOWNLOAD,1
036500,00267960,에스에스컴텍,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
036530,00225159,SNT홀딩스,20260330,OPENDART_OFFICIAL_DOWNLOAD,1
036540,00301246,SFA반도체,20251230,OPENDART_OFFICIAL_DOWNLOAD,1
036550,00221320,에이스디지텍,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
036560,00141389,KZ정밀,20250414,OPENDART_OFFICIAL_DOWNLOAD,1
036570,00261443,NC,20260504,OPENDART_OFFICIAL_DOWNLOAD,1
036580,00260408,팜스코,20241021,OPENDART_OFFICIAL_DOWNLOAD,1
036590,00325918,케이엔티,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
036600,00141440,지니웍스,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
036610,00254009,지디코프,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
036620,00261009,감성코퍼레이션,20221118,OPENDART_OFFICIAL_DOWNLOAD,1
036630,00268002,세종텔레콤,20260105,OPENDART_OFFICIAL_DOWNLOAD,1
036640,00230911,HRS,20260327,OPENDART_OFFICIAL_DOWNLOAD,1
036660,00259606,플러스프로핏,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
036670,00265041,삼양케이씨아이,20260814,OPENDART_OFFICIAL_DOWNLOAD,1
036690,00268118,코맥스,20260205,OPENDART_OFFICIAL_DOWNLOAD,1
036710,00152127,심텍홀딩스,20260317,OPENDART_OFFICIAL_DOWNLOAD,1
036720,00260985,한빛네트,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
036760,00265218,케이엔에스홀딩스,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
036790,00256292,자강,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
036800,00264945,나이스정보통신,20240327,OPENDART_OFFICIAL_DOWNLOAD,1
036810,00223434,에프에스티,20221213,OPENDART_OFFICIAL_DOWNLOAD,1
036820,00248956,비이티,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
036830,00247975,솔브레인홀딩스,20250317,OPENDART_OFFICIAL_DOWNLOAD,1
036840,00165361,휴코드홀딩스,20230220,OPENDART_OFFICIAL_DOWNLOAD,1
036850,00208693,나리지*온,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
036880,00247762,맥시스템,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
036890,00174208,진성티이씨,20230203,OPENDART_OFFICIAL_DOWNLOAD,1
036900,00154693,이레아이엔씨,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
036910,00241120,세원텔레콤,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
036920,00240088,지앤에스티,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
036930,00252135,주성엔지니어링,20260820,OPENDART_OFFICIAL_DOWNLOAD,1
037010,00247902,넷컴스토리지,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
037020,00178471,한와이어리스,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
037030,00231354,파워넷,20230209,OPENDART_OFFICIAL_DOWNLOAD,1
037060,00300256,시큐어소프트,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
037070,00238153,파세코,20221129,OPENDART_OFFICIAL_DOWNLOAD,1
037110,00246189,제이에스,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
037120,00253514,한신코퍼레이션,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
037150,00248691,씨제이인터넷,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
037220,00265254,넥스텔,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
037230,00198192,한국팩키지,20260327,OPENDART_OFFICIAL_DOWNLOAD,1
037240,00260693,평안물산,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
037250,00260639,대흥멀티미디어통신,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
037270,00249247,YG PLUS,20260810,OPENDART_OFFICIAL_DOWNLOAD,1
037320,00261212,시노펙스그린테크,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
037330,00265421,인지디스플레,20250807,OPENDART_OFFICIAL_DOWNLOAD,1
037340,00241236,에이치씨코퍼레이션,20260324,OPENDART_OFFICIAL_DOWNLOAD,1
037350,00216498,성도이엔지,20230216,OPENDART_OFFICIAL_DOWNLOAD,1
037370,00261054,EG,20251016,OPENDART_OFFICIAL_DOWNLOAD,1
037380,00164195,에이원마이크로,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
037400,00155692,우리엔터프라이즈,20251002,OPENDART_OFFICIAL_DOWNLOAD,1
037440,00236863,희림,20260821,OPENDART_OFFICIAL_DOWNLOAD,1
037460,00128315,삼지전자,20260317,OPENDART_OFFICIAL_DOWNLOAD,1
037500,00277727,미래에셋굿라이프혼합형자녀를위한펀드5-1,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
037510,00297970,미래에셋굿라이프혼합형자녀를위한투자회사10-1,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
037540,00259536,네스테크,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
037550,00314000,클라스타,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
037560,00222532,LG헬로비전,20260325,OPENDART_OFFICIAL_DOWNLOAD,1
037600,00247939,씨모스,20240628,OPENDART_OFFICIAL_DOWNLOAD,1
037620,00311030,미래에셋증권,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
037630,00265227,에스비엠,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
037640,00248053,지에스엔텍,20260421,OPENDART_OFFICIAL_DOWNLOAD,1
037650,00246815,성진산업,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
037700,00265263,토자이홀딩스,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
037710,00220561,광주신세계,20230221,OPENDART_OFFICIAL_DOWNLOAD,1
037730,00255266,쓰리알,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
037750,00260888,엔써커뮤니티,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
037760,00239596,쎄니트,20230217,OPENDART_OFFICIAL_DOWNLOAD,1
037830,00261188,글로포스트,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
037950,00242712,엘컴텍,20260303,OPENDART_OFFICIAL_DOWNLOAD,1
038010,00148595,제일테크노스,20221205,OPENDART_OFFICIAL_DOWNLOAD,1
038050,00263955,트래픽아이티에스,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
038060,00406329,루멘스,20260331,OPENDART_OFFICIAL_DOWNLOAD,1
038070,00373447,서린바이오,20260318,OPENDART_OFFICIAL_DOWNLOAD,1
038100,00260921,아이엠아이티,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
038110,00139153,에코플라스틱,20260327,OPENDART_OFFICIAL_DOWNLOAD,1
038120,00266989,에이디모터스,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
038160,00334624,팍스넷,20230220,OPENDART_OFFICIAL_DOWNLOAD,1
038290,00261373,마크로젠,20260818,OPENDART_OFFICIAL_DOWNLOAD,1
038320,00261124,어울림정보기술,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
038340,00215976,무궁화인포메이션테크놀로지,20260303,OPENDART_OFFICIAL_DOWNLOAD,1
038390,00261355,레드캡투어,20230214,OPENDART_OFFICIAL_DOWNLOAD,1
038400,00170451,외환신용카드,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
038410,00261461,트라이콤,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
038420,00234555,씨엔씨엔터프라이즈,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
038460,00240857,바이오스마트,20221206,OPENDART_OFFICIAL_DOWNLOAD,1
038500,00239639,삼표시멘트,20240617,OPENDART_OFFICIAL_DOWNLOAD,1
038530,00255105,케이바이오랩스,20260420,OPENDART_OFFICIAL_DOWNLOAD,1
038540,00306162,상상인,20230220,OPENDART_OFFICIAL_DOWNLOAD,1
038620,00264228,위즈코프,20221208,OPENDART_OFFICIAL_DOWNLOAD,1
