name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error
Cerebras Systems Inc,CBRS,US,USD,NASDAQ,OK,2026-07-31,198.71,162.74,194.39,194.39,230.36,155.99,14.39,6.68,1.9,160.81,386.34,168.52,311.07,140.25,16.8,3681197.0,731490681.0,1052599696.0,False,,,,,,,54,yfinance_close,
DB하이텍,000990,KR,KRW,KOSPI,OK,2026-07-31,83100.0,69600.0,80400.0,80400.0,102900.0,66800.0,8980.0,6.1,1.9,68900.0,230500.0,71200.0,220500.0,234.54,8.79,849510.0,70594281000.0,46305885210.0,False,,,,,,,61,pykrx_adjusted,
HD현대일렉트릭,267260,KR,KRW,KOSPI,OK,2026-07-31,684000.0,576000.0,671000.0,671000.0,779000.0,554000.0,43400.0,4.53,2.7,538000.0,1430000.0,583000.0,1420000.0,165.8,16.37,252144.0,172466496000.0,143163633450.0,False,,,,,,,61,pykrx_adjusted,
HD현대중공업,329180,KR,KRW,KOSPI,OK,2026-07-31,481000.0,426000.0,474500.0,474500.0,530000.0,414500.0,22100.0,3.65,2.6,411500.0,765000.0,434000.0,745000.0,85.91,19.66,281791.0,135541471000.0,153610463775.0,False,,,,,,,61,pykrx_adjusted,
Intel,INTC,US,USD,NASDAQ,OK,2026-07-31,90.2,82.61,88.66,88.66,101.49,79.34,5.13,4.58,2.1,81.79,142.35,81.88,140.94,74.04,13.89,104550780.0,9430480037.0,11540732048.0,False,,,,,,,63,yfinance_close,
LG에너지솔루션,373220,KR,KRW,KOSPI,OK,2026-07-31,328000.0,293500.0,324000.0,324000.0,358500.0,286000.0,13930.0,3.71,1.8,290500.0,497500.0,300500.0,483000.0,71.26,18.12,491853.0,161327784000.0,112921336900.0,False,,,,,,,61,pykrx_adjusted,
LG이노텍,011070,KR,KRW,KOSPI,OK,2026-07-31,514000.0,420000.0,497500.0,497500.0,635000.0,403500.0,54800.0,6.21,2.7,416000.0,1788000.0,424000.0,1530000.0,329.81,7.14,537129.0,276084306000.0,195810461000.0,False,,,,,,,61,pykrx_adjusted,
LG전자,066570,KR,KRW,KOSPI,OK,2026-07-31,162100.0,141700.0,157800.0,157800.0,193600.0,136100.0,14320.0,6.48,2.0,140300.0,438000.0,143200.0,392500.0,212.19,7.32,1754895.0,284468479500.0,279668871790.0,False,,,,,,,61,pykrx_adjusted,
LG전자우,066575,KR,KRW,KOSPI,OK,2026-07-31,59100.0,50500.0,57800.0,57800.0,68800.0,48500.0,4400.0,5.67,2.1,50000.0,138400.0,53000.0,124400.0,176.8,10.29,114660.0,6776406000.0,7462842260.0,True,,,,,,,61,pykrx_adjusted,
LG화학,051910,KR,KRW,KOSPI,OK,2026-07-31,258000.0,231000.0,255000.0,255000.0,282000.0,225500.0,10820.0,3.45,2.2,224000.0,437500.0,232500.0,429500.0,95.31,15.93,307583.0,79356414000.0,56068017350.0,False,,,,,,,61,pykrx_adjusted,
