name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error
Cerebras Systems Inc,CBRS,US,USD,NASDAQ,OK,2026-09-15,184.03,162.42,180.32,180.32,211.22,155.99,12.36,6.08,2.2,160.81,265.63,168.52,262.06,65.18,22.15,3563100.0,655717289.0,1318612497.0,False,,,,,,,62,yfinance_close,
DB하이텍,000990,KR,KRW,KOSPI,OK,2026-09-17,127400.0,113500.0,125700.0,125700.0,139600.0,110800.0,5540.0,5.05,2.0,68900.0,174300.0,71200.0,174000.0,152.98,55.5,311656.0,39704974400.0,63307250305.0,False,,,,,,,65,pykrx_adjusted,
HD현대일렉트릭,267260,KR,KRW,KOSPI,OK,2026-09-17,708000.0,631000.0,699000.0,699000.0,776000.0,615000.0,30900.0,3.86,2.0,538000.0,1157000.0,583000.0,1120000.0,115.06,27.46,21526.0,15240408000.0,90584257750.0,False,,,,,,,65,pykrx_adjusted,
HD현대중공업,329180,KR,KRW,KOSPI,OK,2026-09-17,471500.0,433000.0,467000.0,467000.0,505000.0,425500.0,15350.0,3.03,1.9,411500.0,738000.0,422000.0,707000.0,79.34,18.38,100220.0,47253730000.0,123469677950.0,False,,,,,,,65,pykrx_adjusted,
Intel,INTC,US,USD,NASDAQ,OK,2026-09-16,101.05,91.35,99.89,99.89,109.58,89.41,3.88,3.66,1.9,81.79,142.35,81.88,140.94,74.04,31.8,119111400.0,12036207333.0,8679136809.0,False,,,,,,,63,yfinance_close,
LG에너지솔루션,373220,KR,KRW,KOSPI,OK,2026-09-17,363500.0,333000.0,360000.0,360000.0,390000.0,327000.0,12150.0,3.47,1.7,290500.0,422000.0,300500.0,416000.0,45.27,55.51,46228.0,16803878000.0,111639970900.0,False,,,,,,,65,pykrx_adjusted,
LG이노텍,011070,KR,KRW,KOSPI,OK,2026-09-17,517000.0,435500.0,507000.0,507000.0,589000.0,419500.0,32600.0,4.78,2.3,416000.0,1320000.0,424000.0,1283000.0,217.31,11.17,28038.0,14495646000.0,139745966800.0,False,,,,,,,65,pykrx_adjusted,
LG전자,066570,KR,KRW,KOSPI,OK,2026-09-17,199600.0,182100.0,197500.0,197500.0,215000.0,178600.0,7010.0,3.66,1.7,141900.0,242000.0,148000.0,234500.0,70.54,57.64,106501.0,21257599600.0,130785601770.0,False,,,,,,,65,pykrx_adjusted,
LG전자우,066575,KR,KRW,KOSPI,OK,2026-09-17,68400.0,62900.0,67700.0,67700.0,73200.0,61800.0,2195.0,3.23,1.9,50000.0,81700.0,53000.0,79600.0,63.4,58.04,10506.0,718610400.0,4612095760.0,True,,,,,,,65,pykrx_adjusted,
LG화학,051910,KR,KRW,KOSPI,OK,2026-09-17,268500.0,247000.0,266000.0,266000.0,287500.0,242500.0,8620.0,3.14,1.9,224000.0,372500.0,232500.0,361000.0,66.29,29.97,31250.0,8390625000.0,51980586500.0,False,,,,,,,65,pykrx_adjusted,
LS,006260,KR,KRW,KOSPI,OK,2026-09-17,302000.0,266500.0,297500.0,297500.0,333500.0,259000.0,14250.0,4.56,2.1,221000.0,452000.0,223500.0,433000.0,104.52,35.06,18626.0,5625052000.0,35929037100.0,False,,,,,,,65,pykrx_adjusted,
LS ELECTRIC,010120,KR,KRW,KOSPI,OK,2026-09-17,201500.0,175700.0,198400.0,198400.0,224000.0,170500.0,10320.0,5.06,2.5,148000.0,276500.0,150300.0,263500.0,86.82,41.63,97849.0,19716573500.0,97790780825.0,False,,,,,,,65,pykrx_adjusted,
LS마린솔루션,060370,KR,KRW,KOSDAQ,OK,2026-09-17,31850.0,28900.0,31500.0,31500.0,32100.0,28300.0,1186.0,4.2,2.5,22450.0,34800.0,23050.0,34450.0,55.01,76.11,18730.0,596550500.0,2463851165.0,True,,,,,,,65,pykrx_adjusted,
NVIDIA,NVDA,US,USD,NASDAQ,OK,2026-09-16,213.9,203.49,211.76,211.76,223.06,201.4,4.17,1.99,2.2,189.8,234.76,190.01,230.36,23.69,53.6,96079300.0,20551361684.0,28473873769.0,False,,,,,,,63,yfinance_close,
SK,034730,KR,KRW,KOSPI,OK,2026-09-17,548000.0,478000.0,540000.0,540000.0,609000.0,464000.0,27900.0,4.52,1.9,450000.0,883000.0,468500.0,858000.0,96.22,22.63,32369.0,17738212000.0,72317570750.0,False,,,,,,,65,pykrx_adjusted,
SK스퀘어,402340,KR,KRW,KOSPI,OK,2026-09-17,1031000.0,853000.0,1010000.0,1010000.0,1188000.0,817000.0,71300.0,5.7,2.0,768000.0,2189000.0,799000.0,1970000.0,185.03,18.51,106410.0,109708710000.0,499545183000.0,False,,,,,,,65,pykrx_adjusted,
SK이노베이션,096770,KR,KRW,KOSPI,OK,2026-09-17,138800.0,126800.0,137400.0,137400.0,147800.0,124400.0,4805.0,4.14,1.8,87700.0,164700.0,89500.0,153500.0,87.8,66.36,207700.0,28828760000.0,172322215450.0,False,,,,,,,65,pykrx_adjusted,
SK하이닉스,000660,KR,KRW,KOSPI,OK,2026-09-17,1759000.0,1496000.0,1727000.0,1727000.0,1991000.0,1443000.0,105300.0,5.42,1.9,1246000.0,2987000.0,1322000.0,2919000.0,139.73,29.47,896229.0,1576466811000.0,5641365059500.0,False,,,,,,,65,pykrx_adjusted,
대한전선,001440,KR,KRW,KOSPI,OK,2026-09-17,28300.0,25000.0,27900.0,27900.0,31200.0,24350.0,1321.0,4.53,2.2,20550.0,44150.0,20800.0,41150.0,114.84,32.84,420367.0,11896386100.0,39484255105.0,False,,,,,,,65,pykrx_adjusted,
덕산테코피아,317330,KR,KRW,KOSDAQ,OK,2026-09-17,13180.0,11860.0,13020.0,13020.0,14340.0,11590.0,529.0,4.68,1.9,7850.0,16780.0,8610.0,16130.0,113.76,59.69,22547.0,297169460.0,2319488698.0,True,,,,,,,65,pykrx_adjusted,
두산로보틱스,454910,KR,KRW,KOSPI,OK,2026-09-17,68800.0,61700.0,67900.0,67900.0,75000.0,60200.0,2835.0,3.81,2.0,54200.0,109300.0,55400.0,106200.0,101.66,26.41,51537.0,3543168750.0,19599224418.0,False,,,,,,,65,pykrx_adjusted,
두산에너빌리티,034020,KR,KRW,KOSPI,OK,2026-09-17,85900.0,78600.0,85000.0,85000.0,92300.0,77100.0,2920.0,3.72,2.1,57000.0,109300.0,60200.0,103200.0,91.75,55.26,662124.0,56876451600.0,271877198630.0,False,,,,,,,65,pykrx_adjusted,
미래에셋벤처투자,100790,KR,KRW,KOSDAQ,OK,2026-09-17,17060.0,14980.0,16810.0,16810.0,18890.0,14570.0,832.0,5.18,1.9,10000.0,29550.0,10530.0,27200.0,195.5,36.11,1052116.0,17949098960.0,9839338688.0,True,,,,,,,65,pykrx_adjusted,
미래에셋증권,006800,KR,KRW,KOSPI,OK,2026-09-17,32050.0,29200.0,31650.0,31650.0,35100.0,28050.0,1382.0,3.6,1.8,28900.0,52700.0,30200.0,50700.0,82.35,13.24,214102.0,6861969100.0,34439877172.0,False,,,,,,,65,pykrx_adjusted,
산일전기,062040,KR,KRW,KOSPI,OK,2026-09-17,199200.0,177100.0,196500.0,196500.0,218500.0,172700.0,8840.0,4.8,2.6,115800.0,272500.0,120800.0,261500.0,135.32,53.22,76919.0,15322264800.0,58641378220.0,False,,,,,,,65,pykrx_adjusted,
삼성SDI,006400,KR,KRW,KOSPI,OK,2026-09-17,541000.0,492000.0,535000.0,535000.0,543000.0,482000.0,19690.0,4.19,1.7,341500.0,600000.0,358500.0,577000.0,75.7,77.18,55435.0,29990335000.0,239806479000.0,False,,,,,,,65,pykrx_adjusted,
삼성생명,032830,KR,KRW,KOSPI,OK,2026-09-17,287000.0,251000.0,282500.0,282500.0,319000.0,243500.0,14450.0,4.33,1.8,246000.0,516000.0,264000.0,497000.0,109.96,15.16,65500.0,18798500000.0,122786181825.0,False,,,,,,,65,pykrx_adjusted,
삼성전기,009150,KR,KRW,KOSPI,OK,2026-09-17,1366000.0,1170000.0,1343000.0,1343000.0,1538000.0,1131000.0,78300.0,5.35,2.0,865000.0,2417000.0,879000.0,2270000.0,179.42,32.28,116966.0,159775556000.0,770326789800.0,False,,,,,,,65,pykrx_adjusted,
삼성전자,005930,KR,KRW,KOSPI,OK,2026-09-17,255000.0,224000.0,251500.0,251500.0,282500.0,218000.0,12400.0,4.52,1.9,189200.0,374500.0,207000.0,362500.0,97.94,35.64,3257501.0,831477130250.0,4549754409288.0,False,,,,,,,65,pykrx_adjusted,
삼성전자우,005935,KR,KRW,KOSPI,OK,2026-09-17,193800.0,172200.0,191200.0,191200.0,213000.0,167900.0,8630.0,4.55,1.8,139600.0,240500.0,151000.0,235000.0,72.28,53.72,882059.0,170943034200.0,751102873030.0,False,,,,,,,65,pykrx_adjusted,
삼성중공업,010140,KR,KRW,KOSPI,OK,2026-09-17,21350.0,19680.0,21150.0,21150.0,22800.0,19350.0,668.0,2.99,1.7,18440.0,29800.0,19400.0,28950.0,61.61,25.62,1255491.0,26804732850.0,56738850168.0,False,,,,,,,65,pykrx_adjusted,
삼양식품,003230,KR,KRW,KOSPI,OK,2026-09-17,1293000.0,1204000.0,1280000.0,1280000.0,1371000.0,1186000.0,35650.0,2.9,2.0,1011000.0,1557000.0,1053000.0,1547000.0,54.01,51.65,11814.0,15275502000.0,72029156600.0,False,,,,,,,65,pykrx_adjusted,
삼화콘덴서,001820,KR,KRW,KOSPI,OK,2026-09-17,142900.0,125900.0,140900.0,140900.0,157800.0,122500.0,6790.0,6.27,2.5,56500.0,196800.0,57800.0,190100.0,248.32,61.58,223416.0,31926146400.0,111192372425.0,False,,,,,,,65,pykrx_adjusted,
셀트리온,068270,KR,KRW,KOSPI,OK,2026-09-17,181300.0,173300.0,179500.0,179500.0,188300.0,171700.0,3185.0,1.76,2.3,159200.0,212000.0,160500.0,210500.0,33.17,41.86,93624.0,16974031200.0,68645225780.0,False,,,,,,,65,pykrx_adjusted,
신세계,004170,KR,KRW,KOSPI,OK,2026-09-17,359000.0,337500.0,355500.0,355500.0,401500.0,347500.0,19340.0,3.66,1.9,358000.0,792000.0,359000.0,776000.0,121.23,0.23,17261.0,6196699000.0,33006794500.0,False,,,,,,,65,pykrx_adjusted,
주성엔지니어링,036930,KR,KRW,KOSDAQ,OK,2026-09-17,208000.0,181100.0,205000.0,205000.0,221500.0,175700.0,10780.0,6.35,1.9,96800.0,256500.0,98300.0,242000.0,164.98,69.63,438772.0,91264576000.0,236520717685.0,False,,,,,,,65,pykrx_adjusted,
차백신연구소,261780,KR,KRW,KOSDAQ,OK,2026-09-17,4550.0,4270.0,4505.0,4505.0,4030.0,4210.0,113.0,4.32,2.8,1824.0,4655.0,1857.0,4550.0,155.21,96.29,1421437.0,6467538350.0,2613149368.0,True,,,,,,,65,pykrx_adjusted,
코리아써키트,007810,KR,KRW,KOSPI,OK,2026-09-17,51300.0,42150.0,50200.0,50200.0,59300.0,40350.0,3655.0,5.28,1.9,37600.0,144800.0,38500.0,141900.0,285.11,12.78,47951.0,2459886300.0,12648168060.0,False,,,,,,,65,pykrx_adjusted,
