name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error
Cerebras Systems Inc,CBRS,US,USD,NASDAQ,OK,2026-08-27,186.67,162.42,182.66,182.66,216.05,155.99,13.35,6.4,2.0,160.81,268.78,168.52,262.06,67.14,23.95,6051100.0,1129558826.0,1685649366.0,False,,,,,,,64,yfinance_close,
DB하이텍,000990,KR,KRW,KOSPI,OK,2026-08-28,93900.0,77900.0,92000.0,92000.0,107900.0,74700.0,6380.0,5.18,1.8,68900.0,203000.0,71200.0,194300.0,194.63,18.64,229724.0,21571083600.0,35138295535.0,False,,,,,,,64,pykrx_adjusted,
HD현대일렉트릭,267260,KR,KRW,KOSPI,OK,2026-08-28,814000.0,723000.0,803000.0,803000.0,894000.0,704000.0,36600.0,4.27,2.1,538000.0,1213000.0,583000.0,1194000.0,125.46,40.89,175926.0,143203764000.0,101468982600.0,False,,,,,,,64,pykrx_adjusted,
HD현대중공업,329180,KR,KRW,KOSPI,OK,2026-08-28,457000.0,416000.0,452000.0,452000.0,493000.0,408000.0,16410.0,2.98,2.1,411500.0,760000.0,434000.0,714000.0,84.69,13.06,224543.0,102616151000.0,109284839325.0,False,,,,,,,64,pykrx_adjusted,
Intel,INTC,US,USD,NASDAQ,OK,2026-08-27,92.09,82.61,90.74,90.74,101.97,79.34,4.49,4.12,1.9,81.79,142.35,81.88,140.94,74.04,17.01,100251700.0,9232178686.0,9928178549.0,False,,,,,,,64,yfinance_close,
LG에너지솔루션,373220,KR,KRW,KOSPI,OK,2026-08-28,370000.0,338500.0,366000.0,366000.0,397500.0,332500.0,12570.0,3.5,1.8,290500.0,497500.0,300500.0,458000.0,71.26,38.41,237879.0,88015230000.0,103313960500.0,False,,,,,,,64,pykrx_adjusted,
LG이노텍,011070,KR,KRW,KOSPI,OK,2026-08-28,611000.0,491500.0,597000.0,597000.0,716000.0,468000.0,47750.0,5.69,2.6,416000.0,1788000.0,424000.0,1530000.0,329.81,14.21,179868.0,109899348000.0,139178659150.0,False,,,,,,,64,pykrx_adjusted,
LG전자,066570,KR,KRW,KOSPI,OK,2026-08-28,201500.0,172300.0,198000.0,198000.0,227000.0,166500.0,11680.0,5.16,1.7,141900.0,438000.0,148000.0,392500.0,208.67,20.13,535636.0,107930654000.0,208595566065.0,False,,,,,,,64,pykrx_adjusted,
LG전자우,066575,KR,KRW,KOSPI,OK,2026-08-28,73100.0,64000.0,72000.0,72000.0,81100.0,62100.0,3655.0,4.72,2.1,50000.0,138400.0,53000.0,124400.0,176.8,26.13,45774.0,3346079400.0,5770997550.0,True,,,,,,,64,pykrx_adjusted,
LG화학,051910,KR,KRW,KOSPI,OK,2026-08-28,277000.0,253000.0,274000.0,274000.0,298000.0,248000.0,9600.0,3.33,2.0,224000.0,381000.0,232500.0,367500.0,70.09,33.76,115282.0,31933114000.0,44124662700.0,False,,,,,,,64,pykrx_adjusted,
LS,006260,KR,KRW,KOSPI,OK,2026-08-28,313000.0,271000.0,308000.0,308000.0,350000.0,262500.0,16770.0,5.01,2.1,221000.0,499500.0,223500.0,475500.0,126.02,33.03,111032.0,34753016000.0,57448844250.0,False,,,,,,,64,pykrx_adjusted,
LS ELECTRIC,010120,KR,KRW,KOSPI,OK,2026-08-28,214500.0,184500.0,211000.0,211000.0,241000.0,178600.0,11980.0,5.7,2.4,148000.0,281500.0,150300.0,267000.0,90.2,49.81,545317.0,116970496500.0,139598507015.0,False,,,,,,,64,pykrx_adjusted,
LS마린솔루션,060370,KR,KRW,KOSDAQ,OK,2026-08-28,33800.0,30650.0,33400.0,33400.0,32450.0,30000.0,1270.0,4.48,2.7,22450.0,35250.0,23050.0,34850.0,57.02,88.67,69207.0,2339196600.0,3516863960.0,True,,,,,,,64,pykrx_adjusted,
NVIDIA,NVDA,US,USD,NASDAQ,OK,2026-08-27,227.98,216.83,225.7,225.7,222.93,214.6,4.46,2.14,2.0,189.8,232.28,190.01,227.98,22.38,89.88,298231200.0,67990747702.0,27173593373.0,False,,,,,,,64,yfinance_close,
SK,034730,KR,KRW,KOSPI,OK,2026-08-28,543000.0,469000.0,534000.0,534000.0,608000.0,454000.0,29600.0,4.74,1.9,450000.0,883000.0,468500.0,858000.0,96.22,21.48,126114.0,68479902000.0,92688885300.0,False,,,,,,,64,pykrx_adjusted,
SK스퀘어,402340,KR,KRW,KOSPI,OK,2026-08-28,1028000.0,824000.0,1004000.0,1004000.0,1207000.0,783000.0,81500.0,6.39,2.1,768000.0,2189000.0,799000.0,1970000.0,185.03,18.3,439255.0,451554140000.0,697329810850.0,False,,,,,,,64,pykrx_adjusted,
SK이노베이션,096770,KR,KRW,KOSPI,OK,2026-08-28,116900.0,106500.0,115700.0,115700.0,125200.0,104500.0,4145.0,3.75,1.9,87700.0,135800.0,89500.0,132200.0,54.85,60.71,1262636.0,147602148400.0,112598128450.0,False,,,,,,,64,pykrx_adjusted,
SK하이닉스,000660,KR,KRW,KOSPI,OK,2026-08-28,1653000.0,1353000.0,1617000.0,1617000.0,1917000.0,1293000.0,120100.0,5.99,2.0,1246000.0,2987000.0,1322000.0,2919000.0,139.73,23.38,2796939.0,4623340167000.0,7449121139400.0,False,,,,,,,64,pykrx_adjusted,
대한전선,001440,KR,KRW,KOSPI,OK,2026-08-28,29700.0,25850.0,29250.0,29250.0,33050.0,25100.0,1530.0,4.87,2.3,20550.0,50600.0,20800.0,47800.0,146.23,30.45,1421386.0,42215164200.0,53050405558.0,False,,,,,,,64,pykrx_adjusted,
덕산테코피아,317330,KR,KRW,KOSDAQ,OK,2026-08-28,10970.0,9660.0,10810.0,10810.0,12120.0,9400.0,524.0,4.34,2.1,7850.0,20500.0,8610.0,19580.0,161.15,24.66,59412.0,651749640.0,674559266.0,True,,,,,,,64,pykrx_adjusted,
