name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error
Cerebras Systems Inc,CBRS,US,USD,NASDAQ,OK,2026-07-24,199.12,163.37,194.83,194.83,230.58,156.21,14.3,6.5,2.0,160.81,386.34,168.52,311.07,140.25,16.99,5927201.0,1180224234.0,1292064274.0,False,,,,,,,49,yfinance_close,
DB하이텍,000990,KR,KRW,KOSPI,OK,2026-07-24,100000.0,94000.0,99000.0,99000.0,119200.0,96500.0,8710.0,5.55,1.8,99500.0,230500.0,100000.0,220500.0,131.66,0.38,293766.0,29376600000.0,75304449405.0,False,,,,,,,60,pykrx_adjusted,
HD현대일렉트릭,267260,KR,KRW,KOSPI,OK,2026-07-24,810000.0,724000.0,798000.0,798000.0,900000.0,695000.0,41000.0,3.99,2.5,717000.0,1430000.0,752000.0,1420000.0,99.44,13.04,112579.0,91188990000.0,143260223850.0,False,,,,,,,60,pykrx_adjusted,
HD현대중공업,329180,KR,KRW,KOSPI,OK,2026-07-24,485500.0,441500.0,479000.0,479000.0,533000.0,424000.0,21450.0,3.44,2.7,437000.0,765000.0,448500.0,745000.0,75.06,14.79,194400.0,94381200000.0,162843635000.0,False,,,,,,,60,pykrx_adjusted,
Intel,INTC,US,USD,NASDAQ,OK,2026-07-24,92.32,81.61,90.78,90.78,103.64,78.38,5.14,4.56,1.8,80.8,142.35,84.52,140.94,76.18,18.72,179108323.0,16535280325.0,12146290110.0,False,,,,,,,62,yfinance_close,
LG에너지솔루션,373220,KR,KRW,KOSPI,OK,2026-07-24,329500.0,312500.0,325500.0,325500.0,359500.0,300000.0,13650.0,3.55,1.9,309500.0,497500.0,313500.0,483000.0,60.74,10.64,232863.0,76728358500.0,135521978750.0,False,,,,,,,60,pykrx_adjusted,
LG이노텍,011070,KR,KRW,KOSPI,OK,2026-07-24,625000.0,522000.0,609000.0,609000.0,740000.0,501000.0,52400.0,5.63,2.5,517000.0,1788000.0,536000.0,1530000.0,245.84,8.5,143854.0,89908750000.0,220287344450.0,False,,,,,,,60,pykrx_adjusted,
LG전자,066570,KR,KRW,KOSPI,OK,2026-07-24,169200.0,133600.0,164900.0,164900.0,200500.0,126500.0,14220.0,6.42,2.0,127300.0,438000.0,130000.0,392500.0,244.07,13.49,1207025.0,204228630000.0,311934221565.0,False,,,,,,,60,pykrx_adjusted,
LG전자우,066575,KR,KRW,KOSPI,OK,2026-07-24,61000.0,53800.0,59700.0,59700.0,70600.0,51700.0,4345.0,5.54,2.2,53300.0,138400.0,56700.0,124400.0,159.66,9.05,154404.0,9418644000.0,7957568335.0,True,,,,,,,60,pykrx_adjusted,
LG화학,051910,KR,KRW,KOSPI,OK,2026-07-24,259000.0,245500.0,255500.0,255500.0,284000.0,235500.0,11280.0,3.44,2.2,243000.0,437500.0,250500.0,429500.0,80.04,8.23,148757.0,38528063000.0,61437425900.0,False,,,,,,,60,pykrx_adjusted,
LS,006260,KR,KRW,KOSPI,OK,2026-07-24,307000.0,261500.0,300500.0,300500.0,353500.0,251000.0,21050.0,5.13,2.1,259000.0,604000.0,265500.0,553000.0,133.2,13.91,139033.0,42683131000.0,57041855575.0,False,,,,,,,60,pykrx_adjusted,
LS ELECTRIC,010120,KR,KRW,KOSPI,OK,2026-07-24,202000.0,178300.0,198100.0,198100.0,230500.0,171200.0,12960.0,5.53,2.9,176500.0,335000.0,179300.0,318500.0,89.8,16.09,1120437.0,226328274000.0,220678530620.0,False,,,,,,,60,pykrx_adjusted,
LS마린솔루션,060370,KR,KRW,KOSDAQ,OK,2026-07-24,30650.0,26650.0,30150.0,30150.0,34150.0,25850.0,1602.0,5.0,3.0,22450.0,51600.0,23050.0,50100.0,129.84,28.13,185383.0,5681988950.0,4603416318.0,True,,,,,,,60,pykrx_adjusted,
NVIDIA,NVDA,US,USD,NASDAQ,OK,2026-07-24,206.84,196.13,204.77,204.77,216.26,193.99,4.28,2.04,2.0,189.8,236.54,192.53,235.74,24.63,36.46,110844026.0,22926977932.0,26771762519.0,False,,,,,,,62,yfinance_close,
SK,034730,KR,KRW,KOSPI,OK,2026-07-24,630000.0,557000.0,621000.0,621000.0,694000.0,542000.0,29200.0,4.66,1.8,398500.0,883000.0,412000.0,858000.0,121.58,47.78,233542.0,147131460000.0,204191323400.0,False,,,,,,,60,pykrx_adjusted,
SK스퀘어,402340,KR,KRW,KOSPI,OK,2026-07-24,1109000.0,910000.0,1085000.0,1085000.0,1284000.0,870000.0,79500.0,5.99,1.9,746000.0,2189000.0,789000.0,1970000.0,193.43,25.16,776743.0,861407987000.0,1533594182750.0,False,,,,,,,60,pykrx_adjusted,
SK이노베이션,096770,KR,KRW,KOSPI,OK,2026-07-24,130100.0,120400.0,128800.0,128800.0,138700.0,118400.0,3895.0,3.47,2.0,87700.0,155400.0,89500.0,149800.0,77.19,62.63,1413273.0,183866817300.0,85361830890.0,False,,,,,,,60,pykrx_adjusted,
SK하이닉스,000660,KR,KRW,KOSPI,OK,2026-07-24,1759000.0,1466000.0,1724000.0,1724000.0,2017000.0,1408000.0,117100.0,5.52,2.2,1249000.0,2987000.0,1286000.0,2919000.0,139.15,29.34,4935571.0,8681669389000.0,12946458569150.0,False,,,,,,,60,pykrx_adjusted,
대한전선,001440,KR,KRW,KOSPI,OK,2026-07-24,28100.0,24750.0,27400.0,27400.0,33300.0,23750.0,2360.0,5.44,2.4,24500.0,75900.0,25550.0,72300.0,209.8,7.0,2126818.0,59763585800.0,79350647155.0,False,,,,,,,60,pykrx_adjusted,
