name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error
Cerebras Systems Inc,CBRS,US,USD,NASDAQ,OK,2026-07-29,169.39,162.42,165.13,165.13,200.64,155.99,14.2,6.51,2.0,160.81,386.34,168.52,311.07,140.25,3.8,6212866.0,1052397368.0,1105701474.0,False,,,,,,,52,yfinance_close,
DB하이텍,000990,KR,KRW,KOSPI,OK,2026-07-30,73100.0,69600.0,70500.0,70500.0,92500.0,66800.0,8810.0,5.82,1.8,68900.0,230500.0,73100.0,220500.0,234.54,2.6,29138.0,2129987800.0,48831487150.0,False,,,,,,,61,pykrx_adjusted,
HD현대일렉트릭,267260,KR,KRW,KOSPI,OK,2026-07-30,597000.0,543000.0,584000.0,584000.0,691000.0,522000.0,42600.0,4.32,2.7,538000.0,1430000.0,586000.0,1420000.0,165.8,6.61,28331.0,16913607000.0,135734221550.0,False,,,,,,,61,pykrx_adjusted,
HD현대중공업,329180,KR,KRW,KOSPI,OK,2026-07-30,444000.0,415500.0,437500.0,437500.0,491500.0,399000.0,21550.0,3.53,2.6,411500.0,765000.0,434000.0,745000.0,85.91,9.19,25864.0,11483616000.0,147182292925.0,False,,,,,,,61,pykrx_adjusted,
Intel,INTC,US,USD,NASDAQ,OK,2026-07-29,81.88,76.97,81.06,81.06,93.18,79.34,5.14,4.54,1.9,81.79,142.35,81.88,140.94,74.04,0.15,146515373.0,11996678339.0,11873748091.0,False,,,,,,,62,yfinance_close,
LG에너지솔루션,373220,KR,KRW,KOSPI,OK,2026-07-30,304500.0,293500.0,300500.0,300500.0,334500.0,282000.0,13730.0,3.62,1.8,290500.0,497500.0,300500.0,483000.0,71.26,6.76,21486.0,6542487000.0,103839594650.0,False,,,,,,,61,pykrx_adjusted,
LG이노텍,011070,KR,KRW,KOSPI,OK,2026-07-30,453000.0,426500.0,437000.0,437000.0,570000.0,410000.0,53200.0,5.82,2.6,422500.0,1788000.0,453000.0,1530000.0,323.2,2.23,28780.0,13037340000.0,185558621700.0,False,,,,,,,61,pykrx_adjusted,
LG전자,066570,KR,KRW,KOSPI,OK,2026-07-30,149300.0,140200.0,145100.0,145100.0,180300.0,134600.0,14100.0,6.33,2.0,138800.0,438000.0,140900.0,392500.0,215.56,3.51,157119.0,23457866700.0,277196587915.0,False,,,,,,,61,pykrx_adjusted,
LG전자우,066575,KR,KRW,KOSPI,OK,2026-07-30,53800.0,50500.0,52500.0,52500.0,63300.0,48500.0,4330.0,5.53,2.1,50000.0,138400.0,53000.0,124400.0,176.8,4.3,6051.0,325543800.0,7309026050.0,True,,,,,,,61,pykrx_adjusted,
LG화학,051910,KR,KRW,KOSPI,OK,2026-07-30,239500.0,226000.0,236000.0,236000.0,264000.0,217500.0,11040.0,3.46,2.1,224000.0,437500.0,232500.0,429500.0,95.31,7.26,14806.0,3546037000.0,51618983650.0,False,,,,,,,61,pykrx_adjusted,
LS,006260,KR,KRW,KOSPI,OK,2026-07-30,245000.0,226500.0,239000.0,239000.0,290000.0,218000.0,20550.0,5.12,2.1,224500.0,604000.0,243500.0,553000.0,169.04,5.4,6334.0,1551830000.0,46212869100.0,False,,,,,,,61,pykrx_adjusted,
LS ELECTRIC,010120,KR,KRW,KOSPI,OK,2026-07-30,160600.0,152000.0,156700.0,156700.0,189300.0,146000.0,13060.0,5.66,2.9,150500.0,335000.0,160600.0,318500.0,122.59,5.47,98755.0,15860053000.0,185709318925.0,False,,,,,,,61,pykrx_adjusted,
LS마린솔루션,060370,KR,KRW,KOSDAQ,OK,2026-07-30,24850.0,22650.0,24400.0,24400.0,28300.0,21800.0,1572.0,5.0,3.0,22450.0,51600.0,23050.0,50100.0,129.84,8.23,15367.0,381869950.0,4091146048.0,True,,,,,,,61,pykrx_adjusted,
NVIDIA,NVDA,US,USD,NASDAQ,OK,2026-07-29,190.01,178.61,188.11,188.11,199.46,184.11,4.3,2.05,2.0,189.8,236.54,190.01,235.74,24.63,0.45,136609393.0,25957150014.0,26106068966.0,False,,,,,,,62,yfinance_close,
SK,034730,KR,KRW,KOSPI,OK,2026-07-30,493000.0,424500.0,483500.0,483500.0,561000.0,408000.0,30900.0,4.94,1.9,420500.0,883000.0,425000.0,858000.0,109.99,15.68,9080.0,4476440000.0,153688486400.0,False,,,,,,,61,pykrx_adjusted,
SK스퀘어,402340,KR,KRW,KOSPI,OK,2026-07-30,816000.0,776000.0,791000.0,791000.0,997000.0,745000.0,82200.0,6.27,1.9,768000.0,2189000.0,816000.0,1970000.0,185.03,3.38,88954.0,72586464000.0,1210477715250.0,False,,,,,,,61,pykrx_adjusted,
SK이노베이션,096770,KR,KRW,KOSPI,OK,2026-07-30,114800.0,105100.0,113600.0,113600.0,123300.0,103200.0,3880.0,3.49,2.1,87700.0,155400.0,89500.0,146700.0,77.19,40.03,38641.0,4435986800.0,90911665615.0,False,,,,,,,61,pykrx_adjusted,
SK하이닉스,000660,KR,KRW,KOSPI,OK,2026-07-30,1351000.0,1258000.0,1314000.0,1314000.0,1623000.0,1209000.0,123400.0,5.92,2.0,1246000.0,2987000.0,1286000.0,2919000.0,139.73,6.03,745517.0,1007193467000.0,11954710667400.0,False,,,,,,,61,pykrx_adjusted,
대한전선,001440,KR,KRW,KOSPI,OK,2026-07-30,21900.0,21000.0,21250.0,21250.0,26800.0,20200.0,2225.0,5.34,2.3,20800.0,75900.0,21900.0,72300.0,264.9,2.0,261278.0,5721988200.0,59138406600.0,False,,,,,,,61,pykrx_adjusted,
덕산테코피아,317330,KR,KRW,KOSDAQ,OK,2026-07-30,8920.0,7930.0,8670.0,8670.0,10780.0,7610.0,845.0,5.07,2.4,7850.0,33000.0,8610.0,31250.0,320.38,4.25,6923.0,61753160.0,669848806.0,True,,,,,,,61,pykrx_adjusted,
두산로보틱스,454910,KR,KRW,KOSPI,OK,2026-07-30,59700.0,54700.0,58000.0,58000.0,72500.0,52600.0,5800.0,5.75,2.2,54200.0,170000.0,57500.0,166700.0,213.65,4.75,75486.0,4506514200.0,42489317635.0,False,,,,,,,61,pykrx_adjusted,
두산에너빌리티,034020,KR,KRW,KOSPI,OK,2026-07-30,61100.0,57600.0,60100.0,60100.0,68700.0,55300.0,3450.0,3.75,2.1,57000.0,139200.0,60800.0,136400.0,144.21,4.99,440561.0,26918277100.0,196413818490.0,False,,,,,,,61,pykrx_adjusted,
미래에셋벤처투자,100790,KR,KRW,KOSDAQ,OK,2026-07-30,11110.0,10100.0,10390.0,10390.0,16370.0,9700.0,2395.0,6.63,1.8,10000.0,70700.0,10970.0,67400.0,607.0,1.83,41809.0,464497990.0,5039102460.0,True,,,,,,,61,pykrx_adjusted,
미래에셋증권,006800,KR,KRW,KOSPI,OK,2026-07-30,30600.0,29200.0,29950.0,29950.0,35300.0,28050.0,2145.0,4.09,1.8,28900.0,87800.0,30600.0,83800.0,203.81,2.89,393987.0,12056002200.0,77738149618.0,False,,,,,,,61,pykrx_adjusted,
산일전기,062040,KR,KRW,KOSPI,OK,2026-07-30,127900.0,117000.0,124500.0,124500.0,152600.0,112300.0,11240.0,4.95,2.8,115800.0,341000.0,127800.0,333500.0,194.47,5.37,20878.0,2670296200.0,44642720355.0,False,,,,,,,61,pykrx_adjusted,
삼성SDI,006400,KR,KRW,KOSPI,OK,2026-07-30,361500.0,345000.0,355000.0,355000.0,409000.0,331500.0,21600.0,4.16,1.8,341500.0,723000.0,361500.0,705000.0,111.71,5.24,55610.0,20103015000.0,199678528875.0,False,,,,,,,61,pykrx_adjusted,
삼성생명,032830,KR,KRW,KOSPI,OK,2026-07-30,264500.0,248500.0,259500.0,259500.0,303000.0,238500.0,17450.0,4.74,2.4,246000.0,516000.0,249500.0,497000.0,109.96,6.84,20033.0,5298728500.0,147619873025.0,False,,,,,,,61,pykrx_adjusted,
삼성전기,009150,KR,KRW,KOSPI,OK,2026-07-30,1004000.0,826000.0,974000.0,974000.0,1221000.0,793000.0,98400.0,6.27,1.9,818000.0,2417000.0,832000.0,2270000.0,195.48,11.63,73172.0,73464688000.0,1317848984150.0,False,,,,,,,61,pykrx_adjusted,
삼성전자,005930,KR,KRW,KOSPI,OK,2026-07-30,210500.0,191100.0,206000.0,206000.0,243000.0,183500.0,14880.0,5.04,1.8,189200.0,374500.0,208500.0,362500.0,97.94,11.49,3942207.0,829834573500.0,7595444069225.0,False,,,,,,,61,pykrx_adjusted,
삼성전자우,005935,KR,KRW,KOSPI,OK,2026-07-30,153000.0,141000.0,150300.0,150300.0,172800.0,135400.0,9000.0,4.59,1.7,139600.0,243500.0,153000.0,235000.0,74.43,12.9,466778.0,71417034000.0,746925147060.0,False,,,,,,,61,pykrx_adjusted,
삼성중공업,010140,KR,KRW,KOSPI,OK,2026-07-30,19800.0,18620.0,19530.0,19530.0,21750.0,17890.0,896.0,3.44,1.9,18440.0,35350.0,19400.0,33950.0,91.7,8.04,555036.0,10989712800.0,84242663442.0,False,,,,,,,61,pykrx_adjusted,
삼양식품,003230,KR,KRW,KOSPI,OK,2026-07-30,1274000.0,1189000.0,1261000.0,1261000.0,1349000.0,1171000.0,34200.0,2.87,2.0,1011000.0,1484000.0,1053000.0,1444000.0,46.79,55.6,3656.0,4657744000.0,66354995200.0,False,,,,,,,61,pykrx_adjusted,
삼화콘덴서,001820,KR,KRW,KOSPI,OK,2026-07-30,62400.0,55600.0,59800.0,59800.0,81500.0,53400.0,8700.0,7.71,2.0,55000.0,196800.0,62400.0,190100.0,257.82,5.22,29528.0,1842547200.0,56048616950.0,False,,,,,,,61,pykrx_adjusted,
셀트리온,068270,KR,KRW,KOSPI,OK,2026-07-30,183900.0,174200.0,182100.0,182100.0,188400.0,172200.0,3890.0,2.22,1.9,158500.0,196800.0,159400.0,193000.0,24.18,66.27,46123.0,8482019700.0,115356374465.0,False,,,,,,,61,pykrx_adjusted,
신세계,004170,KR,KRW,KOSPI,OK,2026-07-30,431500.0,403000.0,423500.0,423500.0,491500.0,387000.0,27300.0,4.65,1.8,399000.0,792000.0,407000.0,776000.0,98.5,8.27,2497.0,1077455500.0,49786669550.0,False,,,,,,,61,pykrx_adjusted,
주성엔지니어링,036930,KR,KRW,KOSDAQ,OK,2026-07-30,106400.0,100000.0,105300.0,105300.0,138700.0,100500.0,14690.0,7.99,2.0,103600.0,283000.0,106400.0,250500.0,173.17,1.56,247824.0,26368473600.0,332065289730.0,False,,,,,,,61,pykrx_adjusted,
차백신연구소,261780,KR,KRW,KOSDAQ,OK,2026-07-30,1929.0,1813.0,1910.0,1910.0,2335.0,1821.0,184.0,6.09,2.8,1877.0,4930.0,1929.0,4195.0,162.65,1.7,6325.0,12200925.0,1015619395.0,True,,,,,,,61,pykrx_adjusted,
코리아써키트,007810,KR,KRW,KOSPI,OK,2026-07-30,41250.0,38000.0,39550.0,39550.0,53800.0,36450.0,5720.0,6.09,2.2,37600.0,148300.0,41250.0,141900.0,294.41,3.3,23924.0,986865000.0,19060356772.0,False,,,,,,,61,pykrx_adjusted,
코스모로보틱스,439960,KR,KRW,KOSDAQ,OK,2026-07-30,16460.0,10100.0,15650.0,15650.0,22400.0,9700.0,2695.0,10.03,2.3,10000.0,68500.0,10400.0,56200.0,585.0,11.04,629395.0,10359841700.0,38452089562.0,False,,,,,,,56,pykrx_adjusted,
파마리서치,214450,KR,KRW,KOSDAQ,OK,2026-07-30,380000.0,350000.0,376000.0,376000.0,366000.0,344000.0,11990.0,3.77,2.1,255000.0,397500.0,259000.0,391000.0,55.88,87.72,10241.0,3891580000.0,64317108875.0,False,,,,,,,61,pykrx_adjusted,
한미반도체,042700,KR,KRW,KOSPI,OK,2026-07-30,164700.0,150400.0,159600.0,159600.0,202000.0,144400.0,16880.0,6.06,1.6,148900.0,426000.0,164700.0,409500.0,186.1,5.7,125416.0,20656015200.0,204839521870.0,False,,,,,,,61,pykrx_adjusted,
