date,Adj Close,Close,High,Low,Open,Volume,name,ticker,country,source_used,시가,고가,저가,종가,거래량,등락률
2026-06-26,181.58999633789062,181.58999633789062,184.02999877929688,160.80999755859375,162.66000366210938,10659000.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-06-29,216.16000366210938,216.16000366210938,220.57000732421875,182.10000610351562,184.0,13285400.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-06-30,221.0,221.0,221.8300018310547,201.6699981689453,204.52000427246094,8539000.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-07-01,221.27000427246094,221.27000427246094,228.3000030517578,211.25,215.47999572753906,8657100.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-07-02,204.86000061035156,204.86000061035156,223.6300048828125,203.5500030517578,220.0,6233900.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-07-06,192.00999450683594,192.00999450683594,206.2899932861328,191.0500030517578,205.35000610351562,4946000.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-07-07,176.61000061035156,176.61000061035156,185.0,173.36000061035156,185.0,4827200.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-07-08,181.72000122070312,181.72000122070312,188.5500030517578,174.41000366210938,176.0,3367200.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-07-09,198.52999877929688,198.52999877929688,204.6199951171875,186.27999877929688,188.91000366210938,4895300.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-07-10,215.0800018310547,215.0800018310547,216.4600067138672,191.22000122070312,194.1999969482422,5289100.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-07-13,204.6199951171875,204.6199951171875,213.8699951171875,203.1199951171875,207.1999969482422,3500300.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-07-14,203.80999755859375,203.80999755859375,208.44000244140625,187.14999389648438,206.0,4744600.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-07-15,184.00999450683594,184.00999450683594,205.11000061035156,182.5,204.89999389648438,4605000.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-07-16,180.4600067138672,180.4600067138672,186.39999389648438,174.75999450683594,178.50999450683594,3771100.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-07-17,172.86000061035156,172.86000061035156,176.47000122070312,162.35000610351562,172.67999267578125,5278300.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-07-20,176.8800048828125,176.8800048828125,181.94000244140625,164.72000122070312,176.61000061035156,4262900.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-07-21,208.57000732421875,208.57000732421875,210.63999938964844,179.57000732421875,180.7899932861328,6244200.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-07-22,209.8000030517578,209.8000030517578,244.0,203.1999969482422,204.50999450683594,10774700.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-07-23,220.0,220.0,236.3800048828125,201.3699951171875,205.52999877929688,8227200.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-07-24,199.1199951171875,199.1199951171875,214.97999572753906,192.86000061035156,213.22000122070312,5949700.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-07-27,188.61000061035156,188.61000061035156,202.7100067138672,181.75,202.55999755859375,5268600.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-07-28,192.72000122070312,192.72000122070312,193.24000549316406,173.6999969482422,180.47000122070312,4756200.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-07-29,169.38999938964844,169.38999938964844,190.57000732421875,168.7100067138672,190.5,6436900.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-07-30,203.07000732421875,203.07000732421875,204.8699951171875,175.5800018310547,178.97000122070312,6702900.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-07-31,198.7100067138672,198.7100067138672,214.5,195.5500030517578,208.07000732421875,3787400.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-08-03,219.97000122070312,219.97000122070312,222.5,184.85000610351562,190.49000549316406,4894800.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-08-04,227.14999389648438,227.14999389648438,230.99000549316406,214.0500030517578,221.19000244140625,5315900.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-08-05,214.3000030517578,214.3000030517578,227.0,212.58999633789062,219.17999267578125,3650800.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-08-06,211.3000030517578,211.3000030517578,219.5,205.0,206.50999450683594,2956200.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-08-07,226.72999572753906,226.72999572753906,228.99000549316406,204.11000061035156,217.72000122070312,4156800.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-08-10,230.00999450683594,230.00999450683594,234.25,224.10000610351562,227.5500030517578,3691000.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-08-11,234.75999450683594,234.75999450683594,236.75,220.5,231.2899932861328,3203200.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-08-12,262.05999755859375,262.05999755859375,265.6300048828125,240.8784942626953,248.82000732421875,8060560.0,Cerebras Systems Inc,CBRS,US,yfinance_close,,,,,,
2026-05-13,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,160500.0,185600.0,160000.0,185600.0,958991.0,11.942098914354645
2026-05-14,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,180500.0,187300.0,178500.0,182800.0,460860.0,-1.5086206896551724
2026-05-15,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,181000.0,184000.0,162100.0,163500.0,841608.0,-10.557986870897155
2026-05-18,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,165100.0,174600.0,156800.0,170900.0,726476.0,4.525993883792049
2026-05-19,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,169800.0,174600.0,157300.0,157300.0,385107.0,-7.957870099473376
2026-05-20,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,158500.0,162000.0,145600.0,162000.0,525288.0,2.9879211697393515
2026-05-21,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,168000.0,181000.0,164000.0,181000.0,500249.0,11.728395061728394
2026-05-22,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,178800.0,186300.0,173400.0,181100.0,401970.0,0.05524861878453039
2026-05-26,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,191400.0,224500.0,191400.0,220500.0,1280645.0,21.75593594699061
2026-05-27,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,228500.0,230500.0,200000.0,202000.0,1134393.0,-8.390022675736962
2026-05-28,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,203000.0,203000.0,185000.0,194300.0,574706.0,-3.8118811881188117
2026-05-29,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,197100.0,202000.0,180500.0,185500.0,1008623.0,-4.5290787442099845
2026-06-01,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,182400.0,192700.0,180000.0,181400.0,768369.0,-2.2102425876010785
2026-06-02,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,182500.0,183000.0,165600.0,170100.0,611599.0,-6.229327453142227
2026-06-04,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,174000.0,183800.0,168000.0,176400.0,795465.0,3.7037037037037033
2026-06-05,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,168600.0,178200.0,166000.0,173800.0,538155.0,-1.473922902494331
2026-06-08,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,151900.0,174700.0,151500.0,158800.0,564386.0,-8.63060989643268
2026-06-09,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,166200.0,173500.0,161400.0,170300.0,456343.0,7.241813602015114
2026-06-10,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,164000.0,168000.0,149300.0,153700.0,674187.0,-9.747504403992954
2026-06-11,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,149500.0,162400.0,146900.0,155200.0,1874894.0,0.9759271307742355
2026-06-12,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,162100.0,181550.0,154200.0,174300.0,2582445.0,12.306701030927837
2026-06-15,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,175000.0,177600.0,160500.0,161200.0,622128.0,-7.515777395295467
2026-06-16,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,164800.0,167600.0,157600.0,158000.0,517479.0,-1.9851116625310175
2026-06-17,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,158000.0,159600.0,153100.0,158500.0,426325.0,0.31645569620253167
2026-06-18,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,157800.0,158000.0,148600.0,154500.0,534740.0,-2.5236593059936907
2026-06-19,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,156500.0,162000.0,149500.0,156100.0,924562.0,1.035598705501618
2026-06-22,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,152800.0,174300.0,152100.0,174000.0,1099286.0,11.467008327994876
2026-06-23,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,172000.0,172000.0,149200.0,151100.0,972306.0,-13.160919540229884
2026-06-24,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,152800.0,159600.0,144700.0,152400.0,762792.0,0.8603573792190603
2026-06-25,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,158300.0,165700.0,150800.0,158000.0,874867.0,3.674540682414698
2026-06-26,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,156000.0,165000.0,151800.0,158300.0,723260.0,0.18987341772151897
2026-06-29,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,158900.0,159100.0,141500.0,143600.0,700403.0,-9.286165508528113
2026-06-30,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,143900.0,150800.0,138400.0,144200.0,911207.0,0.4178272980501393
2026-07-01,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,144300.0,146200.0,127700.0,133200.0,2303434.0,-7.628294036061026
2026-07-02,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,128000.0,128000.0,115600.0,116800.0,1387107.0,-12.312312312312311
2026-07-03,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,116800.0,120700.0,115600.0,120700.0,628969.0,3.339041095890411
2026-07-06,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,121000.0,121300.0,109500.0,112900.0,473291.0,-6.4623032311516155
2026-07-07,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,112500.0,115900.0,108500.0,111800.0,588401.0,-0.9743135518157661
2026-07-08,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,108700.0,117900.0,107200.0,111800.0,668607.0,0.0
2026-07-09,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,111900.0,120100.0,111900.0,116700.0,460034.0,4.382826475849732
2026-07-10,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,119800.0,124100.0,115700.0,121900.0,487410.0,4.455869751499572
2026-07-13,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,121900.0,123600.0,109900.0,110700.0,414489.0,-9.187858900738311
2026-07-14,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,111700.0,116100.0,105900.0,113500.0,529151.0,2.5293586269196027
2026-07-15,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,118600.0,123000.0,116100.0,120800.0,291337.0,6.431718061674009
2026-07-16,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,118900.0,118900.0,108900.0,109600.0,343123.0,-9.271523178807946
2026-07-20,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,108500.0,109400.0,101500.0,102000.0,296661.0,-6.934306569343065
2026-07-21,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,102000.0,105400.0,100600.0,104700.0,226797.0,2.6470588235294117
2026-07-22,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,110100.0,112900.0,105400.0,105900.0,278074.0,1.146131805157593
2026-07-23,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,107200.0,111000.0,105200.0,110100.0,147444.0,3.9660056657223794
2026-07-24,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,106600.0,107900.0,99500.0,100000.0,293766.0,-9.173478655767484
2026-07-27,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,100100.0,102300.0,96100.0,98700.0,232838.0,-1.3
2026-07-28,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,92900.0,93900.0,83500.0,84800.0,496626.0,-14.083080040526848
2026-07-29,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,84900.0,86900.0,68900.0,74900.0,755663.0,-11.674528301886793
2026-07-30,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,73100.0,75900.0,69000.0,71200.0,604463.0,-4.939919893190922
2026-07-31,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,80000.0,83700.0,77500.0,83100.0,849510.0,16.713483146067414
2026-08-03,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,80300.0,83400.0,78100.0,80900.0,289455.0,-2.6474127557160045
2026-08-04,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,82300.0,85400.0,78800.0,85000.0,470438.0,5.067985166872682
2026-08-05,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,96900.0,96900.0,89100.0,90000.0,655375.0,5.88235294117647
2026-08-06,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,88800.0,91900.0,84000.0,88600.0,619866.0,-1.5555555555555556
2026-08-07,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,90400.0,91600.0,81900.0,84100.0,364342.0,-5.07900677200903
2026-08-10,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,85900.0,92800.0,85300.0,91900.0,404166.0,9.274673008323424
2026-08-11,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,90300.0,94500.0,88500.0,93200.0,251142.0,1.4145810663764962
2026-08-12,,,,,,,DB하이텍,000990,KR,pykrx_adjusted,94200.0,96800.0,90900.0,95100.0,292264.0,2.03862660944206
2026-05-13,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,1275000.0,1293000.0,1235000.0,1280000.0,145588.0,-2.2154316271963332
2026-05-14,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,1325000.0,1355000.0,1243000.0,1267000.0,133962.0,-1.015625
2026-05-15,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,1267000.0,1276000.0,1153000.0,1179000.0,184128.0,-6.945540647198106
2026-05-18,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,1137000.0,1174000.0,1073000.0,1147000.0,195181.0,-2.7141645462256148
2026-05-19,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,1145000.0,1147000.0,1059000.0,1095000.0,171144.0,-4.533565823888405
2026-05-20,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,1080000.0,1120000.0,1035000.0,1066000.0,178086.0,-2.6484018264840183
2026-05-21,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,1119000.0,1150000.0,1090000.0,1136000.0,187394.0,6.566604127579738
2026-05-22,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,1193000.0,1208000.0,1153000.0,1173000.0,123287.0,3.2570422535211265
2026-05-26,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,1230000.0,1231000.0,1145000.0,1148000.0,139347.0,-2.131287297527707
2026-05-27,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,1166000.0,1166000.0,1091000.0,1094000.0,205620.0,-4.70383275261324
2026-05-28,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,1091000.0,1100000.0,1007000.0,1047000.0,283478.0,-4.296160877513711
2026-05-29,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,1089000.0,1090000.0,1010000.0,1053000.0,275081.0,0.5730659025787965
2026-06-01,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,1054000.0,1112000.0,1037000.0,1066000.0,223784.0,1.2345679012345678
2026-06-02,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,1065000.0,1065000.0,982000.0,995000.0,207853.0,-6.660412757973734
2026-06-04,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,1017000.0,1031000.0,996000.0,999000.0,301379.0,0.4020100502512563
2026-06-05,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,996000.0,997000.0,931000.0,956000.0,127356.0,-4.3043043043043046
2026-06-08,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,844000.0,917000.0,844000.0,889000.0,165152.0,-7.00836820083682
2026-06-09,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,927000.0,958000.0,895000.0,944000.0,126447.0,6.186726659167604
2026-06-10,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,924000.0,1033000.0,921000.0,986000.0,258120.0,4.4491525423728815
2026-06-11,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,970000.0,1070000.0,931000.0,1033000.0,255349.0,4.766734279918864
2026-06-12,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,1107000.0,1165000.0,1049000.0,1130000.0,470167.0,9.390125847047434
2026-06-15,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,1132000.0,1194000.0,1118000.0,1194000.0,314453.0,5.663716814159292
2026-06-16,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,1212000.0,1213000.0,1107000.0,1114000.0,183143.0,-6.700167504187604
2026-06-17,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,1139000.0,1150000.0,1092000.0,1120000.0,161117.0,0.5385996409335727
2026-06-18,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,1138000.0,1150000.0,1070000.0,1087000.0,142182.0,-2.946428571428571
2026-06-19,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,1109000.0,1157000.0,1040000.0,1078000.0,210942.0,-0.8279668813247469
2026-06-22,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,1070000.0,1082000.0,1033000.0,1033000.0,145696.0,-4.174397031539889
2026-06-23,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,1055000.0,1103000.0,949000.0,949000.0,227332.0,-8.131655372700871
2026-06-24,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,943000.0,959000.0,911000.0,937000.0,213086.0,-1.2644889357218125
2026-06-25,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,980000.0,999000.0,950000.0,950000.0,146580.0,1.3874066168623265
2026-06-26,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,942000.0,952000.0,850000.0,883000.0,177503.0,-7.052631578947369
2026-06-29,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,944000.0,980000.0,901000.0,937000.0,152462.0,6.115515288788222
2026-06-30,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,972000.0,990000.0,924000.0,972000.0,186740.0,3.7353255069370332
2026-07-01,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,1019000.0,1064000.0,989000.0,1012000.0,188721.0,4.11522633744856
2026-07-02,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,1007000.0,1084000.0,932000.0,969000.0,243717.0,-4.24901185770751
2026-07-03,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,1001000.0,1007000.0,880000.0,945000.0,174000.0,-2.476780185758514
2026-07-06,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,952000.0,953000.0,888000.0,929000.0,120900.0,-1.6931216931216932
2026-07-07,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,920000.0,926000.0,876000.0,899000.0,171007.0,-3.229278794402583
2026-07-08,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,864000.0,868000.0,787000.0,814000.0,275138.0,-9.454949944382648
2026-07-09,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,820000.0,840000.0,780000.0,815000.0,252571.0,0.12285012285012285
2026-07-10,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,841000.0,873000.0,833000.0,851000.0,100286.0,4.41717791411043
2026-07-13,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,851000.0,855000.0,779000.0,788000.0,172717.0,-7.403055229142186
2026-07-14,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,782000.0,810000.0,756000.0,797000.0,215460.0,1.1421319796954315
2026-07-15,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,826000.0,839000.0,806000.0,823000.0,150948.0,3.262233375156838
2026-07-16,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,805000.0,818000.0,776000.0,797000.0,155320.0,-3.1591737545565004
2026-07-20,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,776000.0,787000.0,744000.0,752000.0,98296.0,-5.646173149309912
2026-07-21,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,745000.0,790000.0,717000.0,778000.0,133521.0,3.4574468085106385
2026-07-22,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,797000.0,827000.0,789000.0,795000.0,94161.0,2.185089974293059
2026-07-23,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,816000.0,869000.0,806000.0,869000.0,128462.0,9.30817610062893
2026-07-24,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,861000.0,870000.0,791000.0,810000.0,112579.0,-6.789413118527042
2026-07-27,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,827000.0,830000.0,780000.0,797000.0,82155.0,-1.6049382716049383
2026-07-28,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,764000.0,764000.0,690000.0,705000.0,199093.0,-11.543287327478042
2026-07-29,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,701000.0,707000.0,538000.0,586000.0,509927.0,-16.879432624113473
2026-07-30,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,591000.0,621000.0,568000.0,583000.0,393134.0,-0.5119453924914675
2026-07-31,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,670000.0,698000.0,635000.0,684000.0,253030.0,17.32418524871355
2026-08-03,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,678000.0,702000.0,658000.0,673000.0,130244.0,-1.608187134502924
2026-08-04,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,691000.0,716000.0,670000.0,716000.0,156137.0,6.389301634472511
2026-08-05,,,,,,,HD현대일렉트릭,267260,KR,pykrx_adjusted,750000.0,778000.0,732000.0,772000.0,164443.0,7.82122905027933
