name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error
Cerebras Systems Inc,CBRS,US,USD,NASDAQ,OK,2026-08-05,214.3,178.42,209.99,209.99,245.88,171.24,14.35,6.67,1.9,160.81,386.34,168.52,311.07,140.25,23.72,3507711.0,751702478.0,1084745750.0,False,,,,,,,57,yfinance_close,
DB하이텍,000990,KR,KRW,KOSPI,OK,2026-08-06,88000.0,69600.0,85400.0,85400.0,107300.0,66800.0,8760.0,6.06,1.8,68900.0,230500.0,71200.0,220500.0,234.54,11.82,22641.0,1992408000.0,39030669755.0,False,,,,,,,64,pykrx_adjusted,
HD현대일렉트릭,267260,KR,KRW,KOSPI,OK,2026-08-06,777000.0,673000.0,764000.0,764000.0,869000.0,652000.0,41700.0,4.46,2.6,538000.0,1430000.0,583000.0,1420000.0,165.8,26.79,7773.0,6039621000.0,127093644450.0,False,,,,,,,64,pykrx_adjusted,
HD현대중공업,329180,KR,KRW,KOSPI,OK,2026-08-06,518000.0,464500.0,512000.0,512000.0,565000.0,453500.0,21450.0,3.6,2.6,411500.0,765000.0,434000.0,745000.0,85.91,30.13,15019.0,7779842000.0,132309572725.0,False,,,,,,,64,pykrx_adjusted,
Intel,INTC,US,USD,NASDAQ,OK,2026-08-05,101.06,88.64,99.57,99.57,111.99,86.15,4.97,4.43,2.1,81.79,142.35,81.88,140.94,74.04,31.82,84200472.0,8509299495.0,11165560337.0,False,,,,,,,63,yfinance_close,
LG에너지솔루션,373220,KR,KRW,KOSPI,OK,2026-08-06,338500.0,304500.0,334500.0,334500.0,368500.0,297500.0,13660.0,3.66,1.8,290500.0,497500.0,300500.0,483000.0,71.26,23.19,12843.0,4347355500.0,98449750125.0,False,,,,,,,64,pykrx_adjusted,
LG이노텍,011070,KR,KRW,KOSPI,OK,2026-08-06,590000.0,457000.0,574000.0,574000.0,707000.0,430500.0,53200.0,6.12,2.5,416000.0,1788000.0,424000.0,1530000.0,329.81,12.68,19570.0,11546300000.0,173430034950.0,False,,,,,,,64,pykrx_adjusted,
LG전자,066570,KR,KRW,KOSPI,OK,2026-08-06,179300.0,144700.0,175200.0,175200.0,209500.0,137800.0,13830.0,6.27,2.0,141900.0,438000.0,148000.0,392500.0,208.67,12.63,92832.0,16644777600.0,235127750285.0,False,,,,,,,64,pykrx_adjusted,
LG전자우,066575,KR,KRW,KOSPI,OK,2026-08-06,63500.0,52900.0,62200.0,62200.0,72800.0,50800.0,4245.0,5.49,2.1,50000.0,138400.0,53000.0,124400.0,176.8,15.27,5288.0,335788000.0,6436324395.0,True,,,,,,,64,pykrx_adjusted,
LG화학,051910,KR,KRW,KOSPI,OK,2026-08-06,259500.0,233000.0,256500.0,256500.0,283000.0,227500.0,10620.0,3.43,2.1,224000.0,437500.0,232500.0,429500.0,95.31,16.63,8840.0,2293980000.0,53507477925.0,False,,,,,,,64,pykrx_adjusted,
