name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error
Cerebras Systems Inc,CBRS,US,USD,NASDAQ,OK,2026-06-25,168.52,162.87,163.8,163.8,203.12,156.42,15.73,6.59,1.5,161.26,386.34,168.52,311.07,139.58,3.23,18352300.0,3092729674.0,1443488435.0,False,,,,,,,29,yfinance_close,
DB하이텍,000990,KR,KRW,KOSPI,OK,2026-06-26,158300.0,137800.0,155800.0,155800.0,176300.0,133700.0,8190.0,5.51,1.9,76300.0,230500.0,77900.0,220500.0,202.1,53.18,723260.0,114492058000.0,143007822680.0,False,,,,,,,63,pykrx_adjusted,
HD현대일렉트릭,267260,KR,KRW,KOSPI,OK,2026-06-26,883000.0,838000.0,871000.0,871000.0,970000.0,805000.0,39400.0,3.66,2.3,830000.0,1430000.0,832000.0,1420000.0,72.29,8.83,177454.0,156691882000.0,223866870300.0,False,,,,,,,63,pykrx_adjusted,
HD현대중공업,329180,KR,KRW,KOSPI,OK,2026-06-26,564000.0,511000.0,558000.0,558000.0,611000.0,500000.0,21350.0,3.5,2.2,428000.0,765000.0,439000.0,745000.0,78.74,40.36,316742.0,178642488000.0,268961198800.0,False,,,,,,,63,pykrx_adjusted,
Intel,INTC,US,USD,NASDAQ,OK,2026-06-25,132.87,122.01,131.54,131.54,119.27,119.84,4.34,4.65,2.1,40.63,141.45,41.19,140.94,248.14,91.49,122588800.0,16288373257.0,16265667404.0,False,,,,,,,63,yfinance_close,
LG에너지솔루션,373220,KR,KRW,KOSPI,OK,2026-06-26,331500.0,326000.0,328000.0,328000.0,359000.0,313500.0,12440.0,2.99,1.8,323000.0,497500.0,331500.0,484500.0,54.02,4.87,582890.0,193228035000.0,225450077500.0,False,,,,,,,63,pykrx_adjusted,
LG이노텍,011070,KR,KRW,KOSPI,OK,2026-06-26,931000.0,817000.0,917000.0,917000.0,1031000.0,795000.0,45500.0,5.74,2.0,291500.0,1788000.0,293500.0,1530000.0,513.38,42.73,468089.0,435790859000.0,783837589300.0,False,,,,,,,63,pykrx_adjusted,
LG전자,066570,KR,KRW,KOSPI,OK,2026-06-26,195900.0,164800.0,192200.0,192200.0,223000.0,158600.0,12420.0,5.86,2.0,103600.0,438000.0,105600.0,392500.0,322.78,27.6,2018400.0,395404560000.0,1051559186400.0,False,,,,,,,63,pykrx_adjusted,
LG전자우,066575,KR,KRW,KOSPI,OK,2026-06-26,70600.0,61200.0,69500.0,69500.0,78900.0,59300.0,3770.0,4.93,2.1,47100.0,138400.0,47300.0,124400.0,193.84,25.74,186654.0,13177772400.0,64299946960.0,False,,,,,,,63,pykrx_adjusted,
LG화학,051910,KR,KRW,KOSPI,OK,2026-06-26,271000.0,267000.0,267500.0,267500.0,295000.0,256500.0,11000.0,3.16,2.4,264500.0,437500.0,271000.0,429500.0,65.41,3.76,283029.0,76700859000.0,126248439275.0,False,,,,,,,63,pykrx_adjusted,
LS,006260,KR,KRW,KOSPI,OK,2026-06-26,334000.0,286500.0,328500.0,328500.0,376000.0,277000.0,19050.0,4.65,2.0,246000.0,604000.0,256000.0,553000.0,145.53,24.58,200220.0,66873480000.0,91322079075.0,False,,,,,,,63,pykrx_adjusted,
LS ELECTRIC,010120,KR,KRW,KOSPI,OK,2026-06-26,203000.0,177000.0,199900.0,199900.0,226000.0,171800.0,10400.0,4.57,3.2,143000.0,335000.0,143600.0,318500.0,134.27,31.25,924468.0,187667004000.0,294573769650.0,False,,,,,,,63,pykrx_adjusted,
LS마린솔루션,060370,KR,KRW,KOSDAQ,OK,2026-06-26,23050.0,21650.0,22800.0,22800.0,26100.0,21800.0,1395.0,4.08,2.4,22450.0,51600.0,23050.0,50100.0,129.84,2.06,161841.0,3730435050.0,6812525095.0,True,,,,,,,63,pykrx_adjusted,
NVIDIA,NVDA,US,USD,NASDAQ,OK,2026-06-25,195.74,185.48,193.78,193.78,204.77,183.42,4.11,2.0,2.2,164.27,236.54,165.17,235.74,43.99,43.55,149550000.0,29272917822.0,35224347769.0,False,,,,,,,63,yfinance_close,
SK,034730,KR,KRW,KOSPI,OK,2026-06-26,815000.0,764000.0,807000.0,807000.0,754000.0,754000.0,20350.0,3.82,1.9,298000.0,883000.0,301000.0,858000.0,196.31,88.38,614460.0,500784900000.0,232081007900.0,False,,,,,,,63,pykrx_adjusted,
SK스퀘어,402340,KR,KRW,KOSPI,OK,2026-06-26,1720000.0,1584000.0,1703000.0,1703000.0,1809000.0,1556000.0,54500.0,5.12,2.3,460000.0,2189000.0,466500.0,1970000.0,375.87,72.87,1151198.0,1980060560000.0,1936832407600.0,False,,,,,,,63,pykrx_adjusted,
SK이노베이션,096770,KR,KRW,KOSPI,OK,2026-06-26,89500.0,88600.0,88600.0,88600.0,96100.0,85100.0,3025.0,2.56,2.2,87700.0,155400.0,89500.0,149800.0,77.19,2.66,476165.0,42616767500.0,52866859455.0,False,,,,,,,63,pykrx_adjusted,
SK하이닉스,000660,KR,KRW,KOSPI,OK,2026-06-26,2673000.0,2458000.0,2646000.0,2646000.0,2507000.0,2415000.0,85900.0,4.88,2.3,806000.0,2987000.0,807000.0,2919000.0,270.6,85.6,7178319.0,19187646687000.0,14339270811100.0,False,,,,,,,63,pykrx_adjusted,
대한전선,001440,KR,KRW,KOSPI,OK,2026-06-26,31000.0,26750.0,30350.0,30350.0,35850.0,25700.0,2210.0,4.95,2.3,26500.0,75900.0,26700.0,72300.0,186.42,9.11,3030300.0,93939300000.0,178573466385.0,False,,,,,,,63,pykrx_adjusted,
덕산테코피아,317330,KR,KRW,KOSDAQ,OK,2026-06-26,11060.0,10400.0,10950.0,10950.0,13220.0,10410.0,982.0,4.84,1.9,10730.0,33000.0,11060.0,31250.0,207.55,1.48,147649.0,1632997940.0,2243284126.0,True,,,,,,,63,pykrx_adjusted,
두산로보틱스,454910,KR,KRW,KOSPI,OK,2026-06-26,85000.0,79000.0,83400.0,83400.0,96500.0,75900.0,5230.0,4.8,2.3,78200.0,170000.0,79500.0,166700.0,117.39,7.41,557438.0,47382230000.0,281176617780.0,False,,,,,,,63,pykrx_adjusted,
두산에너빌리티,034020,KR,KRW,KOSPI,OK,2026-06-26,81100.0,76200.0,80300.0,80300.0,88700.0,76900.0,3435.0,3.3,2.0,79300.0,139200.0,81100.0,136400.0,75.54,3.01,4768842.0,386753086200.0,337064275550.0,False,,,,,,,63,pykrx_adjusted,
미래에셋벤처투자,100790,KR,KRW,KOSDAQ,OK,2026-06-26,18100.0,17010.0,17920.0,17920.0,24950.0,16950.0,3115.0,7.41,1.7,17470.0,70700.0,18100.0,67400.0,304.69,1.18,928409.0,16804202900.0,97614358202.0,False,,,,,,,63,pykrx_adjusted,
미래에셋증권,006800,KR,KRW,KOSPI,OK,2026-06-26,40250.0,39150.0,39600.0,39600.0,45150.0,37600.0,2230.0,3.54,1.9,38750.0,87800.0,40250.0,83800.0,126.58,3.06,3149592.0,126771078000.0,188715853802.0,False,,,,,,,63,pykrx_adjusted,
산일전기,062040,KR,KRW,KOSPI,OK,2026-06-26,215000.0,189300.0,212000.0,212000.0,237500.0,184200.0,10260.0,4.68,2.3,131000.0,341000.0,132500.0,333500.0,160.31,40.0,324782.0,69828130000.0,74845591500.0,False,,,,,,,63,pykrx_adjusted,
삼성SDI,006400,KR,KRW,KOSPI,OK,2026-06-26,455000.0,404500.0,449000.0,449000.0,499500.0,394500.0,20200.0,3.59,1.8,375000.0,723000.0,396500.0,712000.0,92.8,22.99,580098.0,263944590000.0,367221070425.0,False,,,,,,,63,pykrx_adjusted,
삼성생명,032830,KR,KRW,KOSPI,OK,2026-06-26,432500.0,398000.0,428000.0,428000.0,448500.0,391000.0,13830.0,4.04,2.0,208000.0,516000.0,210500.0,497000.0,148.32,72.77,436355.0,188723537500.0,252174336525.0,False,,,,,,,63,pykrx_adjusted,
삼성전기,009150,KR,KRW,KOSPI,OK,2026-06-26,1993000.0,1826000.0,1973000.0,1973000.0,1972000.0,1792000.0,66800.0,5.44,2.1,396500.0,2417000.0,407500.0,2270000.0,509.58,79.02,1305633.0,2602126569000.0,2808316102450.0,False,,,,,,,63,pykrx_adjusted,
삼성전자,005930,KR,KRW,KOSPI,OK,2026-06-26,339500.0,311500.0,336000.0,336000.0,329000.0,306000.0,11200.0,4.12,1.7,167000.0,374500.0,167200.0,362500.0,124.25,83.13,35233554.0,11961791583000.0,11254687230450.0,False,,,,,,,63,pykrx_adjusted,
삼성전자우,005935,KR,KRW,KOSPI,OK,2026-06-26,220500.0,203500.0,218500.0,218500.0,215000.0,199800.0,6900.0,3.87,1.7,113500.0,243500.0,114000.0,235000.0,114.54,82.31,4895880.0,1079541540000.0,1272607054025.0,False,,,,,,,63,pykrx_adjusted,
삼성중공업,010140,KR,KRW,KOSPI,OK,2026-06-26,23000.0,22400.0,22750.0,22750.0,24900.0,21550.0,865.0,3.02,2.0,22200.0,35350.0,23000.0,34400.0,59.23,6.08,6379087.0,146719001000.0,150396222425.0,False,,,,,,,63,pykrx_adjusted,
삼양식품,003230,KR,KRW,KOSPI,OK,2026-06-26,1111000.0,1033000.0,1100000.0,1100000.0,1180000.0,1017000.0,31300.0,2.52,2.4,1011000.0,1484000.0,1069000.0,1444000.0,46.79,21.14,36434.0,40478174000.0,62436707900.0,False,,,,,,,63,pykrx_adjusted,
삼화콘덴서,001820,KR,KRW,KOSPI,OK,2026-06-26,130600.0,114200.0,128600.0,128600.0,145100.0,110900.0,6570.0,6.44,1.5,51400.0,196800.0,51900.0,190100.0,282.88,54.47,605600.0,79091360000.0,210125763975.0,False,,,,,,,63,pykrx_adjusted,
셀트리온,068270,KR,KRW,KOSPI,OK,2026-06-26,165900.0,160100.0,164200.0,164200.0,174600.0,154100.0,3940.0,2.18,2.0,158500.0,202000.0,159400.0,199200.0,27.49,16.98,595966.0,98870759400.0,116435797243.0,False,,,,,,,63,pykrx_adjusted,
신세계,004170,KR,KRW,KOSPI,OK,2026-06-26,740000.0,690000.0,733000.0,733000.0,683000.0,680000.0,19910.0,3.92,1.6,295500.0,792000.0,300500.0,767000.0,168.02,89.53,120827.0,89411980000.0,81344712150.0,False,,,,,,,63,pykrx_adjusted,
주성엔지니어링,036930,KR,KRW,KOSDAQ,OK,2026-06-26,165600.0,139600.0,162500.0,162500.0,188500.0,134300.0,10420.0,6.97,2.0,59000.0,283000.0,60500.0,250500.0,380.07,47.6,2738941.0,453568629600.0,651510709090.0,False,,,,,,,63,pykrx_adjusted,
차백신연구소,261780,KR,KRW,KOSDAQ,OK,2026-06-26,2600.0,2325.0,2540.0,2540.0,3035.0,2230.0,198.0,5.88,2.2,2300.0,5430.0,2425.0,4530.0,136.09,9.58,537454.0,1397380400.0,3863553282.0,True,,,,,,,63,pykrx_adjusted,
