name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error
Cerebras Systems Inc,CBRS,US,USD,NASDAQ,OK,2026-06-08,237.83,198.7,232.35,232.35,278.05,190.83,18.28,7.35,1.8,196.73,386.34,201.01,311.07,96.38,21.68,8576441.0,2039734979.0,2524288145.0,False,,,,,,,17,yfinance_close,
DB하이텍,000990,KR,KRW,KOSPI,OK,2026-06-08,158800.0,141800.0,156800.0,156800.0,173700.0,138500.0,6780.0,4.88,2.1,76300.0,230500.0,77900.0,220500.0,202.1,53.5,564386.0,89624496800.0,140025009050.0,False,,,,,,,62,pykrx_adjusted,
HD현대일렉트릭,267260,KR,KRW,KOSPI,OK,2026-06-08,889000.0,838000.0,879000.0,879000.0,965000.0,805000.0,34550.0,3.24,2.1,830000.0,1430000.0,832000.0,1420000.0,72.29,9.83,165152.0,146820128000.0,214709257650.0,False,,,,,,,62,pykrx_adjusted,
HD현대중공업,329180,KR,KRW,KOSPI,OK,2026-06-08,621000.0,571000.0,615000.0,615000.0,665000.0,561000.0,20000.0,3.37,2.4,428000.0,765000.0,439000.0,745000.0,78.74,57.27,401352.0,249239592000.0,372602039250.0,False,,,,,,,62,pykrx_adjusted,
Intel,INTC,US,USD,NASDAQ,OK,2026-06-08,110.27,101.61,109.17,109.17,112.48,99.88,3.46,4.31,2.1,40.63,132.75,41.19,129.44,226.73,75.6,135091297.0,14896516867.0,14819752687.0,False,,,,,,,64,yfinance_close,
LG에너지솔루션,373220,KR,KRW,KOSPI,OK,2026-06-08,388500.0,358000.0,384500.0,384500.0,415500.0,352000.0,12180.0,2.95,1.8,350500.0,497500.0,356000.0,484500.0,41.94,25.85,422550.0,164160675000.0,269883771625.0,False,,,,,,,62,pykrx_adjusted,
LG이노텍,011070,KR,KRW,KOSPI,OK,2026-06-08,1095000.0,1005000.0,1084000.0,1084000.0,1174000.0,988000.0,35800.0,5.38,1.8,240000.0,1788000.0,250000.0,1530000.0,645.0,55.23,504487.0,552413265000.0,677122083350.0,False,,,,,,,62,pykrx_adjusted,
LG전자,066570,KR,KRW,KOSPI,OK,2026-06-08,268000.0,241000.0,265000.0,265000.0,291500.0,235500.0,10770.0,5.43,2.2,103600.0,438000.0,105600.0,392500.0,322.78,49.16,4271907.0,1144871076000.0,1273456528500.0,False,,,,,,,62,pykrx_adjusted,
LG전자우,066575,KR,KRW,KOSPI,OK,2026-06-08,86300.0,78000.0,85300.0,85300.0,93600.0,76300.0,3340.0,4.57,2.0,47100.0,138400.0,47300.0,124400.0,193.84,42.94,369659.0,31901571700.0,85842867600.0,False,,,,,,,62,pykrx_adjusted,
LG화학,051910,KR,KRW,KOSPI,OK,2026-06-08,321000.0,294500.0,318000.0,318000.0,344000.0,289500.0,10560.0,3.07,2.1,288000.0,437500.0,290000.0,429500.0,51.91,22.07,350623.0,112549983000.0,162328989325.0,False,,,,,,,62,pykrx_adjusted,
