name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error
Cerebras Systems Inc,CBRS,US,USD,NASDAQ,OK,2026-09-16,190.47,162.42,186.83,186.83,217.14,155.99,12.12,5.98,2.2,160.81,265.63,168.52,262.06,65.18,28.3,5042800.0,960502122.0,1219010896.0,False,,,,,,,62,yfinance_close,
DB하이텍,000990,KR,KRW,KOSPI,OK,2026-09-18,122800.0,109000.0,121100.0,121100.0,134900.0,106300.0,5510.0,5.04,2.0,68900.0,174300.0,71200.0,174000.0,152.98,51.14,200214.0,24586279200.0,64319519475.0,False,,,,,,,65,pykrx_adjusted,
HD현대일렉트릭,267260,KR,KRW,KOSPI,OK,2026-09-18,729000.0,652000.0,720000.0,720000.0,797000.0,637000.0,30700.0,3.85,2.1,538000.0,1157000.0,583000.0,1087000.0,115.06,30.86,28742.0,20952918000.0,88534231850.0,False,,,,,,,65,pykrx_adjusted,
HD현대중공업,329180,KR,KRW,KOSPI,OK,2026-09-18,459000.0,421000.0,454500.0,454500.0,492500.0,413500.0,15140.0,3.01,1.8,411500.0,726000.0,422000.0,684000.0,76.43,15.1,35846.0,16453314000.0,122759010350.0,False,,,,,,,65,pykrx_adjusted,
Intel,INTC,US,USD,NASDAQ,OK,2026-09-16,101.05,91.72,99.93,99.93,109.26,89.86,3.73,3.55,1.9,81.79,142.35,81.88,140.94,74.04,31.8,119923600.0,12118280146.0,8683240450.0,False,,,,,,,62,yfinance_close,
LG에너지솔루션,373220,KR,KRW,KOSPI,OK,2026-09-18,362500.0,332500.0,359000.0,359000.0,388500.0,326500.0,11930.0,3.42,1.7,290500.0,422000.0,300500.0,404500.0,45.27,54.75,39682.0,14384725000.0,110413296650.0,False,,,,,,,65,pykrx_adjusted,
LG이노텍,011070,KR,KRW,KOSPI,OK,2026-09-18,523000.0,442500.0,513000.0,513000.0,594000.0,426500.0,32100.0,4.76,2.2,416000.0,1320000.0,424000.0,1283000.0,217.31,11.84,29896.0,15635608000.0,136458809700.0,False,,,,,,,65,pykrx_adjusted,
LG전자,066570,KR,KRW,KOSPI,OK,2026-09-18,199200.0,181900.0,197100.0,197100.0,214500.0,178400.0,6920.0,3.63,1.7,141900.0,242000.0,148000.0,228500.0,70.54,57.24,98404.0,19602076800.0,126308973605.0,False,,,,,,,65,pykrx_adjusted,
LG전자우,066575,KR,KRW,KOSPI,OK,2026-09-18,68100.0,62700.0,67400.0,67400.0,72900.0,61600.0,2160.0,3.19,1.9,50000.0,81500.0,53000.0,78300.0,63.0,57.46,28281.0,1925936100.0,4536841840.0,True,,,,,,,65,pykrx_adjusted,
LG화학,051910,KR,KRW,KOSPI,OK,2026-09-18,266000.0,245500.0,263500.0,263500.0,284500.0,241000.0,8360.0,3.07,1.9,224000.0,364500.0,232500.0,342500.0,62.72,30.07,21136.0,5627460000.0,51841591500.0,False,,,,,,,65,pykrx_adjusted,
LS,006260,KR,KRW,KOSPI,OK,2026-09-18,322500.0,287000.0,318000.0,318000.0,354000.0,279500.0,14280.0,4.59,2.2,221000.0,452000.0,223500.0,417500.0,104.52,43.94,63996.0,20638710000.0,34002845950.0,False,,,,,,,65,pykrx_adjusted,
LS ELECTRIC,010120,KR,KRW,KOSPI,OK,2026-09-18,207500.0,182000.0,204500.0,204500.0,230000.0,176900.0,10210.0,5.02,2.6,148000.0,276500.0,150300.0,263500.0,86.82,46.3,191746.0,39787295000.0,93146628350.0,False,,,,,,,65,pykrx_adjusted,
LS마린솔루션,060370,KR,KRW,KOSDAQ,OK,2026-09-18,34100.0,31100.0,33750.0,33750.0,33200.0,30500.0,1195.0,4.23,2.5,22450.0,36200.0,23050.0,34450.0,61.25,84.73,331405.0,11300910500.0,2988968032.0,True,,,,,,,65,pykrx_adjusted,
NVIDIA,NVDA,US,USD,NASDAQ,OK,2026-09-16,213.9,203.56,211.76,211.76,223.0,201.5,4.13,1.97,2.1,189.8,234.76,190.01,230.36,23.69,53.6,96563600.0,20654953451.0,28479053358.0,False,,,,,,,62,yfinance_close,
SK,034730,KR,KRW,KOSPI,OK,2026-09-18,547000.0,478000.0,539000.0,539000.0,608000.0,464000.0,27650.0,4.49,2.0,450000.0,883000.0,468500.0,858000.0,96.22,22.4,20659.0,11300473000.0,69724811800.0,False,,,,,,,65,pykrx_adjusted,
SK스퀘어,402340,KR,KRW,KOSPI,OK,2026-09-18,1041000.0,866000.0,1020000.0,1020000.0,1195000.0,832000.0,69800.0,5.61,2.0,768000.0,2189000.0,799000.0,1970000.0,185.03,19.21,73904.0,76934064000.0,481215765050.0,False,,,,,,,65,pykrx_adjusted,
SK이노베이션,096770,KR,KRW,KOSPI,OK,2026-09-18,135800.0,123900.0,134400.0,134400.0,146300.0,121500.0,4770.0,4.1,1.8,87700.0,164700.0,89500.0,153500.0,87.8,62.47,151879.0,20625168200.0,172977252530.0,False,,,,,,,65,pykrx_adjusted,
SK하이닉스,000660,KR,KRW,KOSPI,OK,2026-09-18,1822000.0,1563000.0,1791000.0,1791000.0,2050000.0,1511000.0,103700.0,5.37,1.9,1246000.0,2987000.0,1322000.0,2919000.0,139.73,33.08,789524.0,1438512728000.0,5512280967750.0,False,,,,,,,65,pykrx_adjusted,
대한전선,001440,KR,KRW,KOSPI,OK,2026-09-18,31050.0,27700.0,30650.0,30650.0,34000.0,27050.0,1338.0,4.62,2.2,20550.0,42950.0,20800.0,39500.0,109.0,46.88,3864433.0,119990644650.0,44867400188.0,False,,,,,,,65,pykrx_adjusted,
덕산테코피아,317330,KR,KRW,KOSDAQ,OK,2026-09-18,13050.0,11760.0,12890.0,12890.0,14190.0,11500.0,517.0,4.6,1.9,7850.0,16110.0,8610.0,15220.0,105.22,62.95,21234.0,277103700.0,2332081763.0,True,,,,,,,65,pykrx_adjusted,
두산로보틱스,454910,KR,KRW,KOSPI,OK,2026-09-18,69800.0,62800.0,68900.0,68900.0,75900.0,61400.0,2800.0,3.79,1.9,54200.0,108900.0,55400.0,102700.0,100.92,28.43,53688.0,3744738000.0,18963529035.0,False,,,,,,,65,pykrx_adjusted,
두산에너빌리티,034020,KR,KRW,KOSPI,OK,2026-09-18,85500.0,78300.0,84600.0,84600.0,91800.0,76800.0,2885.0,3.69,2.1,57000.0,109300.0,60200.0,99600.0,91.75,54.49,699925.0,59843587500.0,270531033525.0,False,,,,,,,65,pykrx_adjusted,
미래에셋벤처투자,100790,KR,KRW,KOSDAQ,OK,2026-09-18,17600.0,15570.0,17360.0,17360.0,19390.0,15160.0,813.0,5.13,1.9,10000.0,27350.0,10530.0,25500.0,173.5,43.8,601396.0,10584569600.0,10928603836.0,False,,,,,,,65,pykrx_adjusted,
미래에셋증권,006800,KR,KRW,KOSPI,OK,2026-09-18,31700.0,29200.0,31300.0,31300.0,34750.0,28050.0,1383.0,3.61,1.7,28900.0,52700.0,30200.0,50700.0,82.35,11.76,187264.0,5936268800.0,33656199985.0,False,,,,,,,65,pykrx_adjusted,
산일전기,062040,KR,KRW,KOSPI,OK,2026-09-18,209500.0,187400.0,207000.0,207000.0,229000.0,182900.0,8860.0,4.82,2.6,115800.0,272500.0,120800.0,261500.0,135.32,59.8,122949.0,25757815500.0,57996246745.0,False,,,,,,,65,pykrx_adjusted,
삼성SDI,006400,KR,KRW,KOSPI,OK,2026-09-18,540000.0,492000.0,534000.0,534000.0,543000.0,482000.0,19270.0,4.12,1.8,341500.0,600000.0,358500.0,577000.0,75.7,76.79,58833.0,31769820000.0,238218795450.0,False,,,,,,,65,pykrx_adjusted,
삼성생명,032830,KR,KRW,KOSPI,OK,2026-09-18,281000.0,248500.0,276500.0,276500.0,312000.0,238500.0,14140.0,4.27,1.8,246000.0,516000.0,264000.0,497000.0,109.96,12.85,57367.0,16105785250.0,108752386762.0,False,,,,,,,65,pykrx_adjusted,
삼성전기,009150,KR,KRW,KOSPI,OK,2026-09-18,1395000.0,1204000.0,1372000.0,1372000.0,1563000.0,1165000.0,76600.0,5.29,2.0,865000.0,2417000.0,879000.0,2270000.0,179.42,34.15,251064.0,350234280000.0,762602956600.0,False,,,,,,,65,pykrx_adjusted,
삼성전자,005930,KR,KRW,KOSPI,OK,2026-09-18,259000.0,228000.0,255000.0,255000.0,285500.0,222000.0,12210.0,4.47,1.9,189200.0,374500.0,207000.0,362500.0,97.94,37.53,3190413.0,825519363750.0,4310317120838.0,False,,,,,,,65,pykrx_adjusted,
삼성전자우,005935,KR,KRW,KOSPI,OK,2026-09-18,196500.0,174900.0,193900.0,193900.0,215500.0,170600.0,8630.0,4.55,1.8,139600.0,240500.0,151000.0,235000.0,72.28,56.39,939521.0,184615876500.0,676990900600.0,False,,,,,,,65,pykrx_adjusted,
삼성중공업,010140,KR,KRW,KOSPI,OK,2026-09-18,21200.0,19560.0,21000.0,21000.0,22650.0,19230.0,657.0,2.97,1.7,18440.0,29050.0,19400.0,27700.0,57.54,26.01,468150.0,9924780000.0,58814319116.0,False,,,,,,,65,pykrx_adjusted,
삼양식품,003230,KR,KRW,KOSPI,OK,2026-09-18,1302000.0,1214000.0,1289000.0,1289000.0,1380000.0,1196000.0,35250.0,2.87,2.0,1011000.0,1557000.0,1053000.0,1547000.0,54.01,53.3,7971.0,10378242000.0,70637364650.0,False,,,,,,,65,pykrx_adjusted,
삼화콘덴서,001820,KR,KRW,KOSPI,OK,2026-09-18,149100.0,133100.0,147200.0,147200.0,163200.0,129900.0,6390.0,6.02,2.4,56500.0,196800.0,57800.0,190100.0,248.32,66.0,978281.0,145861697100.0,119907745805.0,False,,,,,,,65,pykrx_adjusted,
셀트리온,068270,KR,KRW,KOSPI,OK,2026-09-18,179900.0,171900.0,178100.0,178100.0,186900.0,170300.0,3190.0,1.77,2.2,159200.0,212000.0,160500.0,210500.0,33.17,39.2,67019.0,12056718100.0,67968172375.0,False,,,,,,,65,pykrx_adjusted,
신세계,004170,KR,KRW,KOSPI,OK,2026-09-18,364500.0,355500.0,359000.0,359000.0,406500.0,341500.0,19130.0,3.66,2.1,352000.0,792000.0,357000.0,776000.0,125.0,2.84,17650.0,6433425000.0,33587603150.0,False,,,,,,,65,pykrx_adjusted,
주성엔지니어링,036930,KR,KRW,KOSDAQ,OK,2026-09-18,205000.0,178400.0,202000.0,202000.0,221500.0,173100.0,10630.0,6.28,1.9,96800.0,256500.0,98300.0,242000.0,164.98,67.75,321543.0,65916315000.0,236726043635.0,False,,,,,,,65,pykrx_adjusted,
차백신연구소,261780,KR,KRW,KOSDAQ,OK,2026-09-18,3905.0,3630.0,3865.0,3865.0,4030.0,3575.0,110.0,4.22,2.9,1824.0,4655.0,1857.0,4215.0,155.21,73.51,566873.0,2213639065.0,2992315910.0,True,,,,,,,65,pykrx_adjusted,
코리아써키트,007810,KR,KRW,KOSPI,OK,2026-09-18,51900.0,42950.0,50800.0,50800.0,59800.0,41150.0,3585.0,5.26,1.9,37600.0,144800.0,38500.0,136000.0,285.11,13.34,47117.0,2445372300.0,11787822775.0,False,,,,,,,65,pykrx_adjusted,
코스모로보틱스,439960,KR,KRW,KOSDAQ,OK,2026-09-18,11460.0,10100.0,11200.0,11200.0,13350.0,9700.0,857.0,5.66,2.0,10000.0,29100.0,10400.0,25700.0,191.0,7.64,188498.0,2160187080.0,9590248206.0,True,,,,,,,65,pykrx_adjusted,
파마리서치,214450,KR,KRW,KOSDAQ,OK,2026-09-18,331000.0,296500.0,327000.0,327000.0,361500.0,289500.0,13880.0,3.83,1.8,276000.0,465500.0,280000.0,461500.0,68.66,29.02,27961.0,9255091000.0,44144225500.0,False,,,,,,,65,pykrx_adjusted,
한미반도체,042700,KR,KRW,KOSPI,OK,2026-09-18,231000.0,205500.0,228000.0,228000.0,253500.0,200000.0,10270.0,4.59,1.9,148900.0,345500.0,167600.0,315500.0,132.03,41.76,121330.0,28027230000.0,143882322875.0,False,,,,,,,65,pykrx_adjusted,
한화오션,042660,KR,KRW,KOSPI,OK,2026-09-18,83300.0,74100.0,82200.0,82200.0,91400.0,72200.0,3695.0,3.93,1.8,71300.0,134900.0,74600.0,128400.0,89.2,18.87,136229.0,11347875700.0,55117608790.0,False,,,,,,,65,pykrx_adjusted,
현대모비스,012330,KR,KRW,KOSPI,OK,2026-09-18,383500.0,360500.0,379500.0,379500.0,413000.0,368500.0,13320.0,2.71,1.9,380000.0,659000.0,383500.0,612000.0,73.42,1.25,53177.0,20393379500.0,136739168100.0,False,,,,,,,65,pykrx_adjusted,
현대오토에버,307950,KR,KRW,KOSPI,OK,2026-09-18,368500.0,326500.0,363500.0,363500.0,405500.0,318000.0,16850.0,3.86,2.1,305000.0,728000.0,315500.0,668000.0,138.69,15.01,4538.0,1672253000.0,25669939050.0,False,,,,,,,65,pykrx_adjusted,
현대차,005380,KR,KRW,KOSPI,OK,2026-09-18,368000.0,342000.0,364500.0,364500.0,394000.0,332500.0,11890.0,2.7,1.8,338500.0,631000.0,351000.0,613000.0,86.41,10.09,97814.0,35995552000.0,199877125825.0,False,,,,,,,65,pykrx_adjusted,
현대차2우B,005387,KR,KRW,KOSPI,OK,2026-09-18,175500.0,171800.0,173700.0,173700.0,185400.0,165000.0,4515.0,2.23,2.1,170100.0,248000.0,172200.0,241000.0,45.8,6.93,40185.0,7052467500.0,19911761130.0,False,,,,,,,65,pykrx_adjusted,
현대차우,005385,KR,KRW,KOSPI,OK,2026-09-18,175100.0,171900.0,173300.0,173300.0,185000.0,165100.0,4510.0,2.24,2.3,170200.0,248000.0,172100.0,243000.0,45.71,6.3,28814.0,5045331400.0,12923313660.0,False,,,,,,,65,pykrx_adjusted,
