name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error
Cerebras Systems Inc,CBRS,US,USD,NASDAQ,OK,2026-07-13,204.62,167.01,200.11,200.11,237.72,159.49,15.04,6.69,1.8,160.81,386.34,168.52,311.07,140.25,19.43,3475274.0,711110549.0,1549421914.0,False,,,,,,,40,yfinance_close,
DB하이텍,000990,KR,KRW,KOSPI,OK,2026-07-14,111200.0,94000.0,108500.0,108500.0,130600.0,90300.0,8830.0,5.67,1.8,93100.0,230500.0,96700.0,220500.0,147.58,13.17,92390.0,10273768000.0,107081234820.0,False,,,,,,,62,pykrx_adjusted,
HD현대일렉트릭,267260,KR,KRW,KOSPI,OK,2026-07-14,786000.0,764000.0,774000.0,774000.0,875000.0,733000.0,40400.0,3.76,2.5,756000.0,1430000.0,786000.0,1420000.0,89.15,4.45,66841.0,52537026000.0,165503710700.0,False,,,,,,,62,pykrx_adjusted,
HD현대중공업,329180,KR,KRW,KOSPI,OK,2026-07-14,469000.0,457500.0,462500.0,462500.0,518000.0,439500.0,22100.0,3.53,2.8,453000.0,765000.0,469000.0,745000.0,68.87,5.13,161691.0,75833079000.0,185190534875.0,False,,,,,,,62,pykrx_adjusted,
Intel,INTC,US,USD,NASDAQ,OK,2026-07-13,103.12,90.76,101.64,101.64,114.0,88.29,4.94,4.6,1.8,62.09,142.35,63.81,140.94,129.26,51.12,99602024.0,10270960988.0,15099528304.0,False,,,,,,,62,yfinance_close,
LG에너지솔루션,373220,KR,KRW,KOSPI,OK,2026-07-14,325500.0,312500.0,321500.0,321500.0,356500.0,300000.0,14020.0,3.51,1.8,309500.0,497500.0,313500.0,484500.0,60.74,8.51,102569.0,33386209500.0,155902167800.0,False,,,,,,,62,pykrx_adjusted,
LG이노텍,011070,KR,KRW,KOSPI,OK,2026-07-14,664000.0,541000.0,649000.0,649000.0,772000.0,517000.0,49150.0,5.45,2.6,360000.0,1788000.0,370500.0,1530000.0,396.67,21.29,87073.0,57816472000.0,349243710050.0,False,,,,,,,62,pykrx_adjusted,
LG전자,066570,KR,KRW,KOSPI,OK,2026-07-14,186600.0,154200.0,182700.0,182700.0,215000.0,147700.0,12950.0,5.87,2.1,117600.0,438000.0,120000.0,392500.0,272.45,21.54,635641.0,118610610600.0,365364711455.0,False,,,,,,,62,pykrx_adjusted,
LG전자우,066575,KR,KRW,KOSPI,OK,2026-07-14,66400.0,56700.0,65200.0,65200.0,74900.0,54800.0,3860.0,4.88,2.2,51600.0,138400.0,52800.0,124400.0,168.22,17.05,40853.0,2712639200.0,10861034970.0,False,,,,,,,62,pykrx_adjusted,
LG화학,051910,KR,KRW,KOSPI,OK,2026-07-14,262000.0,251000.0,258500.0,258500.0,286000.0,241000.0,10940.0,3.23,2.2,248500.0,437500.0,251500.0,429500.0,76.06,7.14,66778.0,17495836000.0,72869194700.0,False,,,,,,,62,pykrx_adjusted,
LS,006260,KR,KRW,KOSPI,OK,2026-07-14,295000.0,277500.0,292000.0,292000.0,341000.0,281000.0,20800.0,4.98,2.2,289500.0,604000.0,295000.0,553000.0,108.64,1.75,45232.0,13343440000.0,68356491900.0,False,,,,,,,62,pykrx_adjusted,
LS ELECTRIC,010120,KR,KRW,KOSPI,OK,2026-07-14,187800.0,180800.0,184200.0,184200.0,214500.0,173600.0,12160.0,5.12,3.4,179000.0,335000.0,183500.0,318500.0,87.15,5.64,364229.0,68402206200.0,254731471555.0,False,,,,,,,62,pykrx_adjusted,
LS마린솔루션,060370,KR,KRW,KOSDAQ,OK,2026-07-14,26400.0,22650.0,25900.0,25900.0,29950.0,21800.0,1604.0,4.93,2.8,22450.0,51600.0,23050.0,50100.0,129.84,13.55,24684.0,651657600.0,5013782442.0,True,,,,,,,62,pykrx_adjusted,
NVIDIA,NVDA,US,USD,NASDAQ,OK,2026-07-13,203.53,192.9,201.49,201.49,212.89,190.77,4.25,2.03,2.0,189.8,236.54,192.53,235.74,24.63,29.38,113202886.0,23040183249.0,29202415927.0,False,,,,,,,62,yfinance_close,
