name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error
Cerebras Systems Inc,CBRS,US,USD,NASDAQ,OK,2026-09-08,199.77,168.37,196.0,196.0,227.4,162.1,12.56,6.14,2.1,160.81,265.63,168.52,262.06,65.18,37.17,7994400.0,1597041322.0,1856451029.0,False,,,,,,,62,yfinance_close,
DB하이텍,000990,KR,KRW,KOSPI,OK,2026-09-10,111300.0,97300.0,109600.0,109600.0,123600.0,94500.0,5590.0,4.94,1.9,68900.0,181600.0,71200.0,174300.0,163.5,37.64,210546.0,23433769800.0,36577888975.0,False,,,,,,,65,pykrx_adjusted,
HD현대일렉트릭,267260,KR,KRW,KOSPI,OK,2026-09-10,734000.0,646000.0,723000.0,723000.0,811000.0,629000.0,35050.0,4.22,2.1,538000.0,1213000.0,583000.0,1194000.0,125.46,29.04,21002.0,15415468000.0,93583481650.0,False,,,,,,,65,pykrx_adjusted,
HD현대중공업,329180,KR,KRW,KOSPI,OK,2026-09-10,460500.0,422000.0,456000.0,456000.0,494500.0,414500.0,15350.0,2.92,2.0,411500.0,738000.0,422000.0,714000.0,79.34,15.01,111311.0,51258715500.0,100413325650.0,False,,,,,,,65,pykrx_adjusted,
Intel,INTC,US,USD,NASDAQ,OK,2026-09-08,104.47,93.97,103.21,103.21,113.71,91.87,4.2,3.9,1.9,81.79,142.35,81.88,140.94,74.04,37.45,140269300.0,14653933942.0,9516706008.0,False,,,,,,,62,yfinance_close,
LG에너지솔루션,373220,KR,KRW,KOSPI,OK,2026-09-10,367500.0,336500.0,364000.0,364000.0,395000.0,330000.0,12420.0,3.53,1.6,290500.0,425000.0,300500.0,420500.0,46.3,57.25,79252.0,29125110000.0,110278526150.0,False,,,,,,,65,pykrx_adjusted,
LG이노텍,011070,KR,KRW,KOSPI,OK,2026-09-10,558000.0,468500.0,547000.0,547000.0,637000.0,451000.0,35750.0,4.99,2.5,416000.0,1320000.0,424000.0,1283000.0,217.31,15.71,35922.0,20044476000.0,161809412050.0,False,,,,,,,65,pykrx_adjusted,
LG전자,066570,KR,KRW,KOSPI,OK,2026-09-10,206500.0,188600.0,204500.0,204500.0,222000.0,185000.0,7150.0,3.7,1.7,141900.0,262000.0,148000.0,243500.0,84.64,53.79,202069.0,41727248500.0,164083383940.0,False,,,,,,,65,pykrx_adjusted,
LG전자우,066575,KR,KRW,KOSPI,OK,2026-09-10,73300.0,67500.0,72600.0,72600.0,78400.0,66300.0,2340.0,3.38,1.9,50000.0,90000.0,53000.0,87100.0,80.0,58.25,10515.0,770749500.0,5271517510.0,True,,,,,,,65,pykrx_adjusted,
LG화학,051910,KR,KRW,KOSPI,OK,2026-09-10,290000.0,267000.0,287000.0,287000.0,310500.0,262000.0,9300.0,3.32,2.0,224000.0,372500.0,232500.0,367500.0,66.29,44.44,105144.0,30491760000.0,48103783075.0,False,,,,,,,65,pykrx_adjusted,
LS,006260,KR,KRW,KOSPI,OK,2026-09-10,317500.0,279500.0,313000.0,313000.0,351000.0,272000.0,15200.0,4.78,2.3,221000.0,452000.0,223500.0,433000.0,104.52,41.77,26130.0,8296275000.0,47708892325.0,False,,,,,,,65,pykrx_adjusted,
LS ELECTRIC,010120,KR,KRW,KOSPI,OK,2026-09-10,204000.0,176700.0,200500.0,200500.0,228000.0,171200.0,10930.0,5.31,2.4,148000.0,276500.0,150300.0,263500.0,86.82,43.58,100407.0,20483028000.0,110508557325.0,False,,,,,,,65,pykrx_adjusted,
LS마린솔루션,060370,KR,KRW,KOSDAQ,OK,2026-09-10,31150.0,28200.0,30800.0,30800.0,32100.0,27600.0,1189.0,4.22,2.7,22450.0,34800.0,23050.0,34450.0,55.01,70.45,18445.0,574561750.0,2853338708.0,True,,,,,,,65,pykrx_adjusted,
NVIDIA,NVDA,US,USD,NASDAQ,OK,2026-09-08,225.73,215.06,223.47,223.47,224.87,212.92,4.27,2.04,2.0,189.8,234.76,190.01,230.36,23.69,79.92,122965600.0,27757024363.0,28535382758.0,False,,,,,,,62,yfinance_close,
SK,034730,KR,KRW,KOSPI,OK,2026-09-10,602000.0,530000.0,593000.0,593000.0,666000.0,515000.0,28900.0,4.67,1.9,450000.0,883000.0,468500.0,858000.0,96.22,35.1,28288.0,17029376000.0,80084020150.0,False,,,,,,,65,pykrx_adjusted,
SK스퀘어,402340,KR,KRW,KOSPI,OK,2026-09-10,1125000.0,937000.0,1102000.0,1102000.0,1291000.0,899000.0,75300.0,5.96,2.0,768000.0,2189000.0,799000.0,1970000.0,185.03,25.12,109291.0,122952375000.0,584768812050.0,False,,,,,,,65,pykrx_adjusted,
SK이노베이션,096770,KR,KRW,KOSPI,OK,2026-09-10,158300.0,146900.0,156700.0,156700.0,147800.0,144600.0,4550.0,4.01,2.0,87700.0,164700.0,89500.0,158300.0,87.8,91.69,1261527.0,199699724100.0,153057031050.0,False,,,,,,,65,pykrx_adjusted,
SK하이닉스,000660,KR,KRW,KOSPI,OK,2026-09-10,1830000.0,1557000.0,1797000.0,1797000.0,2070000.0,1502000.0,109200.0,5.56,1.8,1246000.0,2987000.0,1322000.0,2919000.0,139.73,33.54,831563.0,1521760290000.0,6113210347900.0,False,,,,,,,65,pykrx_adjusted,
대한전선,001440,KR,KRW,KOSPI,OK,2026-09-10,29300.0,25900.0,28900.0,28900.0,32300.0,25200.0,1368.0,4.63,2.5,20550.0,44150.0,20800.0,41150.0,114.84,37.08,933659.0,27356208700.0,42778210202.0,False,,,,,,,65,pykrx_adjusted,
덕산테코피아,317330,KR,KRW,KOSDAQ,OK,2026-09-10,13230.0,11940.0,13080.0,13080.0,14360.0,11690.0,515.0,4.54,2.1,7850.0,17000.0,8610.0,16220.0,116.56,58.8,33593.0,444435390.0,2139633494.0,True,,,,,,,65,pykrx_adjusted,
두산로보틱스,454910,KR,KRW,KOSPI,OK,2026-09-10,71800.0,64600.0,70900.0,70900.0,78100.0,63200.0,2880.0,3.8,2.1,54200.0,119300.0,55400.0,111400.0,120.11,27.04,220691.0,15845613800.0,25024051635.0,False,,,,,,,65,pykrx_adjusted,
두산에너빌리티,034020,KR,KRW,KOSPI,OK,2026-09-10,88900.0,81300.0,88000.0,88000.0,95500.0,79800.0,3020.0,3.82,2.5,57000.0,109300.0,60200.0,103300.0,91.75,60.99,720172.0,64023290800.0,254130766365.0,False,,,,,,,65,pykrx_adjusted,
미래에셋벤처투자,100790,KR,KRW,KOSDAQ,OK,2026-09-10,16360.0,13670.0,16040.0,16040.0,18730.0,13130.0,1076.0,5.73,2.2,10000.0,47200.0,10530.0,42100.0,372.0,17.1,160279.0,2622164440.0,16225937584.0,False,,,,,,,65,pykrx_adjusted,
미래에셋증권,006800,KR,KRW,KOSPI,OK,2026-09-10,34150.0,30650.0,33750.0,33750.0,37200.0,29950.0,1395.0,3.58,1.7,28900.0,55900.0,30200.0,52300.0,93.43,19.44,127952.0,4369560800.0,41002235085.0,False,,,,,,,65,pykrx_adjusted,
산일전기,062040,KR,KRW,KOSPI,OK,2026-09-10,197400.0,174200.0,194600.0,194600.0,218000.0,169600.0,9270.0,4.97,3.0,115800.0,272500.0,120800.0,261500.0,135.32,52.07,124812.0,24637888800.0,52978826370.0,False,,,,,,,65,pykrx_adjusted,
삼성SDI,006400,KR,KRW,KOSPI,OK,2026-09-10,566000.0,517000.0,560000.0,560000.0,543000.0,507000.0,19630.0,4.2,1.7,341500.0,600000.0,358500.0,577000.0,75.7,86.85,104555.0,59178130000.0,241706012675.0,False,,,,,,,65,pykrx_adjusted,
삼성생명,032830,KR,KRW,KOSPI,OK,2026-09-10,305500.0,267000.0,301000.0,301000.0,339000.0,259500.0,15300.0,4.52,1.9,246000.0,516000.0,264000.0,497000.0,109.96,22.0,73051.0,22317080500.0,133851072725.0,False,,,,,,,65,pykrx_adjusted,
삼성전기,009150,KR,KRW,KOSPI,OK,2026-09-10,1366000.0,1157000.0,1341000.0,1341000.0,1550000.0,1115000.0,83600.0,5.63,2.0,865000.0,2417000.0,879000.0,2270000.0,179.42,32.28,115472.0,157734752000.0,951288416600.0,False,,,,,,,65,pykrx_adjusted,
삼성전자,005930,KR,KRW,KOSPI,OK,2026-09-10,265500.0,233500.0,261500.0,261500.0,293500.0,227000.0,12830.0,4.63,1.9,189200.0,374500.0,207000.0,362500.0,97.94,41.18,2866805.0,761136727500.0,5286976462600.0,False,,,,,,,65,pykrx_adjusted,
