ticker,name,corp_code,preferred_fs_div,dominant_financial_period,annual_source_year,fresh_deep_status,fresh_deep_fs_div,fresh_deep_message,fresh_exact_classification,recovery_lane,approved_depreciation_occurrences,approved_depreciation_values_json,approved_amortisation_occurrences,approved_amortisation_values_json,fresh_exact_stats_json,fresh_da_candidates_json
001440,대한전선,00113207,CFS,2026_11012,2025,OK,CFS,,NO_APPROVED_EXACT,NO_APPROVED_EXACT_CURRENT_OFFICIAL_PATH,0,[],0,[],"{""ifrs-full_AdjustmentsForAmortisationExpense"":{""occurrence_count"":0,""unique_numeric_values"":[],""account_names"":[]},""ifrs-full_AdjustmentsForDepreciationExpense"":{""occurrence_count"":0,""unique_numeric_values"":[],""account_names"":[]}}",[]
066570,LG전자,00401731,CFS,2026_11012,2025,OK,CFS,,NO_APPROVED_EXACT,NO_APPROVED_EXACT_CURRENT_OFFICIAL_PATH,0,[],0,[],"{""ifrs-full_AdjustmentsForAmortisationExpense"":{""occurrence_count"":0,""unique_numeric_values"":[],""account_names"":[]},""ifrs-full_AdjustmentsForDepreciationExpense"":{""occurrence_count"":0,""unique_numeric_values"":[],""account_names"":[]}}",[]
071840,롯데하이마트,00158307,OFS,2026_11012,2025,OK,OFS,,NO_APPROVED_EXACT,NO_APPROVED_EXACT_CURRENT_OFFICIAL_PATH,0,[],0,[],"{""ifrs-full_AdjustmentsForAmortisationExpense"":{""occurrence_count"":0,""unique_numeric_values"":[],""account_names"":[]},""ifrs-full_AdjustmentsForDepreciationExpense"":{""occurrence_count"":0,""unique_numeric_values"":[],""account_names"":[]}}",[]
086280,현대글로비스,00360595,CFS,2026_11012,2025,OK,CFS,,NO_APPROVED_EXACT,NO_APPROVED_EXACT_CURRENT_OFFICIAL_PATH,0,[],0,[],"{""ifrs-full_AdjustmentsForAmortisationExpense"":{""occurrence_count"":0,""unique_numeric_values"":[],""account_names"":[]},""ifrs-full_AdjustmentsForDepreciationExpense"":{""occurrence_count"":0,""unique_numeric_values"":[],""account_names"":[]}}",[]
