name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error
두산로보틱스,454910,KR,KRW,KOSPI,OK,2026-07-29,62900.0,60100.0,61100.0,61100.0,75900.0,57700.0,5890.0,5.81,2.1,59500.0,170000.0,60400.0,166700.0,185.71,3.08,63766.0,4010881400.0,42255207425.0,False,,,,,,,61,pykrx_adjusted,
두산에너빌리티,034020,KR,KRW,KOSPI,OK,2026-07-29,65200.0,63600.0,64100.0,64100.0,72700.0,61100.0,3420.0,3.68,2.1,63000.0,139200.0,64700.0,136400.0,120.95,2.82,164302.0,10704275300.0,190686131580.0,False,,,,,,,61,pykrx_adjusted,
미래에셋벤처투자,100790,KR,KRW,KOSDAQ,OK,2026-07-29,12220.0,11490.0,12100.0,12100.0,17620.0,11160.0,2455.0,6.63,1.8,11500.0,70700.0,11990.0,67400.0,514.78,1.22,18252.0,223039440.0,5368910108.0,True,,,,,,,61,pykrx_adjusted,
미래에셋증권,006800,KR,KRW,KOSPI,OK,2026-07-29,33350.0,31350.0,33000.0,33000.0,38100.0,31500.0,2155.0,4.06,1.8,32500.0,87800.0,33050.0,83800.0,170.15,1.54,89836.0,2996030600.0,76906220882.0,False,,,,,,,61,pykrx_adjusted,
산일전기,062040,KR,KRW,KOSPI,OK,2026-07-29,145100.0,136400.0,143600.0,143600.0,170800.0,138800.0,11700.0,5.09,2.7,143100.0,341000.0,145100.0,333500.0,138.29,1.01,17138.0,2486723800.0,50507058540.0,False,,,,,,,61,pykrx_adjusted,
삼성SDI,006400,KR,KRW,KOSPI,OK,2026-07-29,393500.0,382500.0,387000.0,387000.0,441500.0,367000.0,21700.0,4.16,1.7,378500.0,723000.0,382000.0,712000.0,91.02,4.35,28434.0,11188779000.0,199179296675.0,False,,,,,,,61,pykrx_adjusted,
삼성생명,032830,KR,KRW,KOSPI,OK,2026-07-29,283000.0,249000.0,278000.0,278000.0,321000.0,239000.0,17180.0,4.65,2.4,246500.0,516000.0,249500.0,497000.0,109.53,13.52,11549.0,3268367000.0,148872820525.0,False,,,,,,,61,pykrx_adjusted,
삼성전기,009150,KR,KRW,KOSPI,OK,2026-07-29,1149000.0,906000.0,1120000.0,1120000.0,1363000.0,857000.0,97300.0,6.17,2.0,808000.0,2417000.0,827000.0,2270000.0,199.13,21.19,65998.0,75831702000.0,1353167756400.0,False,,,,,,,61,pykrx_adjusted,
삼성전자,005930,KR,KRW,KOSPI,OK,2026-07-29,228500.0,220500.0,224000.0,224000.0,261500.0,212000.0,14890.0,5.05,1.8,218500.0,374500.0,220000.0,362500.0,71.4,6.41,2982136.0,681418076000.0,7297234724025.0,False,,,,,,,61,pykrx_adjusted,
삼성전자우,005935,KR,KRW,KOSPI,OK,2026-07-29,165400.0,156800.0,162700.0,162700.0,185500.0,150500.0,9120.0,4.67,1.7,155200.0,243500.0,158200.0,235000.0,56.89,11.55,359282.0,59425242800.0,716567986570.0,False,,,,,,,61,pykrx_adjusted,
삼성중공업,010140,KR,KRW,KOSPI,OK,2026-07-29,20650.0,20200.0,20400.0,20400.0,22600.0,19400.0,879.0,3.34,1.8,20000.0,35350.0,20650.0,33950.0,76.75,4.23,152481.0,3148732650.0,82559319138.0,False,,,,,,,61,pykrx_adjusted,
삼양식품,003230,KR,KRW,KOSPI,OK,2026-07-29,1194000.0,1111000.0,1182000.0,1182000.0,1267000.0,1094000.0,33300.0,2.79,2.0,1011000.0,1484000.0,1053000.0,1444000.0,46.79,38.69,1090.0,1301460000.0,57900861000.0,False,,,,,,,61,pykrx_adjusted,
삼화콘덴서,001820,KR,KRW,KOSPI,OK,2026-07-29,70400.0,55600.0,67800.0,67800.0,89600.0,53400.0,8710.0,7.72,1.9,55000.0,196800.0,62500.0,190100.0,257.82,10.86,32739.0,2304825600.0,66797389680.0,False,,,,,,,61,pykrx_adjusted,
셀트리온,068270,KR,KRW,KOSPI,OK,2026-07-29,184200.0,174300.0,182400.0,182400.0,189500.0,172300.0,3950.0,2.25,1.9,158500.0,198300.0,159400.0,194400.0,25.08,64.64,65842.0,12128096400.0,103486974575.0,False,,,,,,,61,pykrx_adjusted,
신세계,004170,KR,KRW,KOSPI,OK,2026-07-29,475500.0,408500.0,467500.0,467500.0,535000.0,395000.0,26900.0,4.57,1.7,399000.0,792000.0,406500.0,776000.0,98.5,19.47,2226.0,1058463000.0,49509677600.0,False,,,,,,,61,pykrx_adjusted,
주성엔지니어링,036930,KR,KRW,KOSDAQ,OK,2026-07-29,132800.0,115000.0,128500.0,128500.0,164400.0,110500.0,14380.0,7.74,2.0,113900.0,283000.0,125900.0,250500.0,148.46,11.18,100646.0,13365788800.0,398449758765.0,False,,,,,,,61,pykrx_adjusted,
차백신연구소,261780,KR,KRW,KOSDAQ,OK,2026-07-29,2160.0,2030.0,2140.0,2140.0,2565.0,2050.0,185.0,6.05,3.1,2115.0,4930.0,2120.0,4195.0,133.1,1.6,14595.0,31525200.0,1053649172.0,True,,,,,,,61,pykrx_adjusted,
코리아써키트,007810,KR,KRW,KOSPI,OK,2026-07-29,47550.0,44700.0,47050.0,47050.0,60000.0,45400.0,5670.0,5.93,2.2,46800.0,148300.0,47300.0,141900.0,216.88,0.74,7778.0,369843900.0,20494092315.0,False,,,,,,,61,pykrx_adjusted,
코스모로보틱스,439960,KR,KRW,KOSDAQ,OK,2026-07-29,16940.0,10100.0,16110.0,16110.0,23000.0,9700.0,2750.0,10.28,2.3,10000.0,68500.0,10400.0,56200.0,585.0,11.86,783986.0,13280722840.0,31835283146.0,False,,,,,,,55,pykrx_adjusted,
파마리서치,214450,KR,KRW,KOSDAQ,OK,2026-07-29,360000.0,330000.0,356500.0,356500.0,356000.0,324000.0,11950.0,3.76,2.0,255000.0,384500.0,259000.0,375500.0,50.78,81.08,11582.0,4169520000.0,60765192325.0,False,,,,,,,61,pykrx_adjusted,
한미반도체,042700,KR,KRW,KOSPI,OK,2026-07-29,179900.0,169100.0,178100.0,178100.0,217000.0,173200.0,16820.0,5.97,1.6,178600.0,426000.0,179500.0,409500.0,138.52,0.53,62670.0,11274333000.0,211535666815.0,False,,,,,,,61,pykrx_adjusted,
한화오션,042660,KR,KRW,KOSPI,OK,2026-07-29,80700.0,74700.0,79300.0,79300.0,91200.0,71800.0,4785.0,4.4,2.1,74000.0,141900.0,76800.0,134900.0,91.76,9.87,110214.0,8894269800.0,209166369965.0,False,,,,,,,61,pykrx_adjusted,
현대모비스,012330,KR,KRW,KOSPI,OK,2026-07-29,456500.0,424500.0,449000.0,449000.0,511000.0,408000.0,24900.0,4.45,2.2,420500.0,822000.0,425000.0,768000.0,95.48,8.97,20165.0,9205322500.0,172414465700.0,False,,,,,,,61,pykrx_adjusted,
현대오토에버,307950,KR,KRW,KOSPI,OK,2026-07-29,368000.0,343500.0,358000.0,358000.0,441500.0,330000.0,33500.0,5.83,2.3,340000.0,1066000.0,341500.0,938000.0,213.53,3.86,10409.0,3830512000.0,35664666025.0,False,,,,,,,61,pykrx_adjusted,
현대차,005380,KR,KRW,KOSPI,OK,2026-07-29,376500.0,362500.0,370500.0,370500.0,422000.0,348000.0,20650.0,3.65,2.4,359000.0,783000.0,364000.0,750000.0,118.11,4.13,58391.0,21984211500.0,383989717825.0,False,,,,,,,61,pykrx_adjusted,
현대차2우B,005387,KR,KRW,KOSPI,OK,2026-07-29,187000.0,183800.0,184800.0,184800.0,203500.0,176500.0,7480.0,3.11,2.1,182000.0,309500.0,182200.0,295500.0,70.05,3.92,7019.0,1312553000.0,31432482515.0,False,,,,,,,61,pykrx_adjusted,
현대차우,005385,KR,KRW,KOSPI,OK,2026-07-29,187500.0,182300.0,185300.0,185300.0,204000.0,175100.0,7460.0,3.11,2.0,180500.0,306500.0,181600.0,295000.0,69.81,5.56,3131.0,587062500.0,20073361375.0,False,,,,,,,61,pykrx_adjusted,
