name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error
Cerebras Systems Inc,CBRS,US,USD,NASDAQ,OK,2026-08-27,186.67,162.42,182.63,182.63,216.32,155.99,13.48,6.46,2.0,160.81,265.63,168.52,262.06,65.18,24.67,6074000.0,1133833569.0,1685863104.0,False,,,,,,,63,yfinance_close,
DB하이텍,000990,KR,KRW,KOSPI,OK,2026-08-28,93900.0,78000.0,92000.0,92000.0,107900.0,74900.0,6350.0,5.19,1.8,68900.0,202000.0,71200.0,185500.0,193.18,18.78,229724.0,21571083600.0,35138295535.0,False,,,,,,,63,pykrx_adjusted,
HD현대일렉트릭,267260,KR,KRW,KOSPI,OK,2026-08-28,814000.0,721000.0,803000.0,803000.0,896000.0,703000.0,37100.0,4.33,2.1,538000.0,1213000.0,583000.0,1194000.0,125.46,40.89,175929.0,143206206000.0,101469104700.0,False,,,,,,,63,pykrx_adjusted,
HD현대중공업,329180,KR,KRW,KOSPI,OK,2026-08-28,457000.0,415500.0,452000.0,452000.0,493500.0,407500.0,16550.0,3.01,2.1,411500.0,738000.0,434000.0,714000.0,79.34,13.94,224543.0,102616151000.0,109284839325.0,False,,,,,,,63,pykrx_adjusted,
Intel,INTC,US,USD,NASDAQ,OK,2026-08-27,92.09,82.61,90.75,90.75,101.91,79.34,4.47,4.1,1.9,81.79,142.35,81.88,140.94,74.04,17.01,100556800.0,9260275344.0,9929583382.0,False,,,,,,,63,yfinance_close,
LG에너지솔루션,373220,KR,KRW,KOSPI,OK,2026-08-28,370000.0,338500.0,366000.0,366000.0,397500.0,332500.0,12520.0,3.5,1.7,290500.0,497500.0,300500.0,458000.0,71.26,38.41,237879.0,88015230000.0,103313960500.0,False,,,,,,,63,pykrx_adjusted,
LG이노텍,011070,KR,KRW,KOSPI,OK,2026-08-28,611000.0,503000.0,598000.0,598000.0,706000.0,481000.0,43250.0,5.32,2.6,416000.0,1788000.0,424000.0,1530000.0,329.81,14.21,179868.0,109899348000.0,139178659150.0,False,,,,,,,63,pykrx_adjusted,
LG전자,066570,KR,KRW,KOSPI,OK,2026-08-28,201500.0,174600.0,198300.0,198300.0,225000.0,169200.0,10780.0,4.76,1.7,141900.0,438000.0,148000.0,392500.0,208.67,20.13,535676.0,107938714000.0,208595969065.0,False,,,,,,,63,pykrx_adjusted,
LG전자우,066575,KR,KRW,KOSPI,OK,2026-08-28,73100.0,64500.0,72100.0,72100.0,80700.0,62800.0,3440.0,4.44,2.1,50000.0,138400.0,53000.0,124400.0,176.8,26.13,45821.0,3349515100.0,5771169335.0,True,,,,,,,63,pykrx_adjusted,
LG화학,051910,KR,KRW,KOSPI,OK,2026-08-28,277000.0,253500.0,274000.0,274000.0,297500.0,249000.0,9390.0,3.28,1.9,224000.0,381000.0,232500.0,367500.0,70.09,33.76,115282.0,31933114000.0,44124662700.0,False,,,,,,,63,pykrx_adjusted,
LS,006260,KR,KRW,KOSPI,OK,2026-08-28,313000.0,271500.0,308000.0,308000.0,349500.0,263500.0,16560.0,4.99,2.2,221000.0,487500.0,223500.0,466000.0,120.59,34.52,111037.0,34754581000.0,57448922500.0,False,,,,,,,63,pykrx_adjusted,
LS ELECTRIC,010120,KR,KRW,KOSPI,OK,2026-08-28,214500.0,184300.0,211000.0,211000.0,241000.0,178200.0,12090.0,5.76,2.5,148000.0,281500.0,150300.0,267000.0,90.2,49.81,545317.0,116970496500.0,139598507015.0,False,,,,,,,63,pykrx_adjusted,
LS마린솔루션,060370,KR,KRW,KOSDAQ,OK,2026-08-28,33800.0,30600.0,33400.0,33400.0,32450.0,29950.0,1282.0,4.53,2.7,22450.0,35250.0,23050.0,34850.0,57.02,88.67,69207.0,2339196600.0,3516863960.0,True,,,,,,,63,pykrx_adjusted,
NVIDIA,NVDA,US,USD,NASDAQ,OK,2026-08-27,227.98,216.78,225.7,225.7,222.93,214.53,4.48,2.15,2.1,189.8,232.28,190.01,227.98,22.38,89.88,298909800.0,68145454927.0,27181328734.0,False,,,,,,,63,yfinance_close,
SK,034730,KR,KRW,KOSPI,OK,2026-08-28,543000.0,468000.0,534000.0,534000.0,609000.0,453500.0,29900.0,4.79,1.9,450000.0,883000.0,468500.0,858000.0,96.22,21.48,126114.0,68479902000.0,92688885300.0,False,,,,,,,63,pykrx_adjusted,
SK스퀘어,402340,KR,KRW,KOSPI,OK,2026-08-28,1028000.0,821000.0,1003000.0,1003000.0,1210000.0,780000.0,82800.0,6.49,2.1,768000.0,2189000.0,799000.0,1970000.0,185.03,18.3,439255.0,451554140000.0,697329810850.0,False,,,,,,,63,pykrx_adjusted,
SK이노베이션,096770,KR,KRW,KOSPI,OK,2026-08-28,116900.0,106500.0,115600.0,115600.0,125200.0,104400.0,4175.0,3.78,2.0,87700.0,135800.0,89500.0,132200.0,54.85,60.71,1262642.0,147602849800.0,112598163520.0,False,,,,,,,63,pykrx_adjusted,
SK하이닉스,000660,KR,KRW,KOSPI,OK,2026-08-28,1653000.0,1350000.0,1617000.0,1617000.0,1920000.0,1289000.0,121300.0,6.06,2.0,1246000.0,2987000.0,1322000.0,2919000.0,139.73,23.38,2796942.0,4623345126000.0,7449121387350.0,False,,,,,,,63,pykrx_adjusted,
대한전선,001440,KR,KRW,KOSPI,OK,2026-08-28,29700.0,25900.0,29250.0,29250.0,33050.0,25150.0,1517.0,4.87,2.3,20550.0,49450.0,20800.0,47600.0,140.63,31.66,1421670.0,42223599000.0,53050827298.0,False,,,,,,,63,pykrx_adjusted,
덕산테코피아,317330,KR,KRW,KOSDAQ,OK,2026-08-28,10970.0,9700.0,10820.0,10820.0,12090.0,9440.0,508.0,4.29,2.1,7850.0,19900.0,8610.0,18090.0,153.5,25.89,59412.0,651749640.0,674559266.0,True,,,,,,,63,pykrx_adjusted,
두산로보틱스,454910,KR,KRW,KOSPI,OK,2026-08-28,71600.0,59900.0,70200.0,70200.0,81900.0,57600.0,4675.0,5.08,2.3,54200.0,170000.0,55400.0,166700.0,213.65,15.03,214192.0,15336147200.0,34709340120.0,False,,,,,,,63,pykrx_adjusted,
두산에너빌리티,034020,KR,KRW,KOSPI,OK,2026-08-28,88200.0,80400.0,87300.0,87300.0,95100.0,78800.0,3130.0,3.88,2.3,57000.0,114200.0,60200.0,106900.0,100.35,54.55,3489893.0,307808562600.0,203987115475.0,False,,,,,,,63,pykrx_adjusted,
미래에셋벤처투자,100790,KR,KRW,KOSDAQ,OK,2026-08-28,16000.0,12420.0,15570.0,15570.0,19150.0,11700.0,1433.0,6.28,1.9,10000.0,54300.0,10530.0,49000.0,443.0,13.54,407455.0,6519280000.0,19744008592.0,False,,,,,,,63,pykrx_adjusted,
미래에셋증권,006800,KR,KRW,KOSPI,OK,2026-08-28,36150.0,32200.0,35700.0,35700.0,39600.0,31450.0,1572.0,3.82,1.6,28900.0,64300.0,30200.0,61400.0,122.49,20.48,675780.0,24429447000.0,52109046545.0,False,,,,,,,63,pykrx_adjusted,
산일전기,062040,KR,KRW,KOSPI,OK,2026-08-28,202500.0,178800.0,199700.0,199700.0,223500.0,174100.0,9470.0,5.02,2.7,115800.0,272500.0,120800.0,261500.0,135.32,55.33,322575.0,65321437500.0,49997660975.0,False,,,,,,,63,pykrx_adjusted,
삼성SDI,006400,KR,KRW,KOSPI,OK,2026-08-28,571000.0,516000.0,564000.0,564000.0,619000.0,505000.0,21900.0,4.57,1.6,341500.0,707000.0,358500.0,688000.0,107.03,62.79,443235.0,253087185000.0,217716396200.0,False,,,,,,,63,pykrx_adjusted,
