ticker,name,market,single_blocker_ticker,corp_code,prior_provenance_class,prior_recovery_lane,prior_rcept_no,refreshed_list_status,refreshed_list_message,candidate_rcept_count,zip_success_count,both_exact_candidate_count,partial_exact_candidate_count,zip_no_exact_candidate_count,refresh_classification,best_rcept_no,best_rcept_dt,best_report_nm,best_approved_exact_local_names,best_all_da_local_names,candidate_attempts_json
001560,제일연마,KOSPI,TRUE,00148461,XBRL_NO_DA_FACT,ALTERNATE_OFFICIAL_DA_SOURCE,20260318000296,000,정상,1,1,0,0,1,ZIP_OK_NO_APPROVED_EXACT,20260318000296,20260318,사업보고서 (2025.12),,,"[{""rcept_no"":""20260318000296"",""candidate_source"":""V885_PRIOR"",""rcept_dt"":""20260318"",""report_nm"":""사업보고서 (2025.12)"",""http_status"":""OK"",""http_error"":"""",""content_type"":""application/x-msdownload;charset=UTF-8"",""zip_status"":""ZIP_OK"",""member_count"":6,""approved_exact_fact_count"":0,""approved_exact_local_names"":[],""all_da_local_names"":[],""dart_status"":""000"",""dart_message"":""ZIP_OK"",""body_head"":""""}]"
012450,한화에어로스페이스,KOSPI,TRUE,00126566,XBRL_DOWNLOAD_OR_PARSE_FAILURE,RETRY_OFFICIAL_XBRL,20260319000633,000,정상,2,1,0,1,0,PARTIAL_APPROVED_EXACT_ONLY,20260316001112,20260316,사업보고서 (2025.12),AdjustmentsForAmortisationExpense,AdjustmentsForAmortisationExpense|AdjustmentsForDepreciationPropertyPlantAndEquipmentOfCashFlowsFromUsedInOperatingActivitiesLineItemsOfCashFlowsFromUsedInOperatingActivitiesTableOfItems|AdjustmentsForDepreciationRightofuseAssets|AmortisationExpense|AmortisationExpenseSellingGeneralAdministrativeExpenses|AmortisationIntangibleAssetsOtherThanGoodwill|AmountOfAmortizationExpenseRecognizedAsAnExpenseOfDisclosureOfAmortizationAndImpairmentLossesRecognizedAsExpensesRelatedToIncrementalCostsOfObtainingContractsLineItemsOfDisclosureOfAmortizationAndImpairmentLossesRecognizedAsExpensesRelatedToIncrementalCostsOfObtainingContractsTableOfItems|AmountOfReversalOfImpairmentLossesRecognizedAsAnExpenseOfDisclosureOfAmortizationAndImpairmentLossesRecognizedAsExpensesRelatedToIncrementalCostsOfObtainingContractsLineItemsOfDisclosureOfAmortizationAndImpairmentLossesRecognizedAsExpensesRelatedToIncrementalCostsOfObtainingContractsTableOfItems|BusinessCombinationFinancialAssetsOfDisclosureOfChangesInAllowanceForCreditLossesOnFinancialAssetsMeasuredAtAmortizedCostLineItemsOfDisclosureOfChangesInAllowanceForCreditLossesOnFinancialAssetsMeasuredAtAmortizedCostTableOfItems|DepreciationAndAmortisationExpense|DepreciationExpensePropertyPlantAndEquipmentSellingAndGeneralAdministrativeExpensesOfSellingGeneralAdministrativeExpensesOfSellingGeneralAndAdministrativeExpensesTableOfItems|DepreciationExpenseSellingGeneralAdministrativeExpenses|DepreciationPropertyPlantAndEquipment|DepreciationRightOfUseAssetsSellingAndGeneralAdministrativeExpensesOfSellingGeneralAdministrativeExpensesOfSellingGeneralAndAdministrativeExpensesTableOfItems|DepreciationRightofuseAssets|DescriptionOfAccumulatedDepreciationOfDisclosureOfDetailedInformationAboutIntangibleAssetsLineItemsOfDisclosureOfIntangibleAssetsTableOfItems|DescriptionOfAccumulatedDepreciationOfDisclosureOfReconciliationOfChangesInIntangibleAssetsAndGoodwillLineItemsOfDisclosureOfReconciliationOfChangesInIntangibleAssetsAndGoodwillTableOfItems|DescriptionOfAmortizationExpenseOfIntangibleAssetsOfDisclosureOfAttributionOfExpensesByNatureToTheirFunctionLineItemsOfDisclosureOfAttributionOfAmortisationByNatureToTheirFunctionTableOfItems|DescriptionOfDepreciationAndAmortisationExpenseOfDisclosureOfOperatingSegmentsLineItemsOfDisclosureOfOperatingSegmentsTableOfItems|DescriptionOfDepreciationPropertyPlantAndEquipmentOfDisclosureOfDetailedInformationAboutPropertyPlantAndEquipmentLineItemsOfDisclosureOfPropertyPlantAndEquipmentTableOfItems|DescriptionOfDepreciationRightOfUseAssetsOfDisclosureOfDetailsOfDepreciationRightOfUseAssetsLineItemsOfDisclosureOfDetailsOfDepreciationRightOfUseAssetsTableOfItems|DescriptionOfOtherAmortizationExpensesAndIntangibleAssetsExcludingGoodwillOfDisclosureOfDetailedInformationAboutIntangibleAssetsLineItemsOfDisclosureOfIntangibleAssetsTableOfItems|ExplanationOfDepreciationExpensesAndTangibleAssetOfDisclosureOfAttributionOfExpensesByNatureToTheirFunctionLineItemsOfDisclosureOfAttributionOfDepreciationByNatureToTheirFunctionTableOfItems|FinancialAssetsAtAmortisedCost|FinancialLiabilitiesAtAmortisedCost|FinancialLiabilitiesAtAmortisedCostUndiscountedCashFlowsOfNonDerivativeFinancialLiabilitiesUndiscountedCashFlowsOfDisclosureOfMaturityAnalysisForNonDerivativeFinancialLiabilitiesTableOfItems|NoncurrentFinancialLiabilitiesAtAmortisedCost|SpinOffFinancialAssetsOfDisclosureOfChangesInAllowanceForCreditLossesOnFinancialAssetsMeasuredAtAmortizedCostLineItemsOfDisclosureOfChangesInAllowanceForCreditLossesOnFinancialAssetsMeasuredAtAmortizedCostTableOfItems,"[{""rcept_no"":""20260319000633"",""candidate_source"":""V885_PRIOR"",""rcept_dt"":""20260319"",""report_nm"":""[첨부정정]사업보고서 (2025.12)"",""http_status"":""OK"",""http_error"":"""",""content_type"":""application/xml;charset=UTF-8"",""zip_status"":""NOT_ZIP"",""member_count"":0,""approved_exact_fact_count"":0,""approved_exact_local_names"":[],""all_da_local_names"":[],""dart_status"":""014"",""dart_message"":""파일이 존재하지 않습니다."",""body_head"":""<?xml version=\""1.0\"" encoding=\""UTF-8\"" standalone=\""yes\""?><result><status>014</status><message>파일이 존재하지 않습니다.</message></result>""},{""rcept_no"":""20260316001112"",""candidate_source"":""DART_LIST_REFRESH"",""rcept_dt"":""20260316"",""report_nm"":""사업보고서 (2025.12)"",""http_status"":""OK"",""http_error"":"""",""content_type"":""application/x-msdownload;charset=UTF-8"",""zip_status"":""ZIP_OK"",""member_count"":6,""approved_exact_fact_count"":4,""approved_exact_local_names"":[""AdjustmentsForAmortisationExpense""],""all_da_local_names"":[""AdjustmentsForAmortisationExpense"",""AdjustmentsForDepreciationPropertyPlantAndEquipmentOfCashFlowsFromUsedInOperatingActivitiesLineItemsOfCashFlowsFromUsedInOperatingActivitiesTableOfItems"",""AdjustmentsForDepreciationRightofuseAssets"",""AmortisationExpense"",""AmortisationExpenseSellingGeneralAdministrativeExpenses"",""AmortisationIntangibleAssetsOtherThanGoodwill"",""AmountOfAmortizationExpenseRecognizedAsAnExpenseOfDisclosureOfAmortizationAndImpairmentLossesRecognizedAsExpensesRelatedToIncrementalCostsOfObtainingContractsLineItemsOfDisclosureOfAmortizationAndImpairmentLossesRecognizedAsExpensesRelatedToIncrementalCostsOfObtainingContractsTableOfItems"",""AmountOfReversalOfImpairmentLossesRecognizedAsAnExpenseOfDisclosureOfAmortizationAndImpairmentLossesRecognizedAsExpensesRelatedToIncrementalCostsOfObtainingContractsLineItemsOfDisclosureOfAmortizationAndImpairmentLossesRecognizedAsExpensesRelatedToIncrementalCostsOfObtainingContractsTableOfItems"",""BusinessCombinationFinancialAssetsOfDisclosureOfChangesInAllowanceForCreditLossesOnFinancialAssetsMeasuredAtAmortizedCostLineItemsOfDisclosureOfChangesInAllowanceForCreditLossesOnFinancialAssetsMeasuredAtAmortizedCostTableOfItems"",""DepreciationAndAmortisationExpense"",""DepreciationExpensePropertyPlantAndEquipmentSellingAndGeneralAdministrativeExpensesOfSellingGeneralAdministrativeExpensesOfSellingGeneralAndAdministrativeExpensesTableOfItems"",""DepreciationExpenseSellingGeneralAdministrativeExpenses"",""DepreciationPropertyPlantAndEquipment"",""DepreciationRightOfUseAssetsSellingAndGeneralAdministrativeExpensesOfSellingGeneralAdministrativeExpensesOfSellingGeneralAndAdministrativeExpensesTableOfItems"",""DepreciationRightofuseAssets"",""DescriptionOfAccumulatedDepreciationOfDisclosureOfDetailedInformationAboutIntangibleAssetsLineItemsOfDisclosureOfIntangibleAssetsTableOfItems"",""DescriptionOfAccumulatedDepreciationOfDisclosureOfReconciliationOfChangesInIntangibleAssetsAndGoodwillLineItemsOfDisclosureOfReconciliationOfChangesInIntangibleAssetsAndGoodwillTableOfItems"",""DescriptionOfAmortizationExpenseOfIntangibleAssetsOfDisclosureOfAttributionOfExpensesByNatureToTheirFunctionLineItemsOfDisclosureOfAttributionOfAmortisationByNatureToTheirFunctionTableOfItems"",""DescriptionOfDepreciationAndAmortisationExpenseOfDisclosureOfOperatingSegmentsLineItemsOfDisclosureOfOperatingSegmentsTableOfItems"",""DescriptionOfDepreciationPropertyPlantAndEquipmentOfDisclosureOfDetailedInformationAboutPropertyPlantAndEquipmentLineItemsOfDisclosureOfPropertyPlantAndEquipmentTableOfItems"",""DescriptionOfDepreciationRightOfUseAssetsOfDisclosureOfDetailsOfDepreciationRightOfUseAssetsLineItemsOfDisclosureOfDetailsOfDepreciationRightOfUseAssetsTableOfItems"",""DescriptionOfOtherAmortizationExpensesAndIntangibleAssetsExcludingGoodwillOfDisclosureOfDetailedInformationAboutIntangibleAssetsLineItemsOfDisclosureOfIntangibleAssetsTableOfItems"",""ExplanationOfDepreciationExpensesAndTangibleAssetOfDisclosureOfAttributionOfExpensesByNatureToTheirFunctionLineItemsOfDisclosureOfAttributionOfDepreciationByNatureToTheirFunctionTableOfItems"",""FinancialAssetsAtAmortisedCost"",""FinancialLiabilitiesAtAmortisedCost"",""FinancialLiabilitiesAtAmortisedCostUndiscountedCashFlowsOfNonDerivativeFinancialLiabilitiesUndiscountedCashFlowsOfDisclosureOfMaturityAnalysisForNonDerivativeFinancialLiabilitiesTableOfItems"",""NoncurrentFinancialLiabilitiesAtAmortisedCost"",""SpinOffFinancialAssetsOfDisclosureOfChangesInAllowanceForCreditLossesOnFinancialAssetsMeasuredAtAmortizedCostLineItemsOfDisclosureOfChangesInAllowanceForCreditLossesOnFinancialAssetsMeasuredAtAmortizedCostTableOfItems""],""dart_status"":""000"",""dart_message"":""ZIP_OK"",""body_head"":""""}]"
017670,SK텔레콤,KOSPI,TRUE,00159023,V887_PARTIAL_ONE_FACT,ALTERNATE_OFFICIAL_SOURCE_FOR_MISSING_FACT,20260318000532,000,정상,1,1,0,1,0,PARTIAL_APPROVED_EXACT_ONLY,20260318000532,20260318,사업보고서 (2025.12),AdjustmentsForDepreciationExpense,AdjustmentsForDepreciationExpense|AmortisationAssetsRecognisedFromCostsIncurredToObtainOrFulfilContractsWithCustomers|AmortisationIntangibleAssetsOtherThanGoodwill|AmortisationMethodIntangibleAssetsOtherThanGoodwill|CommencementOfAmortizationOfDisclosureOfIntangibleAssetsMaterialToEntityLineItemsOfDisclosureOfIntangibleAssetsMaterialToEntityTableOfItems|CompletionOfAmortizationOfDisclosureOfIntangibleAssetsMaterialToEntityLineItemsOfDisclosureOfIntangibleAssetsMaterialToEntityTableOfItems|DepreciationAndAmortisationExpense|DepreciationExpense|DepreciationInvestmentProperty|DepreciationPropertyPlantAndEquipment|DepreciationRightofuseAssets|DescriptionOfDepreciationAndOtherAspectsOfUserRightsAssets|DescriptionOfDepreciationExpenseOfOtherRightOfUseAssets,"[{""rcept_no"":""20260318000532"",""candidate_source"":""V885_PRIOR"",""rcept_dt"":""20260318"",""report_nm"":""사업보고서 (2025.12)"",""http_status"":""OK"",""http_error"":"""",""content_type"":""application/x-msdownload;charset=UTF-8"",""zip_status"":""ZIP_OK"",""member_count"":6,""approved_exact_fact_count"":4,""approved_exact_local_names"":[""AdjustmentsForDepreciationExpense""],""all_da_local_names"":[""AdjustmentsForDepreciationExpense"",""AmortisationAssetsRecognisedFromCostsIncurredToObtainOrFulfilContractsWithCustomers"",""AmortisationIntangibleAssetsOtherThanGoodwill"",""AmortisationMethodIntangibleAssetsOtherThanGoodwill"",""CommencementOfAmortizationOfDisclosureOfIntangibleAssetsMaterialToEntityLineItemsOfDisclosureOfIntangibleAssetsMaterialToEntityTableOfItems"",""CompletionOfAmortizationOfDisclosureOfIntangibleAssetsMaterialToEntityLineItemsOfDisclosureOfIntangibleAssetsMaterialToEntityTableOfItems"",""DepreciationAndAmortisationExpense"",""DepreciationExpense"",""DepreciationInvestmentProperty"",""DepreciationPropertyPlantAndEquipment"",""DepreciationRightofuseAssets"",""DescriptionOfDepreciationAndOtherAspectsOfUserRightsAssets"",""DescriptionOfDepreciationExpenseOfOtherRightOfUseAssets""],""dart_status"":""000"",""dart_message"":""ZIP_OK"",""body_head"":""""}]"
020560,아시아나항공,KOSPI,TRUE,00138792,XBRL_DA_FACTS_BUT_NO_APPROVED_EXACT,ALTERNATE_OFFICIAL_DA_SOURCE,20260318001045,000,정상,1,1,0,0,1,ZIP_OK_NO_APPROVED_EXACT,20260318001045,20260318,사업보고서 (2025.12),,AdjustmentsForDepreciationAndAmortisationExpense|AmortisationIntangibleAssetsOtherThanGoodwill|DepreciationAndAmortisationExpense|DepreciationAndAmortisationExpenseAdvertisingExpensesOfSellingGeneralAdministrativeExpensesOfSellingGeneralAndAdministrativeExpensesTableOfItems|DepreciationInvestmentProperty|DepreciationPropertyPlantAndEquipment|DepreciationRightofuseAssets,"[{""rcept_no"":""20260318001045"",""candidate_source"":""V885_PRIOR"",""rcept_dt"":""20260318"",""report_nm"":""사업보고서 (2025.12)"",""http_status"":""OK"",""http_error"":"""",""content_type"":""application/x-msdownload;charset=UTF-8"",""zip_status"":""ZIP_OK"",""member_count"":6,""approved_exact_fact_count"":0,""approved_exact_local_names"":[],""all_da_local_names"":[""AdjustmentsForDepreciationAndAmortisationExpense"",""AmortisationIntangibleAssetsOtherThanGoodwill"",""DepreciationAndAmortisationExpense"",""DepreciationAndAmortisationExpenseAdvertisingExpensesOfSellingGeneralAdministrativeExpensesOfSellingGeneralAndAdministrativeExpensesTableOfItems"",""DepreciationInvestmentProperty"",""DepreciationPropertyPlantAndEquipment"",""DepreciationRightofuseAssets""],""dart_status"":""000"",""dart_message"":""ZIP_OK"",""body_head"":""""}]"
022100,포스코DX,KOSPI,TRUE,00155212,V887_PARTIAL_ONE_FACT,ALTERNATE_OFFICIAL_SOURCE_FOR_MISSING_FACT,20260417000431,000,정상,2,2,0,2,0,PARTIAL_APPROVED_EXACT_ONLY,20260417000431,20260417,[기재정정]사업보고서 (2025.12),AdjustmentsForAmortisationExpense,AdjustmentsForAmortisationExpense|AdjustmentsForDepreciationInvestmentProperty|AmortisationExpense|AmortisationExpenseSellingGeneralAdministrativeExpenses|AmortisationIntangibleAssetsOtherThanGoodwill|CostOfSalesOnFinanceLeasesOfAmountRecognizedAsALeaseProviderOfDepreciationRecognizedInTheComprehensiveIncomeStatementInRelationToLeaseAssetsTableOfItems|DepreciationExpenseSellingGeneralAdministrativeExpenses|DepreciationInvestmentProperty|DepreciationPropertyPlantAndEquipment|DepreciationRightofuseAssets,"[{""rcept_no"":""20260417000431"",""candidate_source"":""V885_PRIOR"",""rcept_dt"":""20260417"",""report_nm"":""[기재정정]사업보고서 (2025.12)"",""http_status"":""OK"",""http_error"":"""",""content_type"":""application/x-msdownload;charset=UTF-8"",""zip_status"":""ZIP_OK"",""member_count"":6,""approved_exact_fact_count"":4,""approved_exact_local_names"":[""AdjustmentsForAmortisationExpense""],""all_da_local_names"":[""AdjustmentsForAmortisationExpense"",""AdjustmentsForDepreciationInvestmentProperty"",""AmortisationExpense"",""AmortisationExpenseSellingGeneralAdministrativeExpenses"",""AmortisationIntangibleAssetsOtherThanGoodwill"",""CostOfSalesOnFinanceLeasesOfAmountRecognizedAsALeaseProviderOfDepreciationRecognizedInTheComprehensiveIncomeStatementInRelationToLeaseAssetsTableOfItems"",""DepreciationExpenseSellingGeneralAdministrativeExpenses"",""DepreciationInvestmentProperty"",""DepreciationPropertyPlantAndEquipment"",""DepreciationRightofuseAssets""],""dart_status"":""000"",""dart_message"":""ZIP_OK"",""body_head"":""""},{""rcept_no"":""20260313000835"",""candidate_source"":""DART_LIST_REFRESH"",""rcept_dt"":""20260313"",""report_nm"":""사업보고서 (2025.12)"",""http_status"":""OK"",""http_error"":"""",""content_type"":""application/x-msdownload;charset=UTF-8"",""zip_status"":""ZIP_OK"",""member_count"":6,""approved_exact_fact_count"":4,""approved_exact_local_names"":[""AdjustmentsForAmortisationExpense""],""all_da_local_names"":[""AdjustmentsForAmortisationExpense"",""AdjustmentsForDepreciationInvestmentProperty"",""AmortisationExpense"",""AmortisationExpenseSellingGeneralAdministrativeExpenses"",""AmortisationIntangibleAssetsOtherThanGoodwill"",""CostOfSalesOnFinanceLeasesOfAmountRecognizedAsALeaseProviderOfDepreciationRecognizedInTheComprehensiveIncomeStatementInRelationToLeaseAssetsTableOfItems"",""DepreciationExpenseSellingGeneralAdministrativeExpenses"",""DepreciationInvestmentProperty"",""DepreciationPropertyPlantAndEquipment"",""DepreciationRightofuseAssets""],""dart_status"":""000"",""dart_message"":""ZIP_OK"",""body_head"":""""}]"
023960,에쓰씨엔지니어링,KOSPI,TRUE,00121969,XBRL_DOWNLOAD_OR_PARSE_FAILURE,RETRY_OFFICIAL_XBRL,20260319000744,000,정상,2,1,0,0,1,ZIP_OK_NO_APPROVED_EXACT,20260318000864,20260318,사업보고서 (2025.12),,,"[{""rcept_no"":""20260319000744"",""candidate_source"":""V885_PRIOR"",""rcept_dt"":""20260319"",""report_nm"":""[첨부정정]사업보고서 (2025.12)"",""http_status"":""OK"",""http_error"":"""",""content_type"":""application/xml;charset=UTF-8"",""zip_status"":""NOT_ZIP"",""member_count"":0,""approved_exact_fact_count"":0,""approved_exact_local_names"":[],""all_da_local_names"":[],""dart_status"":""014"",""dart_message"":""파일이 존재하지 않습니다."",""body_head"":""<?xml version=\""1.0\"" encoding=\""UTF-8\"" standalone=\""yes\""?><result><status>014</status><message>파일이 존재하지 않습니다.</message></result>""},{""rcept_no"":""20260318000864"",""candidate_source"":""DART_LIST_REFRESH"",""rcept_dt"":""20260318"",""report_nm"":""사업보고서 (2025.12)"",""http_status"":""OK"",""http_error"":"""",""content_type"":""application/x-msdownload;charset=UTF-8"",""zip_status"":""ZIP_OK"",""member_count"":6,""approved_exact_fact_count"":0,""approved_exact_local_names"":[],""all_da_local_names"":[],""dart_status"":""000"",""dart_message"":""ZIP_OK"",""body_head"":""""}]"
078520,에이블씨엔씨,KOSPI,TRUE,00400857,XBRL_NO_DA_FACT,ALTERNATE_OFFICIAL_DA_SOURCE,20260320000406,000,정상,1,1,0,0,1,ZIP_OK_NO_APPROVED_EXACT,20260320000406,20260320,사업보고서 (2025.12),,,"[{""rcept_no"":""20260320000406"",""candidate_source"":""V885_PRIOR"",""rcept_dt"":""20260320"",""report_nm"":""사업보고서 (2025.12)"",""http_status"":""OK"",""http_error"":"""",""content_type"":""application/x-msdownload;charset=UTF-8"",""zip_status"":""ZIP_OK"",""member_count"":6,""approved_exact_fact_count"":0,""approved_exact_local_names"":[],""all_da_local_names"":[],""dart_status"":""000"",""dart_message"":""ZIP_OK"",""body_head"":""""}]"
483650,달바글로벌,KOSPI,TRUE,01649204,XBRL_NO_DA_FACT,ALTERNATE_OFFICIAL_DA_SOURCE,20260407001978,000,정상,2,2,0,0,2,ZIP_OK_NO_APPROVED_EXACT,20260407001978,20260407,[기재정정]사업보고서 (2025.12),,,"[{""rcept_no"":""20260407001978"",""candidate_source"":""V885_PRIOR"",""rcept_dt"":""20260407"",""report_nm"":""[기재정정]사업보고서 (2025.12)"",""http_status"":""OK"",""http_error"":"""",""content_type"":""application/x-msdownload;charset=UTF-8"",""zip_status"":""ZIP_OK"",""member_count"":6,""approved_exact_fact_count"":0,""approved_exact_local_names"":[],""all_da_local_names"":[],""dart_status"":""000"",""dart_message"":""ZIP_OK"",""body_head"":""""},{""rcept_no"":""20260323000282"",""candidate_source"":""DART_LIST_REFRESH"",""rcept_dt"":""20260323"",""report_nm"":""사업보고서 (2025.12)"",""http_status"":""OK"",""http_error"":"""",""content_type"":""application/x-msdownload;charset=UTF-8"",""zip_status"":""ZIP_OK"",""member_count"":6,""approved_exact_fact_count"":0,""approved_exact_local_names"":[],""all_da_local_names"":[],""dart_status"":""000"",""dart_message"":""ZIP_OK"",""body_head"":""""}]"
