name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error
Cerebras Systems Inc,CBRS,US,USD,NASDAQ,OK,2026-08-03,219.97,183.69,215.62,215.62,251.9,176.43,14.51,6.75,1.9,160.81,386.34,168.52,311.07,140.25,26.23,4569759.0,1005209893.0,1056383608.0,False,,,,,,,55,yfinance_close,
DB하이텍,000990,KR,KRW,KOSPI,OK,2026-08-04,81000.0,69600.0,78400.0,78400.0,100200.0,66800.0,8730.0,5.95,1.8,68900.0,230500.0,71200.0,220500.0,234.54,7.49,21188.0,1716228000.0,41094986475.0,False,,,,,,,63,pykrx_adjusted,
HD현대일렉트릭,267260,KR,KRW,KOSPI,OK,2026-08-04,681000.0,575000.0,668000.0,668000.0,774000.0,554000.0,42300.0,4.43,2.6,538000.0,1430000.0,583000.0,1420000.0,165.8,16.03,11301.0,7695981000.0,134124139300.0,False,,,,,,,63,pykrx_adjusted,
HD현대중공업,329180,KR,KRW,KOSPI,OK,2026-08-04,478500.0,424500.0,472000.0,472000.0,526000.0,413500.0,21700.0,3.6,2.5,411500.0,765000.0,434000.0,745000.0,85.91,18.95,11736.0,5615676000.0,143588938225.0,False,,,,,,,63,pykrx_adjusted,
Intel,INTC,US,USD,NASDAQ,OK,2026-08-03,91.0,82.61,89.47,89.47,102.19,79.34,5.08,4.53,2.0,81.79,142.35,81.88,140.94,74.04,15.21,93454443.0,8504354313.0,11453235579.0,False,,,,,,,63,yfinance_close,
LG에너지솔루션,373220,KR,KRW,KOSPI,OK,2026-08-04,320000.0,293500.0,316000.0,316000.0,350000.0,282000.0,13740.0,3.67,1.8,290500.0,497500.0,300500.0,483000.0,71.26,14.25,25522.0,8167040000.0,104682925625.0,False,,,,,,,63,pykrx_adjusted,
LG이노텍,011070,KR,KRW,KOSPI,OK,2026-08-04,510000.0,420000.0,494000.0,494000.0,627000.0,403500.0,53100.0,6.02,2.6,416000.0,1788000.0,424000.0,1530000.0,329.81,6.85,24762.0,12628620000.0,183017341300.0,False,,,,,,,63,pykrx_adjusted,
LG전자,066570,KR,KRW,KOSPI,OK,2026-08-04,159100.0,141700.0,154900.0,154900.0,189700.0,136100.0,13910.0,6.3,1.9,140300.0,438000.0,143200.0,392500.0,212.19,6.32,121210.0,19284511000.0,263156959815.0,False,,,,,,,63,pykrx_adjusted,
LG전자우,066575,KR,KRW,KOSPI,OK,2026-08-04,58000.0,50500.0,56700.0,56700.0,67400.0,48500.0,4275.0,5.51,2.1,50000.0,138400.0,53000.0,124400.0,176.8,9.05,6039.0,350262000.0,6876627925.0,True,,,,,,,63,pykrx_adjusted,
LG화학,051910,KR,KRW,KOSPI,OK,2026-08-04,248000.0,226000.0,245000.0,245000.0,271500.0,217500.0,10660.0,3.42,2.1,224000.0,437500.0,232500.0,429500.0,95.31,11.24,20003.0,4960744000.0,54979449850.0,False,,,,,,,63,pykrx_adjusted,
LS,006260,KR,KRW,KOSPI,OK,2026-08-04,288000.0,237000.0,282000.0,282000.0,332500.0,227000.0,20300.0,5.32,2.1,221000.0,604000.0,223500.0,553000.0,173.3,17.49,13691.0,3943008000.0,42057539725.0,False,,,,,,,63,pykrx_adjusted,
LS ELECTRIC,010120,KR,KRW,KOSPI,OK,2026-08-04,192100.0,159000.0,188100.0,188100.0,221000.0,152400.0,13220.0,5.92,3.0,148000.0,335000.0,150300.0,318500.0,126.35,23.58,118192.0,22704683200.0,180038041405.0,False,,,,,,,63,pykrx_adjusted,
