name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error
Cerebras Systems Inc,CBRS,US,USD,NASDAQ,OK,2026-07-14,203.81,167.09,199.4,199.4,236.12,159.75,14.69,6.53,1.8,160.81,386.34,168.52,311.07,140.25,19.07,4744323.0,966940459.0,1547552008.0,False,,,,,,,41,yfinance_close,
DB하이텍,000990,KR,KRW,KOSPI,OK,2026-07-15,119200.0,96900.0,116500.0,116500.0,138900.0,92400.0,8930.0,5.75,1.8,93100.0,230500.0,98600.0,220500.0,147.58,19.0,4497.0,536042400.0,106218654840.0,False,,,,,,,62,pykrx_adjusted,
HD현대일렉트릭,267260,KR,KRW,KOSPI,OK,2026-07-15,825000.0,764000.0,813000.0,813000.0,915000.0,733000.0,40800.0,3.82,2.4,756000.0,1430000.0,788000.0,1420000.0,89.15,10.24,2877.0,2373525000.0,162559064650.0,False,,,,,,,62,pykrx_adjusted,
HD현대중공업,329180,KR,KRW,KOSPI,OK,2026-07-15,474500.0,457500.0,468000.0,468000.0,523000.0,439500.0,22250.0,3.56,2.7,453000.0,765000.0,466000.0,745000.0,68.87,6.89,6683.0,3171083500.0,181756672350.0,False,,,,,,,62,pykrx_adjusted,
Intel,INTC,US,USD,NASDAQ,OK,2026-07-14,107.76,95.25,106.26,106.26,118.77,92.75,5.0,4.64,1.8,62.88,142.35,64.94,140.94,126.38,56.47,91105659.0,9817546008.0,14655997216.0,False,,,,,,,62,yfinance_close,
LG에너지솔루션,373220,KR,KRW,KOSPI,OK,2026-07-15,333500.0,312500.0,329500.0,329500.0,364500.0,300000.0,14140.0,3.55,1.8,309500.0,497500.0,313500.0,484500.0,60.74,12.77,11095.0,3700182500.0,155697478050.0,False,,,,,,,62,pykrx_adjusted,
LG이노텍,011070,KR,KRW,KOSPI,OK,2026-07-15,685000.0,560000.0,670000.0,670000.0,795000.0,535000.0,49950.0,5.55,2.7,372000.0,1788000.0,379000.0,1530000.0,380.65,22.1,10807.0,7402795000.0,339585544300.0,False,,,,,,,62,pykrx_adjusted,
LG전자,066570,KR,KRW,KOSPI,OK,2026-07-15,193400.0,160800.0,189500.0,189500.0,222000.0,154300.0,13030.0,5.9,2.0,121000.0,438000.0,122200.0,392500.0,261.98,22.84,47298.0,9147433200.0,362297755360.0,False,,,,,,,62,pykrx_adjusted,
LG전자우,066575,KR,KRW,KOSPI,OK,2026-07-15,68800.0,59100.0,67600.0,67600.0,77400.0,57100.0,3900.0,4.94,2.2,52900.0,138400.0,53000.0,124400.0,161.63,18.6,1287.0,88545600.0,10478923750.0,False,,,,,,,62,pykrx_adjusted,
LG화학,051910,KR,KRW,KOSPI,OK,2026-07-15,264000.0,251000.0,260500.0,260500.0,288000.0,241000.0,10950.0,3.25,2.2,248500.0,437500.0,251500.0,429500.0,76.06,8.2,1689.0,445896000.0,71908858450.0,False,,,,,,,62,pykrx_adjusted,
