name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error
Cerebras Systems Inc,CBRS,US,USD,NASDAQ,OK,2026-08-18,220.01,183.3,215.61,215.61,252.31,175.96,14.68,6.83,1.8,160.81,338.33,168.52,303.63,110.39,33.35,13245459.0,2914133362.0,1663453183.0,False,,,,,,,63,yfinance_close,
DB하이텍,000990,KR,KRW,KOSPI,OK,2026-08-18,97600.0,78700.0,95300.0,95300.0,114300.0,74900.0,7580.0,5.63,2.0,68900.0,230500.0,71200.0,220500.0,234.54,17.76,371165.0,36225704000.0,37222171845.0,False,,,,,,,62,pykrx_adjusted,
HD현대일렉트릭,267260,KR,KRW,KOSPI,OK,2026-08-18,785000.0,687000.0,773000.0,773000.0,871000.0,668000.0,39150.0,4.41,2.2,538000.0,1231000.0,583000.0,1194000.0,128.81,35.64,91526.0,71847910000.0,116824417400.0,False,,,,,,,62,pykrx_adjusted,
HD현대중공업,329180,KR,KRW,KOSPI,OK,2026-08-18,489500.0,442500.0,484000.0,484000.0,531000.0,433000.0,18890.0,3.3,2.3,411500.0,765000.0,434000.0,745000.0,85.91,22.07,218308.0,106861766000.0,125268012300.0,False,,,,,,,62,pykrx_adjusted,
Intel,INTC,US,USD,NASDAQ,OK,2026-08-18,96.68,85.19,95.31,95.31,106.8,82.89,4.6,4.16,1.9,81.79,142.35,81.88,140.94,74.04,24.6,121164464.0,11714785906.0,11512778083.0,False,,,,,,,63,yfinance_close,
LG에너지솔루션,373220,KR,KRW,KOSPI,OK,2026-08-18,351000.0,317000.0,347000.0,347000.0,381000.0,310500.0,13570.0,3.73,1.8,290500.0,497500.0,300500.0,458000.0,71.26,29.23,334816.0,117520416000.0,101027277225.0,False,,,,,,,62,pykrx_adjusted,
LG이노텍,011070,KR,KRW,KOSPI,OK,2026-08-18,633000.0,498500.0,617000.0,617000.0,751000.0,471500.0,53800.0,6.22,2.6,416000.0,1788000.0,424000.0,1530000.0,329.81,15.82,324829.0,205616757000.0,155524674500.0,False,,,,,,,62,pykrx_adjusted,
LG전자,066570,KR,KRW,KOSPI,OK,2026-08-18,208000.0,175500.0,204000.0,204000.0,236500.0,169000.0,12990.0,5.82,1.8,141900.0,438000.0,148000.0,392500.0,208.67,22.32,1525810.0,317368480000.0,241109681840.0,False,,,,,,,62,pykrx_adjusted,
LG전자우,066575,KR,KRW,KOSPI,OK,2026-08-18,73000.0,62900.0,71800.0,71800.0,81900.0,60800.0,4055.0,5.25,2.0,50000.0,138400.0,53000.0,124400.0,176.8,26.02,120555.0,8800515000.0,6986045425.0,True,,,,,,,62,pykrx_adjusted,
LG화학,051910,KR,KRW,KOSPI,OK,2026-08-18,270500.0,245500.0,267500.0,267500.0,292500.0,240500.0,10050.0,3.39,2.0,224000.0,381000.0,232500.0,367500.0,70.09,29.62,156971.0,42460655500.0,49310738475.0,False,,,,,,,62,pykrx_adjusted,
