name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error
Cerebras Systems Inc,CBRS,US,USD,NASDAQ,OK,2026-07-15,184.01,162.42,179.57,179.57,216.6,155.99,14.81,6.61,1.8,160.81,386.34,168.52,311.07,140.25,10.29,4323054.0,795485143.0,1532151146.0,False,,,,,,,42,yfinance_close,
DB하이텍,000990,KR,KRW,KOSPI,OK,2026-07-16,115800.0,97200.0,113100.0,113100.0,135500.0,93300.0,8960.0,5.76,1.8,96200.0,230500.0,103500.0,220500.0,139.6,14.59,7282.0,843255600.0,103862824480.0,False,,,,,,,62,pykrx_adjusted,
HD현대일렉트릭,267260,KR,KRW,KOSPI,OK,2026-07-16,807000.0,764000.0,795000.0,795000.0,896000.0,733000.0,40450.0,3.79,2.4,756000.0,1430000.0,788000.0,1420000.0,89.15,7.57,5621.0,4536147000.0,161151114250.0,False,,,,,,,62,pykrx_adjusted,
HD현대중공업,329180,KR,KRW,KOSPI,OK,2026-07-16,478500.0,457500.0,472000.0,472000.0,527000.0,439500.0,22000.0,3.5,2.7,453000.0,765000.0,466000.0,745000.0,68.87,8.17,24614.0,11777799000.0,180368296825.0,False,,,,,,,62,pykrx_adjusted,
Intel,INTC,US,USD,NASDAQ,OK,2026-07-15,102.99,90.43,101.48,101.48,114.04,87.92,5.02,4.63,1.8,64.27,142.35,65.27,140.94,121.49,49.59,119660956.0,12323881603.0,14412410606.0,False,,,,,,,62,yfinance_close,
LG에너지솔루션,373220,KR,KRW,KOSPI,OK,2026-07-16,348000.0,312500.0,343500.0,343500.0,379500.0,305500.0,14250.0,3.59,1.8,309500.0,497500.0,313500.0,484500.0,60.74,20.48,38179.0,13286292000.0,154739841775.0,False,,,,,,,62,pykrx_adjusted,
LG이노텍,011070,KR,KRW,KOSPI,OK,2026-07-16,684000.0,559000.0,669000.0,669000.0,794000.0,534000.0,50000.0,5.55,2.5,372000.0,1788000.0,379000.0,1530000.0,380.65,22.03,14257.0,9751788000.0,299877059700.0,False,,,,,,,62,pykrx_adjusted,
LG전자,066570,KR,KRW,KOSPI,OK,2026-07-16,188100.0,155400.0,184200.0,184200.0,217000.0,148900.0,13080.0,5.9,2.0,122500.0,438000.0,124200.0,392500.0,257.55,20.79,95769.0,18014148900.0,358824117720.0,False,,,,,,,62,pykrx_adjusted,
LG전자우,066575,KR,KRW,KOSPI,OK,2026-07-16,68200.0,58300.0,67000.0,67000.0,76900.0,56400.0,3945.0,4.99,2.1,52900.0,138400.0,53600.0,124400.0,161.63,17.89,2494.0,170090800.0,10164488435.0,False,,,,,,,62,pykrx_adjusted,
LG화학,051910,KR,KRW,KOSPI,OK,2026-07-16,268000.0,251000.0,264500.0,264500.0,292000.0,241000.0,10960.0,3.26,2.2,248500.0,437500.0,251500.0,429500.0,76.06,10.32,9231.0,2473908000.0,68787591600.0,False,,,,,,,62,pykrx_adjusted,
