ticker,name,source_origin,source_status,source_version,source_classification,corp_code,corp_name_dart,audit_start_date,audit_end_date,requested_lookback_days,chunk_count,dart_list_api_calls,dart_report_count,risk_report_count,supply_status,supply_level,risk_keywords,latest_risk_report_date,latest_risk_report_name,latest_risk_rcept_no,relief_report_match_count,evidence_reports_json,chunk_summaries_json,evidence_ref
001440,대한전선,V8101_CURRENT_OVERLAP_REAUDITED_V8138,SOURCE_ONLY_READY,2026-09-21-v8.13.8b-stage-current-universe-supply-source-integration,COMPLETE_180D_POSITIVE_BURDEN,00113207,대한전선,2026-03-26,2026-09-21,180,2,2,38,3,OK,위험,"교환청구,대량보유,신주인수권,전환청구",20260513,주식등의대량보유상황보고서(약식),20260513000551,0,"[{""rcept_dt"":""20260513"",""rcept_no"":""20260513000551"",""report_nm"":""주식등의대량보유상황보고서(약식)"",""corp_name"":""대한전선"",""keywords"":[""대량보유""],""severity"":1,""relief_flag"":false},{""rcept_dt"":""20260421"",""rcept_no"":""20260421800611"",""report_nm"":""[기재정정]전환청구권ㆍ신주인수권ㆍ교환청구권행사              "",""corp_name"":""대한전선"",""keywords"":[""교환청구"",""신주인수권"",""전환청구""],""severity"":3,""relief_flag"":false},{""rcept_dt"":""20260421"",""rcept_no"":""20260421800539"",""report_nm"":""전환청구권ㆍ신주인수권ㆍ교환청구권행사              "",""corp_name"":""대한전선"",""keywords"":[""교환청구"",""신주인수권"",""전환청구""],""severity"":3,""relief_flag"":false}]","[{""start"":""2026-03-26"",""end"":""2026-06-23"",""complete"":true,""pages_fetched"":1,""total_page_seen"":1,""report_count"":21},{""start"":""2026-06-24"",""end"":""2026-09-21"",""complete"":true,""pages_fetched"":1,""total_page_seen"":1,""report_count"":17}]",V8138B:DART_LIST_180D_EXACT_STOCK:001440
066570,LG전자,V8101_CURRENT_OVERLAP_REAUDITED_V8138,SOURCE_ONLY_READY,2026-09-21-v8.13.8b-stage-current-universe-supply-source-integration,COMPLETE_180D_POSITIVE_BURDEN,00401731,LG전자,2026-03-26,2026-09-21,180,2,2,36,1,OK,주의,주요주주변동,20260611,임원ㆍ주요주주특정증권등소유상황보고서,20260611000049,1,"[{""rcept_dt"":""20260611"",""rcept_no"":""20260611000049"",""report_nm"":""임원ㆍ주요주주특정증권등소유상황보고서"",""corp_name"":""LG전자"",""keywords"":[""주요주주변동""],""severity"":1,""relief_flag"":false}]","[{""start"":""2026-03-26"",""end"":""2026-06-23"",""complete"":true,""pages_fetched"":1,""total_page_seen"":1,""report_count"":21},{""start"":""2026-06-24"",""end"":""2026-09-21"",""complete"":true,""pages_fetched"":1,""total_page_seen"":1,""report_count"":15}]",V8138B:DART_LIST_180D_EXACT_STOCK:066570
071840,롯데하이마트,V8101_CURRENT_OVERLAP_REAUDITED_V8138,SOURCE_ONLY_READY,2026-09-21-v8.13.8b-stage-current-universe-supply-source-integration,COMPLETE_180D_NO_POSITIVE_BURDEN,00158307,롯데하이마트,2026-03-26,2026-09-21,180,2,2,28,0,OK,없음,,,,,0,[],"[{""start"":""2026-03-26"",""end"":""2026-06-23"",""complete"":true,""pages_fetched"":1,""total_page_seen"":1,""report_count"":13},{""start"":""2026-06-24"",""end"":""2026-09-21"",""complete"":true,""pages_fetched"":1,""total_page_seen"":1,""report_count"":15}]",V8138B:DART_LIST_180D_EXACT_STOCK:071840
086280,현대글로비스,V8101_CURRENT_OVERLAP_REAUDITED_V8138,SOURCE_ONLY_READY,2026-09-21-v8.13.8b-stage-current-universe-supply-source-integration,COMPLETE_180D_POSITIVE_BURDEN,00360595,현대글로비스,2026-03-26,2026-09-21,180,2,2,32,1,OK,주의,대량보유,20260506,주식등의대량보유상황보고서(약식),20260506000274,0,"[{""rcept_dt"":""20260506"",""rcept_no"":""20260506000274"",""report_nm"":""주식등의대량보유상황보고서(약식)"",""corp_name"":""현대글로비스"",""keywords"":[""대량보유""],""severity"":1,""relief_flag"":false}]","[{""start"":""2026-03-26"",""end"":""2026-06-23"",""complete"":true,""pages_fetched"":1,""total_page_seen"":1,""report_count"":21},{""start"":""2026-06-24"",""end"":""2026-09-21"",""complete"":true,""pages_fetched"":1,""total_page_seen"":1,""report_count"":11}]",V8138B:DART_LIST_180D_EXACT_STOCK:086280
007540,샘표,V8137_CURRENT_SOURCE,SOURCE_ONLY_READY,2026-09-21-v8.13.8b-stage-current-universe-supply-source-integration,COMPLETE_180D_NO_POSITIVE_BURDEN,00130091,샘표,2026-03-26,2026-09-21,180,2,2,7,0,OK,없음,,,,,0,[],"[{""start"":""2026-03-26"",""end"":""2026-06-23"",""complete"":true,""pages_fetched"":1,""total_page_seen"":1,""report_count"":2},{""start"":""2026-06-24"",""end"":""2026-09-21"",""complete"":true,""pages_fetched"":1,""total_page_seen"":1,""report_count"":5}]",V8136:DART_LIST_180D_EXACT_STOCK:007540
029780,삼성카드,V8137_CURRENT_SOURCE,SOURCE_ONLY_READY,2026-09-21-v8.13.8b-stage-current-universe-supply-source-integration,COMPLETE_180D_POSITIVE_BURDEN,00126292,삼성카드,2026-03-26,2026-09-21,180,2,2,83,2,OK,주의,주요주주변동,20260609,임원ㆍ주요주주특정증권등소유상황보고서,20260609000448,0,"[{""rcept_dt"":""20260609"",""rcept_no"":""20260609000448"",""report_nm"":""임원ㆍ주요주주특정증권등소유상황보고서"",""corp_name"":""삼성카드"",""keywords"":[""주요주주변동""],""severity"":1,""relief_flag"":false},{""rcept_dt"":""20260609"",""rcept_no"":""20260609000416"",""report_nm"":""임원ㆍ주요주주특정증권등소유상황보고서"",""corp_name"":""삼성카드"",""keywords"":[""주요주주변동""],""severity"":1,""relief_flag"":false}]","[{""start"":""2026-03-26"",""end"":""2026-06-23"",""complete"":true,""pages_fetched"":1,""total_page_seen"":1,""report_count"":44},{""start"":""2026-06-24"",""end"":""2026-09-21"",""complete"":true,""pages_fetched"":1,""total_page_seen"":1,""report_count"":39}]",V8136:DART_LIST_180D_EXACT_STOCK:029780
084690,대상홀딩스,V8137_CURRENT_SOURCE,SOURCE_ONLY_READY,2026-09-21-v8.13.8b-stage-current-universe-supply-source-integration,COMPLETE_180D_POSITIVE_BURDEN,00539274,대상홀딩스,2026-03-26,2026-09-21,180,2,2,16,2,OK,주의,대량보유,20260610,주식등의대량보유상황보고서(약식),20260610000252,0,"[{""rcept_dt"":""20260610"",""rcept_no"":""20260610000252"",""report_nm"":""주식등의대량보유상황보고서(약식)"",""corp_name"":""대상홀딩스"",""keywords"":[""대량보유""],""severity"":1,""relief_flag"":false},{""rcept_dt"":""20260512"",""rcept_no"":""20260512000290"",""report_nm"":""주식등의대량보유상황보고서(약식)"",""corp_name"":""대상홀딩스"",""keywords"":[""대량보유""],""severity"":1,""relief_flag"":false}]","[{""start"":""2026-03-26"",""end"":""2026-06-23"",""complete"":true,""pages_fetched"":1,""total_page_seen"":1,""report_count"":10},{""start"":""2026-06-24"",""end"":""2026-09-21"",""complete"":true,""pages_fetched"":1,""total_page_seen"":1,""report_count"":6}]",V8136:DART_LIST_180D_EXACT_STOCK:084690
114090,GKL,V8137_CURRENT_SOURCE,SOURCE_ONLY_READY,2026-09-21-v8.13.8b-stage-current-universe-supply-source-integration,COMPLETE_180D_NO_POSITIVE_BURDEN,00557508,GKL,2026-03-26,2026-09-21,180,2,2,30,0,OK,없음,,,,,0,[],"[{""start"":""2026-03-26"",""end"":""2026-06-23"",""complete"":true,""pages_fetched"":1,""total_page_seen"":1,""report_count"":18},{""start"":""2026-06-24"",""end"":""2026-09-21"",""complete"":true,""pages_fetched"":1,""total_page_seen"":1,""report_count"":12}]",V8136:DART_LIST_180D_EXACT_STOCK:114090
