name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error
Cerebras Systems Inc,CBRS,US,USD,NASDAQ,OK,2026-09-09,196.2,165.1,192.47,192.47,223.57,158.88,12.44,6.1,2.1,160.81,265.63,168.52,262.06,65.18,33.76,4271500.0,838068287.0,1860755283.0,False,,,,,,,62,yfinance_close,
DB하이텍,000990,KR,KRW,KOSPI,OK,2026-09-11,109500.0,95200.0,107800.0,107800.0,122100.0,92400.0,5710.0,5.05,1.9,68900.0,181600.0,71200.0,174300.0,163.5,36.04,210499.0,23049640500.0,47829553860.0,False,,,,,,,65,pykrx_adjusted,
HD현대일렉트릭,267260,KR,KRW,KOSPI,OK,2026-09-11,732000.0,646000.0,722000.0,722000.0,808000.0,629000.0,34350.0,4.15,2.1,538000.0,1213000.0,583000.0,1194000.0,125.46,28.74,18539.0,13570548000.0,92476106300.0,False,,,,,,,65,pykrx_adjusted,
HD현대중공업,329180,KR,KRW,KOSPI,OK,2026-09-11,457500.0,419000.0,453000.0,453000.0,491500.0,411000.0,15450.0,2.95,2.0,411500.0,738000.0,422000.0,714000.0,79.34,14.09,156605.0,71646787500.0,109580769425.0,False,,,,,,,65,pykrx_adjusted,
Intel,INTC,US,USD,NASDAQ,OK,2026-09-09,106.24,96.08,105.02,105.02,115.18,94.04,4.07,3.77,1.9,81.79,142.35,81.88,140.94,74.04,40.37,96891400.0,10293742129.0,9229860404.0,False,,,,,,,62,yfinance_close,
LG에너지솔루션,373220,KR,KRW,KOSPI,OK,2026-09-11,357000.0,325500.0,353000.0,353000.0,384500.0,319500.0,12570.0,3.57,1.6,290500.0,425000.0,300500.0,420500.0,46.3,49.44,44404.0,15852228000.0,111121080850.0,False,,,,,,,65,pykrx_adjusted,
LG이노텍,011070,KR,KRW,KOSPI,OK,2026-09-11,545000.0,456000.0,534000.0,534000.0,623000.0,438000.0,35650.0,4.99,2.5,416000.0,1320000.0,424000.0,1283000.0,217.31,14.27,25005.0,13627725000.0,155815990400.0,False,,,,,,,65,pykrx_adjusted,
LG전자,066570,KR,KRW,KOSPI,OK,2026-09-11,200500.0,182500.0,198300.0,198300.0,216500.0,178800.0,7220.0,3.74,1.7,141900.0,262000.0,148000.0,243500.0,84.64,48.79,187610.0,37615805000.0,158203635740.0,False,,,,,,,65,pykrx_adjusted,
LG전자우,066575,KR,KRW,KOSPI,OK,2026-09-11,71300.0,65400.0,70600.0,70600.0,76500.0,64200.0,2360.0,3.41,1.9,50000.0,90000.0,53000.0,87100.0,80.0,53.25,14117.0,1006542100.0,5144090630.0,True,,,,,,,65,pykrx_adjusted,
LG화학,051910,KR,KRW,KOSPI,OK,2026-09-11,272500.0,249000.0,269500.0,269500.0,293000.0,244500.0,9310.0,3.33,2.0,224000.0,372500.0,232500.0,367500.0,66.29,32.66,36451.0,9932897500.0,50196938050.0,False,,,,,,,65,pykrx_adjusted,
LS,006260,KR,KRW,KOSPI,OK,2026-09-11,313500.0,276000.0,309000.0,309000.0,346500.0,268500.0,15000.0,4.74,2.2,221000.0,452000.0,223500.0,433000.0,104.52,40.04,31387.0,9839824500.0,46553434975.0,False,,,,,,,65,pykrx_adjusted,
LS ELECTRIC,010120,KR,KRW,KOSPI,OK,2026-09-11,204000.0,176900.0,201000.0,201000.0,228000.0,171500.0,10830.0,5.27,2.4,148000.0,276500.0,150300.0,263500.0,86.82,43.58,70816.0,14446464000.0,107497322225.0,False,,,,,,,65,pykrx_adjusted,
LS마린솔루션,060370,KR,KRW,KOSDAQ,OK,2026-09-11,31700.0,28700.0,31350.0,31350.0,32100.0,28100.0,1205.0,4.27,2.7,22450.0,34800.0,23050.0,34450.0,55.01,74.9,15097.0,478574900.0,2506091985.0,True,,,,,,,65,pykrx_adjusted,
NVIDIA,NVDA,US,USD,NASDAQ,OK,2026-09-09,223.67,213.1,221.43,221.43,224.87,210.98,4.23,2.02,2.0,189.8,234.76,190.01,230.36,23.69,75.33,82955500.0,18554656533.0,28361770623.0,False,,,,,,,62,yfinance_close,
SK,034730,KR,KRW,KOSPI,OK,2026-09-11,582000.0,508000.0,573000.0,573000.0,647000.0,493500.0,29450.0,4.77,1.8,450000.0,883000.0,468500.0,858000.0,96.22,30.48,29075.0,16921650000.0,80683274400.0,False,,,,,,,65,pykrx_adjusted,
SK스퀘어,402340,KR,KRW,KOSPI,OK,2026-09-11,1082000.0,894000.0,1059000.0,1059000.0,1248000.0,856000.0,75300.0,5.96,2.0,768000.0,2189000.0,799000.0,1970000.0,185.03,22.1,115879.0,125381078000.0,572098853400.0,False,,,,,,,65,pykrx_adjusted,
SK이노베이션,096770,KR,KRW,KOSPI,OK,2026-09-11,144900.0,133400.0,143500.0,143500.0,147800.0,131100.0,4600.0,4.04,2.0,87700.0,164700.0,89500.0,153500.0,87.8,74.29,368516.0,53397968400.0,164276488885.0,False,,,,,,,65,pykrx_adjusted,
SK하이닉스,000660,KR,KRW,KOSPI,OK,2026-09-11,1787000.0,1514000.0,1754000.0,1754000.0,2027000.0,1460000.0,109100.0,5.55,1.8,1246000.0,2987000.0,1322000.0,2919000.0,139.73,31.07,781133.0,1395884671000.0,6149531078650.0,False,,,,,,,65,pykrx_adjusted,
대한전선,001440,KR,KRW,KOSPI,OK,2026-09-11,29250.0,25850.0,28850.0,28850.0,32250.0,25150.0,1361.0,4.62,2.4,20550.0,44150.0,20800.0,41150.0,114.84,36.86,460340.0,13464945000.0,41928890678.0,False,,,,,,,65,pykrx_adjusted,
덕산테코피아,317330,KR,KRW,KOSDAQ,OK,2026-09-11,13000.0,11730.0,12850.0,12850.0,14120.0,11480.0,507.0,4.49,2.1,7850.0,17000.0,8610.0,16220.0,116.56,56.28,21760.0,282880000.0,2157991552.0,True,,,,,,,65,pykrx_adjusted,
두산로보틱스,454910,KR,KRW,KOSPI,OK,2026-09-11,71200.0,64100.0,70300.0,70300.0,77500.0,62700.0,2850.0,3.77,2.1,54200.0,119300.0,55400.0,111400.0,120.11,26.11,61602.0,4386062400.0,23809045355.0,False,,,,,,,65,pykrx_adjusted,
두산에너빌리티,034020,KR,KRW,KOSPI,OK,2026-09-11,90300.0,82900.0,89400.0,89400.0,96800.0,81400.0,2975.0,3.77,2.4,57000.0,109300.0,60200.0,103300.0,91.75,63.67,746642.0,67421772600.0,258247690700.0,False,,,,,,,65,pykrx_adjusted,
