sample_index,ticker,name,benchmark_ticker,corp_code,rcept_no,rcept_dt,report_nm,list_status,xbrl_status,xbrl_member_count,da_fact_count,da_unique_localname_count,da_local_names,sample_hits_json
1,001020,페이퍼코리아,1007,00134723,20260323001240,20260323,사업보고서 (2025.12),OK,OK,6,90,10,AdjustmentsForAmortisationExpense|AdjustmentsForDepreciationExpense|AmortisationExpenseSellingGeneralAdministrativeExpenses|AmortisationIntangibleAssetsOtherThanGoodwill|AmortizationIncreaseDecreaseInLiabilitiesFromFinancingActivitiesOfDisclosureOfReconciliationOfLiabilitiesArisingFromFinancingActivitiesLineItemsOfDisclosureOfReconciliationOfLiabilitiesArisingFromFinancingActivitiesTableOfItems|DepreciationAndAmortisationExpense|DepreciationExpenseSellingGeneralAdministrativeExpenses|DepreciationInvestmentProperty|DepreciationPropertyPlantAndEquipment|DepreciationRightofuseAssets,"[{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""namespace_kind"":""IFRS_NAMESPACE"",""local_name"":""AmortisationIntangibleAssetsOtherThanGoodwill"",""context_ref"":""PFY2024dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""value"":""162416000""},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""namespace_kind"":""IFRS_NAMESPACE"",""local_name"":""AmortisationIntangibleAssetsOtherThanGoodwill"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""value"":""253360000""},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""namespace_kind"":""IFRS_NAMESPACE"",""local_name"":""DepreciationPropertyPlantAndEquipment"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""value"":""11969718000""},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""namespace_kind"":""IFRS_NAMESPACE"",""local_name"":""DepreciationPropertyPlantAndEquipment"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_ClassesOfPropertyPlantAndEquipmentAxis_ifrs-full_ConstructionInProgressMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""value"":""0""},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""namespace_kind"":""IFRS_NAMESPACE"",""local_name"":""DepreciationPropertyPlantAndEquipment"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_ClassesOfPropertyPlantAndEquipmentAxis_ifrs-full_OtherPropertyPlantAndEquipmentMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""value"":""169654000""},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""namespace_kind"":""IFRS_NAMESPACE"",""local_name"":""DepreciationPropertyPlantAndEquipment"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_ClassesOfPropertyPlantAndEquipmentAxis_ifrs-full_MachineryMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""value"":""9625698000""},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""namespace_kind"":""IFRS_NAMESPACE"",""local_name"":""DepreciationPropertyPlantAndEquipment"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_ClassesOfPropertyPlantAndEquipmentAxis_dart_StructureMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""value"":""221851000""},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""namespace_kind"":""IFRS_NAMESPACE"",""local_name"":""DepreciationPropertyPlantAndEquipment"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_ClassesOfPropertyPlantAndEquipmentAxis_ifrs-full_BuildingsMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""value"":""1952515000""},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""namespace_kind"":""IFRS_NAMESPACE"",""local_name"":""DepreciationPropertyPlantAndEquipment"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_ClassesOfPropertyPlantAndEquipmentAxis_ifrs-full_LandMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""value"":""0""},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""namespace_kind"":""IFRS_NAMESPACE"",""local_name"":""DepreciationRightofuseAssets"",""context_ref"":""PFY2024dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""value"":""1216861000""},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""namespace_kind"":""IFRS_NAMESPACE"",""local_name"":""DepreciationPropertyPlantAndEquipment"",""context_ref"":""PFY2024dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""value"":""6547926000""},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""namespace_kind"":""IFRS_NAMESPACE"",""local_name"":""DepreciationPropertyPlantAndEquipment"",""context_ref"":""PFY2024dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_ClassesOfPropertyPlantAndEquipmentAxis_ifrs-full_OtherPropertyPlantAndEquipmentMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""value"":""57337000""},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""namespace_kind"":""IFRS_NAMESPACE"",""local_name"":""DepreciationPropertyPlantAndEquipment"",""context_ref"":""PFY2024dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_ClassesOfPropertyPlantAndEquipmentAxis_ifrs-full_MachineryMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""value"":""5555985000""},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""namespace_kind"":""IFRS_NAMESPACE"",""local_name"":""DepreciationPropertyPlantAndEquipment"",""context_ref"":""PFY2024dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_ClassesOfPropertyPlantAndEquipmentAxis_dart_StructureMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""value"":""154082000""},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""namespace_kind"":""IFRS_NAMESPACE"",""local_name"":""DepreciationPropertyPlantAndEquipment"",""context_ref"":""PFY2024dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_ClassesOfPropertyPlantAndEquipmentAxis_ifrs-full_BuildingsMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""value"":""780522000""},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""namespace_kind"":""IFRS_NAMESPACE"",""local_name"":""AdjustmentsForDepreciationExpense"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""value"":""8394976000""},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""namespace_kind"":""IFRS_NAMESPACE"",""local_name"":""AdjustmentsForAmortisationExpense"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""value"":""215028000""},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://dart.fss.or.kr/taxonomy/2024-06-30/ifrs/dart"",""namespace_kind"":""IFRS_NAMESPACE"",""local_name"":""DepreciationExpenseSellingGeneralAdministrativeExpenses"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""value"":""1088045000""},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://dart.fss.or.kr/taxonomy/2024-06-30/ifrs/dart"",""namespace_kind"":""IFRS_NAMESPACE"",""local_name"":""AmortisationExpenseSellingGeneralAdministrativeExpenses"",""context_ref"":""CFY2025dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""value"":""137778000""},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://dart.fss.or.kr/taxonomy/2024-06-30/ifrs/dart"",""namespace_kind"":""IFRS_NAMESPACE"",""local_name"":""DepreciationExpenseSellingGeneralAdministrativeExpenses"",""context_ref"":""PFY2024dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""value"":""674958000""},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://dart.fss.or.kr/taxonomy/2024-06-30/ifrs/dart"",""namespace_kind"":""IFRS_NAMESPACE"",""local_name"":""AmortisationExpenseSellingGeneralAdministrativeExpenses"",""context_ref"":""PFY2024dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""value"":""52875000""},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""namespace_kind"":""IFRS_NAMESPACE"",""local_name"":""AdjustmentsForDepreciationExpense"",""context_ref"":""PFY2024dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""value"":""7553163000""},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://xbrl.ifrs.org/taxonomy/2021-03-24/ifrs-full"",""namespace_kind"":""IFRS_NAMESPACE"",""local_name"":""AdjustmentsForAmortisationExpense"",""context_ref"":""PFY2024dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmountAxis_dart_ReportedAmountMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""value"":""124083000""},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://dart.fss.or.kr/taxonomy/2025-12-31/entity00134723"",""namespace_kind"":""DART_NAMESPACE"",""local_name"":""AmortizationIncreaseDecreaseInLiabilitiesFromFinancingActivitiesOfDisclosureOfReconciliationOfLiabilitiesArisingFromFinancingActivitiesLineItemsOfDisclosureOfReconciliationOfLiabilitiesArisingFromFinancingActivitiesTableOfItems"",""context_ref"":""PFY2024dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_LiabilitiesArisingFromFinancingActivitiesAxis_ifrs-full_ShorttermBorrowingsMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""value"":""0""},{""member"":""entity00134723_2025-12-31.xbrl"",""namespace_uri"":""http://dart.fss.or.kr/taxonomy/2025-12-31/entity00134723"",""namespace_kind"":""DART_NAMESPACE"",""local_name"":""AmortizationIncreaseDecreaseInLiabilitiesFromFinancingActivitiesOfDisclosureOfReconciliationOfLiabilitiesArisingFromFinancingActivitiesLineItemsOfDisclosureOfReconciliationOfLiabilitiesArisingFromFinancingActivitiesTableOfItems"",""context_ref"":""PFY2024dFY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_LiabilitiesArisingFromFinancingActivitiesAxis_ifrs-full_LongtermBorrowingsMember"",""unit_ref"":""KRW"",""decimals"":""-3"",""value"":""319235000""}]"
