name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error
Cerebras Systems Inc,CBRS,US,USD,NASDAQ,OK,2026-08-06,211.3,175.92,207.05,207.05,242.44,168.84,14.15,6.58,1.9,160.81,386.34,168.52,311.07,140.25,22.39,2945973.0,622484104.0,1068809958.0,False,,,,,,,58,yfinance_close,
DB하이텍,000990,KR,KRW,KOSPI,OK,2026-08-07,83300.0,69600.0,80700.0,80700.0,102600.0,66800.0,8770.0,6.1,1.8,68900.0,230500.0,71200.0,220500.0,234.54,8.91,165829.0,13813555700.0,39683435130.0,False,,,,,,,64,pykrx_adjusted,
HD현대일렉트릭,267260,KR,KRW,KOSPI,OK,2026-08-07,739000.0,635000.0,726000.0,726000.0,831000.0,614000.0,41650.0,4.49,2.3,538000.0,1430000.0,583000.0,1420000.0,165.8,22.53,64485.0,47654415000.0,124060378450.0,False,,,,,,,64,pykrx_adjusted,
HD현대중공업,329180,KR,KRW,KOSPI,OK,2026-08-07,491500.0,439500.0,485000.0,485000.0,537000.0,429000.0,20900.0,3.51,2.6,411500.0,765000.0,434000.0,745000.0,85.91,22.63,68232.0,33536028000.0,127150648875.0,False,,,,,,,64,pykrx_adjusted,
Intel,INTC,US,USD,NASDAQ,OK,2026-08-06,99.81,87.47,98.33,98.33,110.67,85.01,4.93,4.4,2.1,81.79,142.35,81.88,140.94,74.04,29.76,77177595.0,7703095569.0,10997661194.0,False,,,,,,,63,yfinance_close,
LG에너지솔루션,373220,KR,KRW,KOSPI,OK,2026-08-07,347500.0,313000.0,343500.0,343500.0,378000.0,306000.0,13790.0,3.7,1.7,290500.0,497500.0,300500.0,483000.0,71.26,27.54,175423.0,60959492500.0,97013600750.0,False,,,,,,,64,pykrx_adjusted,
LG이노텍,011070,KR,KRW,KOSPI,OK,2026-08-07,541000.0,420000.0,525000.0,525000.0,660000.0,403500.0,53900.0,6.23,2.6,416000.0,1788000.0,424000.0,1530000.0,329.81,9.11,90930.0,49193130000.0,167922939150.0,False,,,,,,,64,pykrx_adjusted,
LG전자,066570,KR,KRW,KOSPI,OK,2026-08-07,178900.0,144300.0,174700.0,174700.0,209500.0,137600.0,13860.0,6.28,1.8,141900.0,438000.0,148000.0,392500.0,208.67,12.5,717247.0,128315488300.0,229750062800.0,False,,,,,,,64,pykrx_adjusted,
LG전자우,066575,KR,KRW,KOSPI,OK,2026-08-07,63900.0,53300.0,62600.0,62600.0,73200.0,51200.0,4230.0,5.47,2.0,50000.0,138400.0,53000.0,124400.0,176.8,15.72,58624.0,3746073600.0,6438499455.0,True,,,,,,,64,pykrx_adjusted,
LG화학,051910,KR,KRW,KOSPI,OK,2026-08-07,262000.0,235500.0,259000.0,259000.0,285500.0,230000.0,10630.0,3.44,2.1,224000.0,437500.0,232500.0,429500.0,95.31,17.8,68095.0,17840890000.0,52729398300.0,False,,,,,,,64,pykrx_adjusted,
