name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error
Cerebras Systems Inc,CBRS,US,USD,NASDAQ,OK,2026-09-01,172.62,162.42,168.79,168.79,200.71,155.99,12.77,6.19,2.0,160.81,265.63,168.52,262.06,65.18,11.27,6457800.0,1114745404.0,1680261406.0,False,,,,,,,63,yfinance_close,
DB하이텍,000990,KR,KRW,KOSPI,OK,2026-09-03,90700.0,75600.0,88900.0,88900.0,104000.0,72600.0,6030.0,5.06,1.8,68900.0,183800.0,71200.0,176400.0,166.76,18.97,27437.0,2488535900.0,28930838945.0,False,,,,,,,64,pykrx_adjusted,
HD현대일렉트릭,267260,KR,KRW,KOSPI,OK,2026-09-03,702000.0,610000.0,691000.0,691000.0,783000.0,591000.0,36850.0,4.36,2.2,538000.0,1213000.0,583000.0,1194000.0,125.46,24.3,43071.0,30235842000.0,96371401650.0,False,,,,,,,64,pykrx_adjusted,
HD현대중공업,329180,KR,KRW,KOSPI,OK,2026-09-03,433500.0,415500.0,428500.0,428500.0,469500.0,399000.0,16420.0,3.05,2.1,411500.0,738000.0,422000.0,714000.0,79.34,6.74,90824.0,39372204000.0,103317718525.0,False,,,,,,,64,pykrx_adjusted,
Intel,INTC,US,USD,NASDAQ,OK,2026-09-01,88.97,82.61,87.67,87.67,98.5,79.34,4.33,3.99,1.9,81.79,142.35,81.88,140.94,74.04,11.86,73962100.0,6580408127.0,9377272934.0,False,,,,,,,63,yfinance_close,
LG에너지솔루션,373220,KR,KRW,KOSPI,OK,2026-09-03,365000.0,333500.0,361000.0,361000.0,393000.0,327000.0,12630.0,3.56,1.7,290500.0,463000.0,300500.0,422000.0,59.38,43.19,86942.0,31733830000.0,104742390725.0,False,,,,,,,64,pykrx_adjusted,
LG이노텍,011070,KR,KRW,KOSPI,OK,2026-09-03,567000.0,473500.0,556000.0,556000.0,649000.0,454500.0,37450.0,5.04,2.5,416000.0,1320000.0,424000.0,1283000.0,217.31,16.7,30509.0,17298603000.0,168885123350.0,False,,,,,,,64,pykrx_adjusted,
LG전자,066570,KR,KRW,KOSPI,OK,2026-09-03,204000.0,182600.0,201500.0,201500.0,223000.0,178300.0,8550.0,4.16,1.6,141900.0,361000.0,148000.0,328000.0,154.4,28.34,109269.0,22290876000.0,195675577165.0,False,,,,,,,64,pykrx_adjusted,
LG전자우,066575,KR,KRW,KOSPI,OK,2026-09-03,75200.0,68600.0,74400.0,74400.0,81000.0,67300.0,2640.0,3.68,1.9,50000.0,107800.0,53000.0,102100.0,115.6,43.6,15720.0,1182144000.0,5710452355.0,True,,,,,,,64,pykrx_adjusted,
LG화학,051910,KR,KRW,KOSPI,OK,2026-09-03,291000.0,267000.0,288000.0,288000.0,312000.0,262000.0,9630.0,3.39,2.0,224000.0,372500.0,232500.0,367500.0,66.29,45.12,66899.0,19467609000.0,41770720475.0,False,,,,,,,64,pykrx_adjusted,
