name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error
Cerebras Systems Inc,CBRS,US,USD,NASDAQ,OK,2026-06-18,234.71,198.7,230.09,230.09,268.59,190.83,15.4,6.33,1.5,196.73,386.34,201.01,311.07,96.38,20.03,7185800.0,1686579166.0,1360242415.0,False,,,,,,,25,yfinance_close,
DB하이텍,000990,KR,KRW,KOSPI,OK,2026-06-19,156100.0,137100.0,153800.0,153800.0,172800.0,133300.0,7580.0,5.23,1.9,76300.0,230500.0,77900.0,220500.0,202.1,51.75,924462.0,144308518200.0,146975795925.0,False,,,,,,,63,pykrx_adjusted,
HD현대일렉트릭,267260,KR,KRW,KOSPI,OK,2026-06-19,1078000.0,982000.0,1067000.0,1067000.0,1162000.0,963000.0,38300.0,3.57,2.3,830000.0,1430000.0,832000.0,1420000.0,72.29,41.33,209733.0,226092174000.0,232670147050.0,False,,,,,,,63,pykrx_adjusted,
HD현대중공업,329180,KR,KRW,KOSPI,OK,2026-06-19,667000.0,614000.0,660000.0,660000.0,691000.0,603000.0,21250.0,3.53,2.3,428000.0,765000.0,439000.0,745000.0,78.74,70.92,540413.0,360455471000.0,316504181950.0,False,,,,,,,63,pykrx_adjusted,
Intel,INTC,US,USD,NASDAQ,OK,2026-06-18,133.99,123.65,132.65,132.65,114.61,121.59,4.13,4.68,2.1,40.63,135.48,41.19,133.99,233.45,98.43,233257000.0,31254106711.0,15321189719.0,False,,,,,,,64,yfinance_close,
LG에너지솔루션,373220,KR,KRW,KOSPI,OK,2026-06-19,404500.0,374000.0,400500.0,400500.0,431500.0,367500.0,12300.0,2.96,1.8,355000.0,497500.0,356000.0,484500.0,40.14,34.74,746415.0,301924867500.0,252432410100.0,False,,,,,,,63,pykrx_adjusted,
LG이노텍,011070,KR,KRW,KOSPI,OK,2026-06-19,1145000.0,1038000.0,1132000.0,1132000.0,1239000.0,1017000.0,42800.0,5.69,1.9,260000.0,1788000.0,286000.0,1530000.0,587.69,57.92,688856.0,788740120000.0,848636787100.0,False,,,,,,,63,pykrx_adjusted,
LG전자,066570,KR,KRW,KOSPI,OK,2026-06-19,211500.0,181900.0,208000.0,208000.0,237500.0,176000.0,11850.0,5.71,2.1,103600.0,438000.0,105600.0,392500.0,322.78,32.27,2863883.0,605711254500.0,1158106117725.0,False,,,,,,,63,pykrx_adjusted,
LG전자우,066575,KR,KRW,KOSPI,OK,2026-06-19,72000.0,62700.0,70900.0,70900.0,80200.0,60900.0,3705.0,4.92,2.2,47100.0,138400.0,47300.0,124400.0,193.84,27.27,285657.0,20567304000.0,70429347140.0,False,,,,,,,63,pykrx_adjusted,
LG화학,051910,KR,KRW,KOSPI,OK,2026-06-19,338000.0,311500.0,334500.0,334500.0,361500.0,306000.0,10670.0,3.06,2.2,289000.0,437500.0,290000.0,429500.0,51.38,33.0,382141.0,129163658000.0,139987275625.0,False,,,,,,,63,pykrx_adjusted,
LS,006260,KR,KRW,KOSPI,OK,2026-06-19,410000.0,363500.0,404500.0,404500.0,451000.0,354000.0,18590.0,4.61,2.0,246000.0,604000.0,256000.0,553000.0,145.53,45.81,250720.0,102795200000.0,111066550475.0,False,,,,,,,63,pykrx_adjusted,
LS ELECTRIC,010120,KR,KRW,KOSPI,OK,2026-06-19,259000.0,234000.0,256000.0,256000.0,281000.0,229500.0,9910.0,4.43,3.2,143000.0,335000.0,143600.0,318500.0,134.27,60.42,2757464.0,714183176000.0,319993058425.0,False,,,,,,,63,pykrx_adjusted,
LS마린솔루션,060370,KR,KRW,KOSDAQ,OK,2026-06-19,28950.0,27550.0,28550.0,28550.0,31950.0,26500.0,1358.0,3.91,2.2,27300.0,51600.0,27850.0,50100.0,89.01,6.79,192355.0,5568677250.0,8646522892.0,True,,,,,,,63,pykrx_adjusted,
NVIDIA,NVDA,US,USD,NASDAQ,OK,2026-06-18,210.69,200.38,208.58,208.58,219.76,198.32,4.12,2.03,2.2,164.27,236.54,165.17,235.74,43.99,64.23,240892100.0,50753557137.0,37285159622.0,False,,,,,,,64,yfinance_close,
